Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 18-36-46-PM,1.9,5.844,-40.221,2.5,5.848,-34.0869,2.5,5.852,-36.297,2.8,5.856,-31.4945,2.2,5.852,-34.338,2.3,5.852,-30.929,1.3,5.852,-35.9,1.3,5.848,-36.5113,0.8,5.848,-46.3543,0.6,5.856,-41.25,0.7,5.856,-43.3089,0.3,5.856,-38.465,0.0,5.844,-40.5917,0.1,5.86,-37.26,0.1,5.852,-40.2602,0.1,5.852,-38.386
10-24-2025-Fri 18-36-48-PM,1.7,5.844,-40.42,2.5,5.848,-34.253,2.4,5.852,-36.474,2.7,5.856,-31.6607,2.1,5.852,-34.449,2.1,5.852,-30.9956,1.6,5.852,-35.989,1.2,5.852,-36.5776,0.9,5.848,-46.586,0.8,5.856,-41.449,0.3,5.856,-43.5076,0.4,5.856,-38.62,-0.1,5.848,-40.6912,0.3,5.86,-37.36,0.2,5.848,-40.3927,0.1,5.852,-38.485
10-24-2025-Fri 18-37-14-PM,1.6,5.844,-41.628,2.7,5.848,-35.0171,2.3,5.852,-37.381,2.5,5.856,-32.3921,2.1,5.852,-35.29,2.0,5.856,-31.7272,1.7,5.852,-36.841,1.3,5.852,-37.4407,0.5,5.844,-48.2396,0.9,5.856,-42.663,0.5,5.852,-44.7327,0.5,5.856,-39.626,0.1,5.84,-41.7518,0.1,5.86,-38.278,0.3,5.844,-41.3541,0.4,5.852,-39.397
10-24-2025-Fri 18-37-16-PM,1.8,5.844,-41.711,2.4,5.852,-35.0834,2.3,5.852,-37.436,2.4,5.856,-32.4253,2.1,5.856,-35.379,1.9,5.852,-31.827,1.4,5.852,-36.929,1.3,5.852,-37.5402,0.6,5.848,-48.3388,0.9,5.852,-42.74,0.7,5.856,-44.7989,0.4,5.852,-39.703,0.0,5.844,-41.8842,0.1,5.856,-38.377,0.1,5.844,-41.4204,0.2,5.852,-39.48
10-24-2025-Fri 18-37-19-PM,1.8,5.844,-41.827,2.4,5.848,-35.1832,2.3,5.852,-37.536,2.3,5.856,-32.5251,2.0,5.852,-35.456,2.0,5.848,-31.8935,1.6,5.852,-36.996,1.2,5.852,-37.6066,0.7,5.848,-48.4711,0.5,5.852,-42.851,0.8,5.852,-44.8982,0.4,5.852,-39.791,0.4,5.848,-41.9506,0.2,5.86,-38.444,0.4,5.848,-41.4866,0.1,5.848,-39.547
10-24-2025-Fri 18-37-21-PM,1.6,5.844,-41.926,2.4,5.852,-35.2495,2.4,5.852,-37.613,2.3,5.856,-32.6248,2.2,5.852,-35.556,1.9,5.852,-31.9932,1.3,5.848,-37.084,1.2,5.848,-37.673,0.7,5.844,-48.6033,0.7,5.856,-42.939,0.2,5.856,-44.9644,0.5,5.856,-39.88,0.2,5.848,-42.05,0.5,5.86,-38.543,0.4,5.848,-41.5861,0.2,5.852,-39.63
10-24-2025-Fri 18-37-24-PM,1.7,5.844,-42.009,2.3,5.848,-35.3492,2.3,5.852,-37.712,2.6,5.856,-32.7245,2.2,5.856,-35.633,2.0,5.852,-32.0264,1.3,5.852,-37.161,1.3,5.852,-37.7725,0.9,5.848,-48.6694,0.7,5.852,-43.027,0.3,5.856,-45.0637,0.4,5.852,-39.979,0.0,5.844,-42.1494,0.1,5.86,-38.62,0.0,5.844,-41.6855,0.2,5.852,-39.729
10-24-2025-Fri 18-37-31-PM,1.5,5.844,-42.291,2.2,5.852,-35.5816,2.2,5.852,-37.945,2.2,5.86,-32.8907,2.2,5.852,-35.866,2.2,5.852,-32.2924,1.3,5.852,-37.405,1.2,5.852,-38.0048,0.5,5.848,-48.9999,0.9,5.856,-43.314,0.4,5.852,-45.3616,0.5,5.852,-40.222,0.0,5.844,-42.4145,0.2,5.86,-38.875,0.3,5.844,-41.9174,0.2,5.852,-39.961
10-24-2025-Fri 18-37-33-PM,1.6,5.844,-42.423,2.5,5.852,-35.7476,2.1,5.852,-38.066,2.4,5.856,-33.0236,1.9,5.852,-35.954,1.8,5.852,-32.3589,1.4,5.852,-37.482,1.3,5.852,-38.071,0.8,5.848,-49.0992,0.7,5.852,-43.425,0.5,5.852,-45.4278,0.5,5.852,-40.311,0.0,5.848,-42.4807,0.2,5.86,-38.952,0.2,5.848,-42.0169,0.3,5.852,-40.044
10-24-2025-Fri 18-37-36-PM,1.4,5.844,-42.473,2.0,5.852,-35.7145,2.1,5.852,-38.099,2.0,5.856,-33.0569,2.2,5.852,-36.021,1.6,5.852,-32.4253,1.3,5.852,-37.571,1.4,5.852,-38.1707,0.8,5.848,-49.2314,0.5,5.856,-43.491,0.2,5.86,-45.527,0.4,5.856,-40.388,-0.1,5.844,-42.5801,0.3,5.86,-39.041,0.2,5.848,-42.1163,0.1,5.852,-40.144
10-24-2025-Fri 18-37-38-PM,1.5,5.848,-42.539,2.2,5.852,-35.7809,2.2,5.852,-38.166,2.2,5.856,-33.09,2.0,5.856,-36.087,1.9,5.852,-32.4919,1.2,5.856,-37.637,1.2,5.852,-38.237,0.4,5.848,-49.2975,0.5,5.852,-43.568,0.3,5.856,-45.6264,0.3,5.856,-40.465,-0.1,5.844,-42.6795,0.1,5.86,-39.118,0.2,5.848,-42.1825,0.4,5.852,-40.21
10-24-2025-Fri 18-37-40-PM,1.5,5.844,-42.605,2.0,5.852,-35.8141,2.2,5.852,-38.221,2.4,5.856,-33.1898,1.9,5.852,-36.154,2.0,5.852,-32.5251,1.4,5.852,-37.703,1.2,5.852,-38.3034,0.7,5.844,-49.3967,0.7,5.856,-43.623,0.3,5.856,-45.6595,0.3,5.852,-40.532,0.2,5.848,-42.7458,0.2,5.86,-39.184,0.2,5.848,-42.2819,0.2,5.848,-40.293
10-24-2025-Fri 18-37-43-PM,1.5,5.848,-42.688,2.4,5.852,-35.9137,2.1,5.848,-38.321,2.3,5.86,-33.3228,2.0,5.852,-36.264,1.8,5.852,-32.6248,1.1,5.852,-37.781,1.3,5.852,-38.4028,0.7,5.848,-49.4628,0.7,5.856,-43.701,0.3,5.856,-45.7257,0.2,5.856,-40.631,-0.1,5.848,-42.8451,0.3,5.86,-39.262,0.1,5.848,-42.3151,0.3,5.852,-40.359
10-24-2025-Fri 18-37-45-PM,1.5,5.844,-42.771,2.2,5.852,-36.0134,2.2,5.852,-38.365,2.3,5.856,-33.2896,2.0,5.856,-36.297,1.8,5.852,-32.6913,1.2,5.852,-37.858,1.3,5.856,-38.4693,0.4,5.848,-49.5289,0.6,5.856,-43.778,0.7,5.856,-45.7919,0.5,5.852,-40.664,0.1,5.844,-42.9114,0.5,5.86,-39.339,0.0,5.848,-42.4145,0.2,5.852,-40.442
10-24-2025-Fri 18-38-14-PM,1.5,5.848,-43.566,1.9,5.848,-36.8764,1.9,5.852,-39.216,2.1,5.86,-34.1867,2.0,5.852,-37.183,1.6,5.852,-33.5554,1.3,5.852,-38.765,1.0,5.852,-39.3979,0.5,5.848,-50.2558,0.6,5.852,-44.573,0.2,5.856,-46.586,0.5,5.852,-41.526,0.2,5.848,-43.8057,0.1,5.86,-40.234,0.2,5.848,-43.342,0.1,5.848,-41.37
10-24-2025-Fri 18-38-16-PM,1.3,5.844,-43.582,1.8,5.852,-36.8432,1.7,5.852,-39.238,2.0,5.856,-34.2199,2.0,5.852,-37.227,1.6,5.852,-33.5886,1.1,5.852,-38.82,1.4,5.852,-39.4643,0.4,5.844,-50.3218,0.5,5.856,-44.606,0.5,5.856,-46.6521,0.4,5.856,-41.581,0.2,5.84,-43.8718,0.0,5.86,-40.29,0.1,5.848,-43.4082,0.2,5.852,-41.436
10-24-2025-Fri 18-38-19-PM,1.4,5.844,-43.665,1.9,5.852,-36.976,1.7,5.852,-39.327,2.1,5.856,-34.3196,1.9,5.856,-37.304,1.7,5.848,-33.6551,1.1,5.852,-38.887,0.9,5.848,-39.5307,0.5,5.844,-50.3549,0.5,5.856,-44.672,0.5,5.856,-46.6852,0.4,5.852,-41.648,0.1,5.844,-43.9381,0.2,5.86,-40.356,0.1,5.848,-43.4745,0.3,5.852,-41.503
10-24-2025-Fri 18-38-21-PM,1.1,5.844,-43.732,1.8,5.852,-37.0755,2.0,5.852,-39.404,2.2,5.852,-34.386,1.8,5.852,-37.382,1.7,5.852,-33.7215,1.1,5.852,-38.953,1.1,5.852,-39.597,0.6,5.848,-50.388,0.9,5.856,-44.738,0.2,5.856,-46.7514,0.3,5.856,-41.725,0.1,5.844,-44.0374,0.0,5.86,-40.433,-0.2,5.848,-43.5406,0.4,5.852,-41.569
10-24-2025-Fri 18-38-23-PM,1.1,5.848,-43.765,2.1,5.852,-37.0755,2.0,5.852,-39.437,2.3,5.856,-34.4191,1.8,5.852,-37.426,1.6,5.856,-33.788,1.1,5.852,-39.019,1.1,5.852,-39.6634,0.6,5.848,-50.4541,0.7,5.856,-44.782,0.2,5.856,-46.8176,0.2,5.852,-41.769,0.1,5.848,-44.0706,0.2,5.86,-40.488,0.1,5.848,-43.6069,0.2,5.852,-41.635
10-24-2025-Fri 18-38-26-PM,1.3,5.844,-43.831,2.1,5.852,-37.1752,1.8,5.852,-39.493,1.9,5.86,-34.4524,1.8,5.852,-37.481,1.5,5.852,-33.8544,1.2,5.852,-39.097,1.2,5.852,-39.7628,0.5,5.848,-50.4871,0.4,5.852,-44.838,0.3,5.856,-46.8505,0.3,5.852,-41.813,0.1,5.848,-44.1368,0.2,5.864,-40.555,-0.1,5.844,-43.6732,0.3,5.852,-41.718
10-24-2025-Fri 18-38-28-PM,1.3,5.844,-43.897,1.9,5.848,-37.2415,1.9,5.852,-39.581,1.9,5.856,-34.5521,2.0,5.852,-37.581,1.8,5.852,-33.9541,0.9,5.852,-39.185,0.9,5.852,-39.8291,0.9,5.848,-50.5531,0.6,5.856,-44.915,0.3,5.856,-46.9498,0.5,5.852,-41.913,-0.2,5.844,-44.2361,0.3,5.86,-40.654,-0.1,5.844,-43.7725,0.3,5.856,-41.801
10-24-2025-Fri 18-38-31-PM,1.2,5.844,-43.964,1.7,5.848,-37.3411,1.8,5.848,-39.648,2.1,5.856,-34.6185,2.0,5.852,-37.647,1.4,5.852,-34.0205,1.0,5.856,-39.252,0.9,5.852,-39.8954,0.7,5.848,-50.5862,0.6,5.856,-44.97,0.2,5.852,-46.9829,0.3,5.856,-41.968,0.3,5.844,-44.3023,0.2,5.86,-40.72,0.1,5.848,-43.8387,0.2,5.852,-41.867
10-24-2025-Fri 18-38-33-PM,0.9,5.844,-43.997,2.0,5.852,-37.3743,2.0,5.852,-39.703,2.3,5.856,-34.685,1.7,5.856,-37.713,1.7,5.848,-34.0869,1.1,5.852,-39.329,1.1,5.852,-39.9949,0.4,5.848,-50.6192,0.7,5.852,-45.014,0.3,5.856,-47.0491,0.6,5.852,-42.034,0.2,5.848,-44.3685,0.3,5.86,-40.787,0.1,5.848,-43.905,0.3,5.852,-41.95
10-24-2025-Fri 18-38-36-PM,1.4,5.844,-44.08,1.8,5.852,-37.507,2.1,5.852,-39.791,2.0,5.856,-34.7513,1.8,5.852,-37.758,1.6,5.852,-34.1202,1.3,5.852,-39.373,1.1,5.852,-40.0611,0.6,5.848,-50.6522,0.7,5.852,-45.092,0.1,5.856,-47.1153,0.6,5.856,-42.089,0.1,5.848,-44.4017,0.1,5.86,-40.82,0.3,5.848,-43.9381,0.0,5.852,-42.0
10-24-2025-Fri 18-38-38-PM,1.3,5.844,-44.096,1.8,5.852,-37.4738,2.0,5.852,-39.813,2.2,5.856,-34.8178,1.8,5.852,-37.835,1.4,5.852,-34.2199,1.0,5.852,-39.462,1.2,5.852,-40.1275,0.7,5.848,-50.7184,0.4,5.856,-45.114,0.0,5.856,-47.1483,0.0,5.852,-42.145,0.1,5.844,-44.4679,0.2,5.86,-40.908,0.2,5.844,-44.0374,0.3,5.848,-42.082
10-24-2025-Fri 18-38-40-PM,1.0,5.844,-44.146,1.7,5.848,-37.5402,1.7,5.852,-39.869,1.7,5.856,-34.851,2.0,5.852,-37.89,1.5,5.852,-34.2863,1.3,5.852,-39.539,1.1,5.852,-40.227,0.5,5.844,-50.7514,0.6,5.852,-45.169,0.1,5.856,-47.2144,0.2,5.852,-42.2,-0.1,5.844,-44.534,0.2,5.86,-40.975,0.3,5.848,-44.1037,0.0,5.852,-42.165
10-24-2025-Fri 18-38-43-PM,1.3,5.844,-44.262,1.9,5.848,-37.7392,2.0,5.852,-39.968,1.9,5.856,-34.9174,1.9,5.852,-37.957,1.6,5.852,-34.3527,1.0,5.852,-39.583,1.2,5.852,-40.2602,0.7,5.848,-50.7844,0.6,5.852,-45.257,0.7,5.856,-47.2475,0.4,5.852,-42.255,0.1,5.844,-44.6003,-0.1,5.86,-41.03,0.3,5.848,-44.1368,0.1,5.852,-42.198
10-24-2025-Fri 18-39-09-PM,1.3,5.844,-44.759,2.0,5.848,-38.3366,1.6,5.856,-40.565,1.9,5.856,-35.5816,1.6,5.856,-38.642,1.6,5.852,-35.0834,1.1,5.856,-40.335,1.0,5.852,-41.0558,0.5,5.848,-51.1808,0.5,5.856,-45.765,0.1,5.852,-47.7767,0.5,5.852,-42.874,0.1,5.844,-45.2623,0.2,5.86,-41.737,0.1,5.848,-44.865,0.3,5.852,-42.96
10-24-2025-Fri 18-39-12-PM,1.1,5.844,-44.808,1.8,5.852,-38.3698,1.7,5.852,-40.642,1.8,5.856,-35.7145,1.7,5.852,-38.731,1.7,5.852,-35.1499,1.2,5.852,-40.39,0.7,5.852,-41.1221,0.5,5.844,-51.2469,0.7,5.856,-45.82,0.1,5.856,-47.8427,0.4,5.852,-42.962,0.2,5.844,-45.3285,-0.2,5.86,-41.792,0.0,5.844,-44.8982,0.1,5.852,-43.01
10-24-2025-Fri 18-39-14-PM,1.2,5.844,-44.908,1.7,5.848,-38.5356,1.7,5.852,-40.72,1.9,5.86,-35.7145,1.6,5.852,-38.753,1.3,5.856,-35.1832,1.1,5.852,-40.445,0.8,5.852,-41.1552,0.6,5.844,-51.2799,0.6,5.856,-45.908,0.3,5.856,-47.909,0.4,5.852,-42.995,0.2,5.844,-45.3616,0.2,5.86,-41.847,-0.1,5.852,-44.9975,0.1,5.852,-43.076
10-24-2025-Fri 18-39-16-PM,0.9,5.848,-44.924,1.6,5.852,-38.5687,1.7,5.848,-40.775,1.8,5.856,-35.8141,1.7,5.856,-38.842,1.4,5.852,-35.2495,0.9,5.852,-40.501,0.8,5.852,-41.2547,0.8,5.848,-51.2799,0.4,5.856,-45.93,0.7,5.856,-47.942,0.2,5.852,-43.072,-0.1,5.844,-45.4609,0.2,5.86,-41.903,0.2,5.848,-44.9975,0.2,5.852,-43.126
10-24-2025-Fri 18-39-19-PM,1.1,5.844,-44.974,1.7,5.852,-38.6352,1.6,5.852,-40.819,1.8,5.86,-35.8141,1.7,5.852,-38.875,1.6,5.852,-35.316,1.0,5.852,-40.567,0.9,5.852,-41.2878,0.8,5.844,-51.3129,0.5,5.852,-45.985,0.2,5.856,-48.0081,0.2,5.848,-43.105,0.0,5.844,-45.494,0.2,5.856,-41.969,0.1,5.848,-45.0969,0.2,5.852,-43.192
10-24-2025-Fri 18-39-21-PM,1.2,5.844,-44.991,1.7,5.852,-38.6352,1.6,5.852,-40.886,1.6,5.856,-35.9801,1.4,5.852,-38.974,1.6,5.852,-35.3824,1.0,5.852,-40.633,0.7,5.848,-41.3541,0.5,5.848,-51.3459,0.5,5.852,-46.007,0.3,5.856,-48.0412,0.3,5.852,-43.194,-0.1,5.844,-45.5602,0.1,5.86,-42.035,-0.1,5.848,-45.163,0.2,5.852,-43.259
10-24-2025-Fri 18-39-23-PM,1.0,5.844,-45.04,1.8,5.852,-38.7015,1.7,5.852,-40.941,2.0,5.856,-36.0134,1.5,5.852,-39.018,1.1,5.852,-35.4488,1.2,5.852,-40.688,1.1,5.852,-41.4204,0.5,5.844,-51.379,0.5,5.852,-46.063,0.2,5.856,-48.1074,0.4,5.852,-43.238,-0.1,5.844,-45.5933,0.2,5.856,-42.079,0.1,5.848,-45.196,0.1,5.852,-43.308
10-24-2025-Fri 18-39-26-PM,1.0,5.844,-45.09,1.7,5.852,-38.7678,1.6,5.852,-40.974,1.6,5.856,-36.0465,1.7,5.852,-39.074,1.7,5.852,-35.5153,0.9,5.852,-40.755,1.0,5.852,-41.4866,0.3,5.848,-51.412,0.5,5.852,-46.096,0.2,5.856,-48.1074,0.3,5.856,-43.271,0.2,5.844,-45.6595,0.2,5.86,-42.146,0.2,5.848,-45.2623,0.3,5.848,-43.374
10-24-2025-Fri 18-39-28-PM,1.1,5.844,-45.156,1.6,5.852,-38.8673,1.7,5.848,-41.051,1.7,5.856,-36.1129,1.7,5.852,-39.129,1.3,5.852,-35.5816,1.0,5.856,-40.821,0.9,5.852,-41.5529,0.5,5.848,-51.445,0.4,5.856,-46.162,0.1,5.856,-48.1734,0.4,5.852,-43.326,0.3,5.844,-45.6925,0.3,5.86,-42.201,0.4,5.844,-45.3285,0.3,5.852,-43.441
10-24-2025-Fri 18-40-06-PM,1.2,5.848,-45.868,1.7,5.852,-39.796,1.7,5.852,-41.891,1.7,5.856,-37.0424,1.6,5.852,-40.047,1.3,5.852,-36.5776,0.9,5.852,-41.782,1.0,5.852,-42.5801,0.5,5.844,-51.9404,0.2,5.856,-46.857,0.1,5.856,-48.8346,0.5,5.856,-44.132,0.2,5.848,-46.5197,0.3,5.86,-43.095,0.2,5.844,-46.1888,0.3,5.852,-44.384
10-24-2025-Fri 18-40-08-PM,1.0,5.844,-45.901,1.6,5.852,-39.8623,1.5,5.852,-41.946,1.6,5.856,-37.1088,1.7,5.856,-40.102,1.3,5.852,-36.6441,1.1,5.852,-41.838,0.8,5.848,-42.6464,0.5,5.844,-51.9404,0.7,5.856,-46.89,0.2,5.856,-48.8678,0.2,5.852,-44.177,-0.3,5.844,-46.5529,0.3,5.86,-43.14,0.3,5.844,-46.222,0.1,5.852,-44.434
10-24-2025-Fri 18-40-10-PM,0.9,5.848,-45.934,1.3,5.852,-39.8954,1.5,5.852,-42.013,1.6,5.852,-37.2084,1.7,5.856,-40.179,1.4,5.852,-36.7105,0.9,5.852,-41.904,0.8,5.852,-42.7126,0.7,5.848,-51.9733,0.4,5.852,-46.934,0.2,5.856,-48.9339,0.0,5.852,-44.254,-0.1,5.844,-46.619,0.4,5.86,-43.206,0.4,5.844,-46.2882,0.2,5.848,-44.5
10-24-2025-Fri 18-40-13-PM,1.0,5.844,-46.017,1.4,5.852,-40.0611,1.4,5.856,-42.057,1.5,5.856,-37.142,1.4,5.852,-40.201,1.3,5.852,-36.7769,0.6,5.852,-41.959,0.6,5.852,-42.7789,0.7,5.848,-51.9733,0.3,5.852,-47.0,0.0,5.852,-48.9669,0.5,5.852,-44.265,0.1,5.844,-46.6852,0.2,5.86,-43.261,0.6,5.848,-46.3213,0.4,5.852,-44.55
10-24-2025-Fri 18-40-15-PM,1.1,5.844,-46.034,1.4,5.852,-40.0281,1.5,5.856,-42.112,1.7,5.856,-37.3079,1.3,5.852,-40.279,1.4,5.852,-36.81,0.7,5.852,-42.003,0.8,5.852,-42.812,0.6,5.844,-52.0395,0.4,5.852,-47.022,0.1,5.856,-48.9999,0.3,5.852,-44.342,-0.1,5.844,-46.7183,0.0,5.86,-43.305,0.1,5.844,-46.3875,0.2,5.852,-44.6
10-24-2025-Fri 18-40-17-PM,1.1,5.844,-46.1,1.5,5.852,-40.1607,1.4,5.852,-42.156,1.3,5.86,-37.2747,1.2,5.856,-40.301,1.3,5.852,-36.8764,0.9,5.852,-42.058,0.8,5.848,-42.8782,0.4,5.848,-52.0395,0.5,5.852,-47.078,0.1,5.852,-49.0331,0.4,5.852,-44.353,0.2,5.844,-46.7514,0.2,5.86,-43.349,0.2,5.844,-46.4205,0.2,5.852,-44.649
10-24-2025-Fri 18-40-20-PM,1.1,5.848,-46.116,1.4,5.852,-40.1275,1.4,5.852,-42.211,1.6,5.86,-37.4074,1.4,5.852,-40.389,1.3,5.852,-36.9428,0.8,5.852,-42.125,0.9,5.852,-42.9445,0.5,5.848,-52.1055,0.3,5.852,-47.111,0.2,5.852,-49.0992,0.2,5.856,-44.441,0.2,5.848,-46.8176,0.3,5.86,-43.416,0.4,5.844,-46.4867,0.1,5.852,-44.716
10-24-2025-Fri 18-40-22-PM,1.0,5.844,-46.216,1.4,5.852,-40.3265,1.4,5.852,-42.267,1.6,5.86,-37.3743,1.2,5.852,-40.422,1.2,5.852,-37.0092,0.9,5.852,-42.18,0.9,5.852,-43.0108,0.8,5.848,-52.1055,0.5,5.852,-47.177,0.2,5.856,-49.0992,0.2,5.856,-44.452,-0.1,5.844,-46.8837,0.1,5.86,-43.471,0.1,5.848,-46.5197,0.0,5.852,-44.765
10-24-2025-Fri 18-40-24-PM,0.9,5.848,-46.183,1.6,5.852,-40.227,1.2,5.852,-42.278,1.6,5.856,-37.4407,1.3,5.856,-40.467,1.2,5.852,-37.0424,0.7,5.852,-42.224,0.8,5.852,-43.0438,0.5,5.848,-52.1385,0.5,5.852,-47.177,0.1,5.856,-49.1652,0.2,5.852,-44.508,0.0,5.844,-46.9167,0.0,5.86,-43.515,0.3,5.852,-46.586,0.1,5.852,-44.815
10-24-2025-Fri 18-40-27-PM,0.9,5.848,-46.282,1.6,5.852,-40.3927,1.4,5.852,-42.377,1.3,5.856,-37.5402,1.3,5.852,-40.533,1.2,5.856,-37.1088,0.6,5.852,-42.29,0.8,5.856,-43.1102,0.5,5.848,-52.1715,0.4,5.852,-47.254,0.0,5.86,-49.1984,0.4,5.852,-44.563,0.1,5.844,-46.9498,0.0,5.86,-43.57,0.2,5.848,-46.6521,0.2,5.848,-44.881
10-24-2025-Fri 18-40-29-PM,1.0,5.844,-46.299,1.4,5.848,-40.426,1.6,5.848,-42.421,1.9,5.856,-37.6066,1.6,5.856,-40.588,1.4,5.852,-37.1752,1.0,5.848,-42.357,0.8,5.852,-43.2094,0.5,5.848,-52.1715,0.4,5.856,-47.276,0.2,5.856,-49.2314,0.3,5.856,-44.607,-0.2,5.844,-46.9829,0.3,5.86,-43.614,0.1,5.848,-46.6852,0.0,5.852,-44.947
10-24-2025-Fri 18-40-31-PM,1.1,5.848,-46.348,1.5,5.852,-40.5254,1.6,5.856,-42.466,1.5,5.86,-37.6398,1.4,5.856,-40.643,1.3,5.848,-37.2415,0.7,5.852,-42.412,0.8,5.852,-43.2426,0.3,5.852,-52.1715,0.5,5.856,-47.309,0.2,5.856,-49.2314,0.1,5.852,-44.64,0.2,5.844,-47.0491,0.0,5.86,-43.681,0.1,5.844,-46.7514,0.2,5.848,-44.997
10-24-2025-Fri 18-40-34-PM,0.9,5.844,-46.365,1.3,5.852,-40.4923,1.5,5.852,-42.51,1.5,5.86,-37.7392,1.5,5.852,-40.699,1.4,5.852,-37.2747,0.8,5.852,-42.456,0.6,5.852,-43.3089,0.7,5.848,-52.2375,0.7,5.856,-47.342,0.3,5.856,-49.2975,0.1,5.852,-44.706,0.0,5.844,-47.0822,-0.1,5.856,-43.714,0.2,5.848,-46.7845,-0.1,5.848,-45.047
10-24-2025-Fri 18-40-36-PM,0.7,5.844,-46.415,1.2,5.852,-40.5585,1.3,5.852,-42.554,1.3,5.856,-37.7725,1.2,5.852,-40.754,1.4,5.856,-37.3411,0.8,5.852,-42.5,1.0,5.856,-43.375,0.4,5.848,-52.2706,0.2,5.856,-47.387,0.2,5.856,-49.3305,0.2,5.852,-44.75,0.0,5.844,-47.1483,0.1,5.86,-43.758,0.3,5.848,-46.7845,-0.1,5.852,-45.08
10-24-2025-Fri 18-40-39-PM,0.9,5.848,-46.464,1.5,5.852,-40.6249,1.4,5.852,-42.587,1.3,5.86,-37.7725,1.3,5.852,-40.798,1.2,5.856,-37.4074,0.7,5.856,-42.566,0.9,5.852,-43.4082,0.6,5.844,-52.3035,0.4,5.856,-47.431,0.1,5.856,-49.3636,0.1,5.852,-44.784,0.3,5.844,-47.2144,0.2,5.86,-43.835,0.0,5.848,-46.8837,0.1,5.852,-45.146
10-24-2025-Fri 18-40-41-PM,0.9,5.844,-46.514,1.6,5.852,-40.6912,1.4,5.852,-42.664,1.1,5.856,-37.9052,1.3,5.852,-40.876,1.3,5.852,-37.507,0.6,5.856,-42.633,0.7,5.852,-43.4745,0.4,5.848,-52.3366,0.6,5.856,-47.475,0.2,5.852,-49.3967,0.5,5.852,-44.839,0.2,5.844,-47.2144,0.0,5.86,-43.879,0.0,5.844,-46.9167,0.1,5.852,-45.196
10-24-2025-Fri 18-40-44-PM,0.9,5.848,-46.53,1.5,5.852,-40.7243,1.2,5.852,-42.697,1.3,5.86,-37.9384,1.5,5.852,-40.92,1.3,5.852,-37.5402,0.7,5.852,-42.677,0.9,5.852,-43.5406,0.2,5.848,-52.3366,0.3,5.856,-47.497,0.3,5.856,-49.4297,0.3,5.856,-44.883,-0.1,5.844,-47.2806,0.0,5.86,-43.924,0.0,5.844,-46.9498,0.1,5.852,-45.245
10-24-2025-Fri 18-40-46-PM,0.9,5.848,-46.547,1.4,5.852,-40.7575,1.6,5.852,-42.742,1.3,5.856,-37.9716,1.6,5.856,-40.942,1.2,5.856,-37.5733,0.9,5.856,-42.732,0.7,5.852,-43.6069,0.2,5.848,-52.3366,0.3,5.852,-47.53,0.2,5.856,-49.4957,0.1,5.856,-44.916,0.1,5.848,-47.2806,0.1,5.856,-43.957,0.0,5.848,-47.0159,0.3,5.852,-45.311
10-24-2025-Fri 18-40-48-PM,1.0,5.848,-46.613,1.3,5.852,-40.8569,1.5,5.852,-42.808,1.4,5.86,-38.038,1.5,5.852,-41.03,1.4,5.856,-37.673,0.9,5.856,-42.798,0.9,5.852,-43.6732,0.4,5.848,-52.3696,0.8,5.856,-47.585,-0.1,5.856,-49.5289,0.2,5.856,-44.982,0.0,5.844,-47.3799,0.1,5.864,-44.034,0.3,5.848,-47.0491,-0.1,5.852,-45.361
10-24-2025-Fri 18-40-51-PM,1.1,5.848,-46.63,1.4,5.852,-40.8569,1.2,5.848,-42.819,1.5,5.86,-38.038,1.3,5.856,-41.052,1.3,5.848,-37.7062,0.9,5.848,-42.854,0.8,5.852,-43.7394,0.6,5.848,-52.4027,0.2,5.856,-47.607,0.2,5.856,-49.5619,0.2,5.856,-45.004,0.2,5.848,-47.4129,0.1,5.86,-44.078,0.1,5.848,-47.1153,0.1,5.852,-45.427
