Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 13-13-56-PM,4.9,5.96,5.2,5.968,-46.3213,5.5,5.968,5.6,5.976,-46.0897,2.9,5.972,2.2,5.968,-45.858,2.3,5.972,2.1,5.968,-47.2144,1.8,5.964,-49.661,1.7,5.972,1.7,5.972,-48.8346,1.9,5.972,0.8,5.96,-48.5372,1.3,5.976,1.0,5.964,-48.0081,1.1,5.968
09-27-2025-Sat 13-13-59-PM,4.7,5.964,5.1,5.968,-46.3875,5.4,5.968,5.4,5.972,-46.0897,2.9,5.968,2.3,5.972,-45.858,2.2,5.968,2.1,5.968,-47.2144,1.8,5.968,-49.6941,1.8,5.972,1.6,5.972,-48.8346,1.5,5.968,1.0,5.964,-48.5372,1.1,5.976,1.1,5.964,-48.0412,1.1,5.968
09-27-2025-Sat 13-14-01-PM,4.6,5.964,4.8,5.968,-46.2882,5.5,5.968,5.4,5.972,-46.0897,2.8,5.968,2.4,5.972,-45.858,1.9,5.972,1.9,5.968,-47.2144,1.4,5.964,-49.6941,1.6,5.972,1.6,5.972,-48.8346,1.8,5.972,0.9,5.96,-48.6033,1.3,5.976,1.3,5.968,-48.0412,1.2,5.968
09-27-2025-Sat 13-14-03-PM,4.3,5.952,4.7,5.96,-46.3543,5.2,5.96,5.4,5.964,-46.1559,2.7,5.96,2.3,5.964,-45.858,1.9,5.96,2.0,5.956,-47.2144,1.6,5.952,-49.6941,1.9,5.96,1.8,5.96,-48.8346,1.5,5.96,1.1,5.952,-48.5703,1.3,5.964,1.0,5.956,-48.0412,1.2,5.956
09-27-2025-Sat 13-14-06-PM,4.2,5.952,4.5,5.956,-46.3213,5.0,5.956,4.8,5.96,-46.1559,2.9,5.956,2.2,5.96,-45.8911,2.0,5.96,2.3,5.96,-47.2144,1.4,5.952,-49.7932,1.5,5.956,1.3,5.964,-48.9008,1.7,5.96,0.8,5.952,-48.6033,1.0,5.964,1.0,5.952,-48.0743,1.2,5.956
09-27-2025-Sat 13-14-30-PM,4.1,5.944,4.5,5.952,-46.7183,4.9,5.952,4.6,5.96,-46.586,2.4,5.956,2.2,5.956,-46.222,2.0,5.956,2.1,5.952,-47.5452,1.5,5.948,-50.6853,1.5,5.96,1.6,5.956,-49.8262,1.2,5.956,0.8,5.944,-49.2644,1.2,5.964,1.2,5.948,-48.6364,1.1,5.952
09-27-2025-Sat 13-14-32-PM,3.9,5.948,4.3,5.952,-46.6521,4.7,5.952,4.7,5.96,-46.619,2.3,5.956,1.9,5.956,-46.2551,2.0,5.952,2.0,5.952,-47.6113,1.4,5.948,-50.7844,1.0,5.952,1.3,5.956,-49.9254,1.5,5.956,0.9,5.944,-49.3636,1.1,5.964,0.9,5.948,-48.7025,1.2,5.948
09-27-2025-Sat 13-14-34-PM,3.8,5.944,3.9,5.948,-46.7514,4.6,5.952,4.7,5.956,-46.6852,2.5,5.952,2.1,5.952,-46.3213,1.8,5.952,1.9,5.948,-47.6113,1.3,5.944,-50.9165,1.4,5.956,1.4,5.952,-50.0245,1.4,5.952,1.0,5.944,-49.4297,1.1,5.96,1.1,5.944,-48.8017,0.8,5.948
09-27-2025-Sat 13-14-37-PM,3.9,5.948,4.0,5.952,-46.7845,4.9,5.952,4.7,5.956,-46.6852,2.1,5.952,2.0,5.952,-46.3875,1.8,5.956,1.7,5.948,-47.6774,1.3,5.944,-51.0156,1.5,5.952,1.7,5.956,-50.1567,1.5,5.952,0.9,5.944,-49.5289,1.0,5.96,1.1,5.948,-48.8678,1.4,5.948
09-27-2025-Sat 13-14-39-PM,3.7,5.948,4.2,5.952,-46.8505,4.2,5.952,4.5,5.956,-46.8176,2.4,5.952,1.8,5.956,-46.4205,1.8,5.956,1.7,5.948,-47.7106,1.4,5.944,-51.1478,1.2,5.952,1.4,5.952,-50.2228,1.4,5.952,0.9,5.94,-49.628,1.4,5.96,1.1,5.944,-48.9339,1.2,5.952
09-27-2025-Sat 13-14-41-PM,3.6,5.944,3.9,5.948,-46.9167,4.5,5.956,4.3,5.956,-46.8176,2.1,5.952,1.9,5.952,-46.4867,1.8,5.952,1.8,5.952,-47.7767,1.1,5.944,-51.2469,1.1,5.956,1.3,5.952,-50.3218,1.5,5.952,0.7,5.944,-49.7271,1.2,5.96,0.8,5.944,-48.9999,1.0,5.948
09-27-2025-Sat 13-14-44-PM,3.6,5.944,4.2,5.952,-47.0159,4.6,5.952,4.4,5.956,-46.8505,2.1,5.956,2.0,5.956,-46.5529,1.7,5.952,1.8,5.952,-47.8098,1.0,5.948,-51.3459,1.5,5.952,1.3,5.952,-50.421,1.6,5.952,0.9,5.944,-49.7932,1.3,5.956,0.8,5.944,-49.0661,0.8,5.952
09-27-2025-Sat 13-14-46-PM,4.0,5.944,3.7,5.948,-46.9829,4.1,5.952,4.4,5.956,-46.9498,2.2,5.956,2.0,5.952,-46.586,1.9,5.952,1.7,5.952,-47.8427,1.1,5.944,-51.478,1.4,5.952,1.2,5.952,-50.4871,1.4,5.956,0.8,5.944,-49.8593,0.8,5.96,0.7,5.944,-49.1322,0.7,5.948
09-27-2025-Sat 13-14-48-PM,3.6,5.948,3.5,5.952,-47.0159,4.0,5.952,4.1,5.956,-47.1153,2.1,5.952,1.8,5.952,-46.6521,1.8,5.956,1.8,5.952,-47.8759,1.4,5.944,-51.5771,1.7,5.952,1.2,5.952,-50.5862,1.4,5.952,0.6,5.94,-49.9254,1.0,5.96,0.7,5.944,-49.1984,0.8,5.948
09-27-2025-Sat 13-14-51-PM,3.5,5.944,3.9,5.948,-47.0822,3.8,5.952,4.3,5.956,-47.1153,2.3,5.952,2.1,5.952,-46.7183,1.8,5.952,1.7,5.948,-47.942,1.0,5.948,-51.6762,1.2,5.952,1.5,5.956,-50.6522,1.3,5.952,0.7,5.948,-50.0245,1.0,5.96,0.8,5.944,-49.2644,1.0,5.948
09-27-2025-Sat 13-14-53-PM,3.4,5.944,3.7,5.948,-47.1483,4.1,5.952,4.2,5.956,-47.1483,2.2,5.956,1.9,5.956,-46.7845,1.7,5.952,1.6,5.952,-47.9751,1.2,5.944,-51.7753,1.2,5.952,1.6,5.956,-50.7184,1.4,5.952,0.8,5.944,-50.1237,1.1,5.956,0.9,5.944,-49.2975,0.9,5.948
09-27-2025-Sat 13-14-55-PM,3.7,5.944,3.8,5.952,-47.2144,4.2,5.956,4.0,5.956,-47.2806,2.2,5.956,2.0,5.956,-46.8176,1.7,5.952,1.7,5.952,-48.0412,1.2,5.948,-51.8744,1.1,5.956,1.2,5.956,-50.7844,1.2,5.952,1.0,5.944,-50.1898,1.2,5.96,0.8,5.944,-49.3967,0.7,5.948
09-27-2025-Sat 13-14-58-PM,3.2,5.944,3.6,5.948,-47.2144,4.0,5.952,3.9,5.956,-47.3467,1.9,5.952,2.0,5.952,-46.8505,1.8,5.952,1.5,5.952,-48.1074,1.1,5.948,-52.0064,1.2,5.952,1.4,5.948,-50.8835,1.3,5.948,1.0,5.94,-50.2558,0.8,5.956,0.8,5.94,-49.4628,1.1,5.948
09-27-2025-Sat 13-15-00-PM,3.3,5.944,3.6,5.948,-47.3799,4.0,5.952,3.8,5.956,-47.4129,2.3,5.952,1.8,5.952,-46.9498,1.7,5.952,1.7,5.948,-48.1405,,,-52.1385,,,,,-51.0156,,,,,-50.3218,,,,,-49.5619,,
09-27-2025-Sat 13-15-26-PM,3.2,5.94,3.6,5.948,-47.942,3.8,5.944,3.6,5.948,-48.2066,2.1,5.948,1.8,5.944,-47.6444,1.6,5.944,1.5,5.948,-48.7025,1.1,5.936,-53.2279,1.2,5.944,1.1,5.948,-51.8414,1.0,5.948,0.7,5.936,-51.2469,1.0,5.952,0.7,5.936,-50.3549,0.8,5.94
09-27-2025-Sat 13-15-28-PM,3.0,5.94,3.5,5.944,-48.0412,3.8,5.944,3.6,5.948,-48.3058,1.9,5.944,1.8,5.948,-47.7106,1.7,5.944,1.3,5.944,-48.7686,1.0,5.936,-53.3599,1.0,5.948,1.0,5.948,-51.9404,1.1,5.944,0.8,5.94,-51.3459,1.2,5.952,0.8,5.94,-50.4541,0.9,5.944
09-27-2025-Sat 13-15-30-PM,3.2,5.94,3.4,5.944,-48.0081,3.6,5.948,3.8,5.952,-48.3388,1.8,5.948,1.9,5.944,-47.8098,1.5,5.944,1.5,5.944,-48.8017,1.1,5.94,-53.4259,1.1,5.944,1.1,5.948,-52.0064,1.3,5.944,1.0,5.936,-51.379,0.8,5.952,0.9,5.936,-50.5202,1.0,5.944
09-27-2025-Sat 13-15-33-PM,3.2,5.94,3.4,5.944,-48.1405,3.8,5.944,3.9,5.952,-48.405,1.9,5.948,1.8,5.948,-47.8427,1.6,5.948,1.3,5.944,-48.8678,0.8,5.94,-53.525,1.1,5.948,1.1,5.948,-52.0725,1.2,5.948,0.6,5.936,-51.478,0.6,5.952,0.7,5.936,-50.5862,0.9,5.94
09-27-2025-Sat 13-15-35-PM,2.9,5.94,3.3,5.944,-48.1734,3.7,5.944,3.2,5.952,-48.438,1.9,5.948,1.8,5.948,-47.8759,1.7,5.948,1.6,5.948,-48.9008,0.8,5.94,-53.5909,0.9,5.944,1.0,5.948,-52.1385,1.2,5.944,0.7,5.936,-51.5441,0.9,5.952,0.8,5.936,-50.6192,0.9,5.94
09-27-2025-Sat 13-15-38-PM,2.9,5.936,3.2,5.944,-48.1405,3.3,5.944,3.5,5.948,-48.4711,1.9,5.948,1.5,5.948,-47.9751,1.7,5.944,1.3,5.944,-48.9339,1.1,5.936,-53.6899,1.0,5.944,1.2,5.948,-52.2046,0.9,5.944,0.7,5.94,-51.6102,1.0,5.952,1.1,5.936,-50.7184,0.9,5.944
09-27-2025-Sat 13-15-40-PM,2.8,5.94,3.3,5.944,-48.2727,3.6,5.948,3.5,5.948,-48.6364,1.9,5.948,1.5,5.948,-48.0412,1.6,5.948,1.1,5.944,-48.9999,0.9,5.94,-53.7889,1.0,5.944,1.2,5.944,-52.2706,0.9,5.948,0.6,5.94,-51.6762,0.8,5.952,0.6,5.94,-50.7844,0.8,5.944
09-27-2025-Sat 13-15-57-PM,2.8,5.936,3.4,5.948,-48.6033,3.6,5.948,3.3,5.948,-48.9339,2.0,5.944,1.6,5.944,-48.405,1.3,5.948,1.3,5.944,-49.2975,,,-54.2838,,,,,-52.6998,,,,,-52.1055,,,,,-51.1808,,
09-27-2025-Sat 13-16-01-PM,2.6,5.94,3.3,5.944,-48.6033,3.3,5.944,3.1,5.952,-49.0992,1.5,5.948,1.6,5.944,-48.504,1.5,5.948,1.4,5.948,-49.3636,,,-54.4818,,,,,-52.7987,,,,,-52.2375,,,,,-51.2799,,
09-27-2025-Sat 13-16-06-PM,2.4,5.94,3.0,5.944,-48.6694,3.3,5.948,3.1,5.952,-49.1984,1.6,5.948,1.6,5.948,-48.6033,1.6,5.948,1.3,5.944,-49.4957,,,-54.6137,,,,,-52.9308,,,,,-52.3696,,,,,-51.379,,
09-27-2025-Sat 13-16-42-PM,2.4,5.94,2.8,5.948,-49.4957,3.0,5.948,3.0,5.952,-49.9585,1.5,5.952,1.6,5.948,-49.4628,1.5,5.948,1.3,5.944,-50.2558,0.8,5.94,-55.7681,0.9,5.944,0.8,5.948,-53.9209,0.9,5.948,0.6,5.936,-53.3929,0.8,5.952,0.7,5.94,-52.3366,0.6,5.944
09-27-2025-Sat 13-16-45-PM,2.4,5.944,2.6,5.948,-49.4628,3.1,5.948,2.8,5.956,-50.1237,1.5,5.948,1.6,5.948,-49.4957,1.2,5.948,1.1,5.948,-50.3218,0.8,5.94,-55.8671,0.7,5.948,0.8,5.948,-53.9538,1.0,5.944,0.6,5.94,-53.4589,0.8,5.952,0.8,5.94,-52.4027,0.8,5.944
09-27-2025-Sat 13-16-47-PM,2.4,5.94,2.5,5.948,-49.5289,2.7,5.948,2.8,5.948,-50.0906,1.6,5.948,1.6,5.948,-49.5619,1.3,5.952,1.2,5.948,-50.3218,0.7,5.94,-55.9001,0.8,5.952,0.8,5.948,-54.0199,1.0,5.948,0.7,5.936,-53.4589,0.9,5.956,0.6,5.94,-52.4357,0.6,5.948
09-27-2025-Sat 13-16-49-PM,2.3,5.944,2.9,5.948,-49.5289,2.9,5.952,2.8,5.956,-50.1237,1.5,5.948,1.2,5.948,-49.628,1.1,5.948,1.4,5.948,-50.388,0.8,5.94,-55.9989,0.6,5.948,1.0,5.952,-54.0529,0.7,5.948,0.7,5.94,-53.525,0.5,5.952,0.7,5.94,-52.5017,0.7,5.944
09-27-2025-Sat 13-16-52-PM,2.3,5.94,2.6,5.948,-49.628,2.7,5.952,2.6,5.952,-50.1567,1.6,5.952,1.3,5.948,-49.6941,1.0,5.952,1.3,5.948,-50.421,0.8,5.94,-56.0319,1.0,5.948,0.9,5.948,-54.1189,1.1,5.948,0.5,5.94,-53.5909,0.7,5.952,0.7,5.94,-52.5347,0.7,5.948
09-27-2025-Sat 13-16-54-PM,2.1,5.944,2.5,5.944,-49.7271,3.0,5.948,2.6,5.956,-50.1898,1.5,5.948,1.3,5.948,-49.7271,1.1,5.952,1.2,5.948,-50.4871,0.7,5.94,-56.0978,0.7,5.948,1.1,5.948,-54.1849,0.7,5.948,0.4,5.94,-53.6569,0.9,5.956,0.8,5.94,-52.6007,0.6,5.944
09-27-2025-Sat 13-16-56-PM,2.1,5.94,2.7,5.948,-49.661,2.8,5.952,2.6,5.952,-50.2889,1.6,5.948,1.5,5.952,-49.7602,1.7,5.952,1.3,5.948,-50.4871,0.9,5.94,-56.1638,0.9,5.948,1.0,5.952,-54.2179,0.8,5.948,0.4,5.94,-53.7229,0.5,5.952,0.4,5.94,-52.6337,0.5,5.944
09-27-2025-Sat 13-16-59-PM,2.2,5.94,2.3,5.948,-49.7271,2.8,5.948,2.6,5.956,-50.3549,1.5,5.948,1.0,5.952,-49.7932,1.3,5.952,1.2,5.948,-50.5531,0.8,5.94,-56.1968,0.8,5.948,0.8,5.948,-54.2838,0.9,5.948,0.4,5.94,-53.756,0.8,5.952,0.5,5.94,-52.6667,0.7,5.948
09-27-2025-Sat 13-17-01-PM,2.3,5.944,2.7,5.948,-49.7932,2.8,5.948,2.4,5.956,-50.421,1.6,5.948,1.1,5.952,-49.8593,1.2,5.952,1.3,5.944,-50.5862,0.9,5.944,-56.2957,0.7,5.952,0.7,5.952,-54.3499,0.9,5.952,0.3,5.94,-53.7889,0.8,5.952,0.5,5.94,-52.7658,0.7,5.948
09-27-2025-Sat 13-17-03-PM,2.2,5.94,2.5,5.948,-49.7602,2.8,5.948,2.5,5.956,-50.3549,1.6,5.948,1.5,5.956,-49.8923,1.2,5.952,1.0,5.948,-50.6522,0.9,5.94,-56.3616,0.7,5.948,0.9,5.952,-54.3828,0.7,5.952,0.5,5.94,-53.855,0.6,5.956,0.3,5.944,-52.7987,0.6,5.948
09-27-2025-Sat 13-17-24-PM,2.0,5.944,2.7,5.952,-50.1898,2.4,5.952,2.4,5.96,-50.7184,1.6,5.952,1.3,5.952,-50.3218,1.1,5.952,1.1,5.952,-51.0156,,,-56.8562,,,,,-54.8447,,,,,-54.3168,,,,,-53.2279,,
09-27-2025-Sat 13-17-27-PM,1.9,5.944,2.0,5.948,-50.2228,2.6,5.952,2.4,5.956,-50.7844,1.7,5.956,1.4,5.952,-50.3549,1.1,5.952,1.1,5.952,-51.0817,0.8,5.944,-56.9219,0.7,5.952,0.8,5.952,-54.8777,1.0,5.948,0.6,5.944,-54.3828,0.6,5.956,0.7,5.94,-53.2938,0.6,5.948
09-27-2025-Sat 13-17-39-PM,1.8,5.944,2.5,5.952,-50.3549,2.5,5.952,2.4,5.956,-51.0487,1.4,5.956,0.9,5.956,-50.5531,1.0,5.952,0.9,5.952,-51.2799,0.8,5.944,-57.1858,0.7,5.952,0.7,5.952,-55.1416,0.8,5.952,0.5,5.944,-54.6468,0.8,5.96,0.5,5.944,-53.525,0.5,5.948
09-27-2025-Sat 13-17-41-PM,1.9,5.944,2.2,5.952,-50.421,2.8,5.952,2.3,5.956,-51.0487,1.3,5.956,1.2,5.956,-50.5862,1.2,5.956,1.3,5.952,-51.3459,0.8,5.948,-57.2187,0.8,5.952,0.7,5.952,-55.1746,0.7,5.952,0.5,5.944,-54.6798,0.8,5.96,0.6,5.944,-53.5909,0.7,5.948
09-27-2025-Sat 13-17-44-PM,1.9,5.948,2.1,5.952,-50.4871,2.4,5.952,2.1,5.96,-51.0817,1.3,5.952,1.0,5.956,-50.6522,0.9,5.952,1.0,5.952,-51.379,0.6,5.944,-57.2846,0.8,5.952,0.5,5.956,-55.2405,0.9,5.956,0.4,5.944,-54.7128,0.5,5.956,0.6,5.944,-53.6239,0.6,5.948
09-27-2025-Sat 13-18-29-PM,1.6,5.952,2.1,5.956,-51.1478,2.3,5.956,1.8,5.96,-51.8082,1.2,5.956,1.1,5.956,-51.445,0.9,5.956,1.1,5.956,-52.1715,0.8,5.948,-58.2401,0.7,5.956,0.7,5.956,-56.1309,0.9,5.956,0.5,5.948,-55.5703,0.8,5.96,0.4,5.948,-54.5148,0.7,5.952
09-27-2025-Sat 13-18-31-PM,1.7,5.948,2.0,5.956,-51.1808,2.2,5.96,1.9,5.96,-51.7423,1.1,5.956,1.1,5.96,-51.478,1.0,5.956,0.9,5.952,-52.2046,0.3,5.948,-58.2731,0.5,5.956,0.7,5.956,-56.1968,0.5,5.956,0.5,5.944,-55.6032,0.4,5.96,0.3,5.948,-54.5478,0.7,5.952
09-27-2025-Sat 13-18-33-PM,1.9,5.948,1.9,5.956,-51.1808,2.3,5.952,1.7,5.96,-51.8082,1.5,5.956,1.1,5.956,-51.5111,0.8,5.956,1.1,5.952,-52.2706,0.5,5.948,-58.306,0.6,5.956,0.8,5.956,-56.2298,0.6,5.956,0.5,5.948,-55.6692,0.4,5.964,0.5,5.948,-54.5808,0.7,5.952
09-27-2025-Sat 13-18-36-PM,1.6,5.948,1.8,5.956,-51.2799,2.2,5.956,1.9,5.964,-51.8414,1.3,5.956,1.0,5.956,-51.5441,0.9,5.96,1.0,5.956,-52.3035,0.7,5.948,-58.3719,0.6,5.956,0.7,5.96,-56.2626,0.7,5.956,0.4,5.948,-55.7022,0.3,5.964,0.7,5.948,-54.6137,0.5,5.952
09-27-2025-Sat 13-18-43-PM,1.8,5.952,2.1,5.956,-51.379,2.3,5.956,1.8,5.96,-51.9073,1.1,5.956,1.0,5.96,-51.6431,0.8,5.956,1.0,5.956,-52.4357,0.4,5.948,-58.5037,0.5,5.956,0.6,5.956,-56.3946,0.6,5.952,0.5,5.948,-55.8341,0.5,5.96,0.6,5.948,-54.7128,0.4,5.952
09-27-2025-Sat 13-18-45-PM,1.4,5.948,1.7,5.956,-51.3459,2.2,5.956,1.8,5.96,-52.0064,1.4,5.96,0.9,5.956,-51.7092,0.6,5.956,1.2,5.956,-52.4686,0.5,5.948,-58.5367,0.8,5.956,0.6,5.956,-56.3946,0.5,5.956,0.3,5.948,-55.8671,0.6,5.96,0.1,5.952,-54.7787,0.5,5.956
09-27-2025-Sat 13-18-48-PM,1.4,5.952,1.8,5.96,-51.445,2.1,5.956,1.9,5.96,-51.9073,1.2,5.96,1.2,5.956,-51.7423,1.2,5.96,0.9,5.956,-52.5017,0.8,5.948,-58.5696,0.6,5.956,0.5,5.956,-56.4935,0.8,5.96,0.4,5.944,-55.9001,0.4,5.964,0.4,5.948,-54.8117,0.4,5.952
09-27-2025-Sat 13-18-50-PM,1.7,5.948,1.9,5.956,-51.445,2.0,5.96,1.9,5.96,-52.0725,1.1,5.956,0.9,5.96,-51.7753,0.7,5.96,0.9,5.956,-52.5347,0.5,5.952,-58.6355,0.8,5.952,0.8,5.96,-56.5265,0.5,5.952,0.4,5.948,-55.9329,0.5,5.96,0.5,5.948,-54.8777,0.6,5.952
09-27-2025-Sat 13-18-52-PM,1.4,5.952,2.1,5.956,-51.478,1.8,5.96,1.8,5.96,-52.0725,1.0,5.96,1.1,5.956,-51.8082,0.7,5.96,0.8,5.96,-52.5678,0.6,5.948,-58.6684,0.7,5.956,0.6,5.96,-56.5595,0.4,5.952,0.4,5.948,-55.966,0.6,5.96,0.5,5.948,-54.9107,0.3,5.952
09-27-2025-Sat 13-18-55-PM,1.5,5.948,1.7,5.956,-51.478,2.0,5.96,1.8,5.96,-52.1055,1.1,5.96,1.0,5.96,-51.8414,0.9,5.956,1.0,5.956,-52.6337,0.5,5.952,-58.7014,0.6,5.956,0.9,5.96,-56.5595,0.8,5.956,0.4,5.948,-56.0319,0.5,5.964,0.6,5.948,-54.9436,0.7,5.956
09-27-2025-Sat 13-18-57-PM,1.5,5.952,1.5,5.96,-51.6431,1.7,5.956,1.7,5.964,-52.0725,1.3,5.96,0.9,5.96,-51.8744,0.9,5.964,0.9,5.964,-52.6337,0.6,5.948,-58.7672,0.6,5.956,0.6,5.96,-56.6583,0.6,5.96,0.4,5.948,-56.0649,0.8,5.964,0.5,5.952,-54.9766,0.6,5.952
09-27-2025-Sat 13-18-59-PM,1.2,5.952,1.9,5.956,-51.5441,2.1,5.96,1.9,5.964,-52.1385,1.2,5.956,0.9,5.96,-51.9073,0.8,5.956,0.6,5.96,-52.6998,0.7,5.948,-58.7672,0.8,5.956,0.6,5.956,-56.6913,0.7,5.956,0.4,5.948,-56.0978,0.4,5.964,0.4,5.948,-55.0096,0.3,5.952
09-27-2025-Sat 13-19-02-PM,1.7,5.952,1.8,5.956,-51.6431,2.1,5.96,1.9,5.964,-52.2046,1.2,5.96,1.0,5.956,-51.9733,0.9,5.96,0.7,5.96,-52.7328,0.7,5.952,-58.8002,0.5,5.956,0.7,5.96,-56.7243,0.7,5.956,0.4,5.948,-56.1309,0.4,5.964,0.6,5.948,-55.0426,0.3,5.952
09-27-2025-Sat 13-19-04-PM,1.3,5.952,1.8,5.956,-51.7092,1.9,5.96,1.6,5.964,-52.1385,0.8,5.96,0.8,5.96,-52.0064,0.7,5.96,1.1,5.956,-52.7987,0.7,5.952,-58.8661,0.4,5.956,0.2,5.96,-56.7572,0.6,5.956,0.1,5.948,-56.1638,0.6,5.964,0.6,5.952,-55.0756,0.4,5.956
09-27-2025-Sat 13-19-06-PM,1.3,5.952,1.7,5.956,-51.6762,2.3,5.956,1.6,5.96,-52.2375,1.0,5.96,1.1,5.96,-52.0395,0.9,5.956,0.7,5.96,-52.8318,0.4,5.948,-58.8661,0.7,5.956,0.7,5.96,-56.7902,0.7,5.96,0.4,5.948,-56.1968,0.5,5.964,0.5,5.948,-55.1085,0.7,5.952
09-27-2025-Sat 13-19-09-PM,1.2,5.952,1.6,5.96,-51.7423,1.8,5.96,1.5,5.964,-52.2375,1.3,5.96,1.0,5.956,-52.0725,0.8,5.96,0.9,5.956,-52.8649,0.4,5.948,-58.932,0.8,5.96,0.5,5.96,-56.8232,0.5,5.956,0.3,5.948,-56.2626,0.4,5.964,0.4,5.948,-55.1746,0.5,5.952
09-27-2025-Sat 13-19-11-PM,1.3,5.952,1.8,5.96,-51.7753,2.2,5.96,1.7,5.964,-52.2706,1.2,5.96,1.1,5.96,-52.1055,0.7,5.964,0.9,5.956,-52.8979,0.5,5.952,-58.9978,0.8,5.96,0.5,5.956,-56.8562,0.8,5.96,0.3,5.948,-56.2626,0.6,5.964,0.6,5.952,-55.2076,0.5,5.956
09-27-2025-Sat 13-20-25-PM,1.3,5.952,1.4,5.96,-52.7987,1.8,5.96,1.6,5.964,-53.1288,1.3,5.96,0.8,5.96,-53.1949,0.7,5.96,1.0,5.96,-54.1189,,,-60.0845,,,,,-58.0754,,,,,-57.4494,,,,,-56.2957,,
09-27-2025-Sat 13-20-27-PM,1.1,5.952,1.4,5.956,-52.7328,2.0,5.96,1.6,5.96,-53.1949,0.9,5.96,0.9,5.956,-53.2279,0.9,5.96,0.9,5.96,-54.1189,0.4,5.948,-60.0845,0.7,5.956,0.4,5.956,-58.0754,0.5,5.956,0.4,5.948,-57.4823,0.6,5.96,0.5,5.948,-56.2957,0.3,5.952
09-27-2025-Sat 13-20-30-PM,1.1,5.952,1.6,5.956,-52.8649,1.7,5.956,1.8,5.96,-53.2279,1.1,5.96,0.8,5.964,-53.2609,0.9,5.96,0.9,5.96,-54.1849,0.5,5.948,-60.1503,0.3,5.956,0.7,5.956,-58.1414,0.7,5.956,0.6,5.948,-57.5483,0.6,5.964,0.6,5.948,-56.3616,0.2,5.956
09-27-2025-Sat 13-20-32-PM,1.3,5.956,1.6,5.956,-52.7987,1.8,5.96,1.5,5.96,-53.1619,0.9,5.96,0.9,5.956,-53.3269,0.5,5.96,0.9,5.956,-54.1849,0.5,5.948,-60.1833,0.6,5.956,0.5,5.96,-58.1743,0.7,5.956,0.1,5.948,-57.5811,0.6,5.964,0.6,5.948,-56.3616,0.4,5.952
09-27-2025-Sat 13-20-35-PM,1.1,5.952,1.6,5.96,-52.8649,1.7,5.956,1.6,5.964,-53.1949,1.0,5.956,0.9,5.956,-53.3599,0.8,5.956,0.8,5.956,-54.2509,0.4,5.952,-60.2161,0.7,5.96,0.8,5.96,-58.2073,0.7,5.956,0.1,5.948,-57.6141,0.5,5.964,0.5,5.948,-56.4275,0.4,5.952
09-27-2025-Sat 13-20-37-PM,1.6,5.952,1.5,5.956,-52.9968,1.7,5.956,1.3,5.96,-53.1949,1.1,5.96,0.9,5.96,-53.3599,0.6,5.96,0.8,5.956,-54.2838,0.4,5.952,-60.282,0.6,5.956,0.5,5.96,-58.2401,0.5,5.952,0.2,5.948,-57.68,0.5,5.964,0.3,5.952,-56.4275,0.5,5.956
09-27-2025-Sat 13-20-39-PM,0.9,5.952,1.3,5.956,-52.9638,1.8,5.96,1.3,5.96,-53.2938,1.1,5.96,0.9,5.96,-53.3929,0.9,5.956,0.7,5.96,-54.3168,0.7,5.952,-60.282,0.5,5.956,0.4,5.956,-58.2731,0.3,5.952,0.2,5.948,-57.68,0.6,5.96,0.4,5.952,-56.4935,0.3,5.956
09-27-2025-Sat 13-21-46-PM,1.2,5.956,1.5,5.96,-54.0199,1.5,5.964,1.4,5.964,-54.1519,0.7,5.964,0.8,5.964,-54.3828,0.5,5.964,0.9,5.964,-55.4054,,,-61.5326,,,,,-59.5906,,,,,-58.899,,,,,-57.5811,,
09-27-2025-Sat 13-21-48-PM,1.2,5.956,1.4,5.96,-54.0199,1.4,5.96,1.2,5.964,-54.2179,0.9,5.968,0.7,5.96,-54.4488,0.5,5.964,0.9,5.96,-55.4714,0.5,5.952,-61.6314,0.4,5.96,0.5,5.964,-59.6236,0.6,5.96,0.1,5.952,-58.932,0.4,5.964,0.5,5.952,-57.6141,0.5,5.96
09-27-2025-Sat 13-21-51-PM,1.0,5.956,1.6,5.964,-54.0859,1.5,5.964,1.3,5.968,-54.3168,0.9,5.964,0.8,5.964,-54.5148,0.6,5.964,0.7,5.96,-55.5044,0.4,5.956,-61.6643,0.5,5.96,0.5,5.964,-59.6894,0.5,5.96,0.2,5.952,-59.0307,0.5,5.964,0.2,5.952,-57.68,0.3,5.956
