Timestamp,x57 Cell 1 Current,x57 Cell 1 Voltage,x57 Cell 1 Resistance,x57 Cell 1 Temp,x57 Cell 2 Current,x57 Cell 2 Voltage,x57 Cell 2 Resistance,x57 Cell 2 Temp,x57 Cell 3 Current,x57 Cell 3 Voltage,x57 Cell 3 Resistance,x57 Cell 3 Temp,x57 Cell 4 Current,x57 Cell 4 Voltage,x57 Cell 4 Resistance,x57 Cell 4 Temp,x58 Cell 5 Current,x58 Cell 5 Voltage,x58 Cell 5 Resistance,x58 Cell 5 Temp,x58 Cell 6 Current,x58 Cell 6 Voltage,x58 Cell 6 Resistance,x58 Cell 6 Temp,x58 Cell 7 Current,x58 Cell 7 Voltage,x58 Cell 7 Resistance,x58 Cell 7 Temp,x58 Cell 8 Current,x58 Cell 8 Voltage,x58 Cell 8 Resistance,x58 Cell 8 Temp,x59 Cell 9 Current,x59 Cell 9 Voltage,x59 Cell 9 Resistance,x59 Cell 9 Temp,x59 Cell 10 Current,x59 Cell 10 Voltage,x59 Cell 10 Resistance,x59 Cell 10 Temp,x59 Cell 11 Current,x59 Cell 11 Voltage,x59 Cell 11 Resistance,x59 Cell 11 Temp,x59 Cell 12 Current,x59 Cell 12 Voltage,x59 Cell 12 Resistance,x59 Cell 12 Temp,x60 Cell 13 Current,x60 Cell 13 Voltage,x60 Cell 13 Resistance,x60 Cell 13 Temp,x60 Cell 14 Current,x60 Cell 14 Voltage,x60 Cell 14 Resistance,x60 Cell 14 Temp,x60 Cell 15 Current,x60 Cell 15 Voltage,x60 Cell 15 Resistance,x60 Cell 15 Temp,x60 Cell 16 Current,x60 Cell 16 Voltage,x60 Cell 16 Resistance,x60 Cell 16 Temp
05-01-2026-Fri 13-39-12-PM,14.9,5.252,0.44060402684563754,,18.0,5.252,0.3647222222222222,,16.9,5.244,0.3878698224852072,,11.0,5.26,0.5977272727272728,,7.4,5.248,0.8864864864864864,,7.6,5.256,0.8644736842105263,,5.2,5.24,1.2596153846153848,,9.4,5.248,0.6978723404255319,,13.5,5.256,0.48666666666666675,,8.3,5.256,0.791566265060241,,14.4,5.248,0.4555555555555556,,12.0,5.268,0.54875,,11.9,5.244,0.5508403361344537,,14.4,5.26,0.4565972222222222,,8.3,5.236,0.7885542168674698,,14.4,5.236,0.4545138888888889,
05-01-2026-Fri 13-39-13-PM,14.6,5.248,0.4493150684931507,,17.7,5.252,0.37090395480225985,,16.2,5.248,0.4049382716049383,,10.8,5.26,0.6087962962962963,,7.5,5.252,0.8753333333333333,,7.5,5.256,0.8760000000000001,,5.0,5.244,1.311,,9.4,5.252,0.6984042553191488,,13.2,5.256,0.49772727272727274,,8.1,5.252,0.8104938271604938,,14.6,5.248,0.4493150684931507,,11.6,5.264,0.5672413793103449,,12.0,5.24,0.5458333333333334,,14.2,5.26,0.4630281690140845,,8.2,5.236,0.7981707317073172,,14.1,5.236,0.4641843971631206,
05-01-2026-Fri 13-39-33-PM,14.1,5.248,0.4652482269503546,,17.1,5.252,0.3839181286549707,,15.9,5.248,0.4125786163522012,,10.6,5.256,0.619811320754717,,7.1,5.248,0.9239436619718311,,7.3,5.26,0.9006849315068494,,4.9,5.24,1.3367346938775508,,9.1,5.252,0.7214285714285714,,13.1,5.256,0.501526717557252,,7.8,5.252,0.8416666666666668,,14.4,5.248,0.4555555555555556,,11.5,5.264,0.5721739130434783,,11.7,5.24,0.55982905982906,,14.0,5.26,0.4696428571428571,,7.9,5.236,0.8284810126582278,,13.9,5.236,0.47086330935251797,
05-01-2026-Fri 13-39-34-PM,13.7,5.248,0.47883211678832127,,17.1,5.256,0.38421052631578945,,15.5,5.244,0.4229032258064516,,10.4,5.26,0.6322115384615384,,7.1,5.248,0.9239436619718311,,6.9,5.26,0.9528985507246376,,4.3,5.24,1.5232558139534884,,8.7,5.252,0.7545977011494253,,12.4,5.252,0.5294354838709677,,7.7,5.252,0.8525974025974026,,14.2,5.248,0.46197183098591554,,10.8,5.264,0.6092592592592593,,10.9,5.248,0.6018348623853211,,13.6,5.26,0.4834558823529412,,8.0,5.236,0.818125,,13.9,5.24,0.47122302158273377,
05-01-2026-Fri 13-39-36-PM,13.5,5.252,0.4862962962962963,,16.9,5.256,0.38875739644970425,,15.4,5.244,0.42564935064935067,,10.3,5.26,0.6383495145631067,,7.3,5.252,0.8993150684931507,,6.8,5.26,0.9669117647058824,,4.6,5.24,1.423913043478261,,8.8,5.252,0.7460227272727272,,12.4,5.252,0.5294354838709677,,7.6,5.256,0.8644736842105263,,13.6,5.248,0.48235294117647065,,10.9,5.268,0.6041284403669724,,11.0,5.244,0.5959090909090909,,13.9,5.264,0.4733812949640288,,7.7,5.24,0.8506493506493508,,13.7,5.236,0.4777372262773723,
05-01-2026-Fri 13-42-25-PM,12.9,5.252,0.5089147286821705,,15.7,5.256,0.41847133757961785,,14.5,5.244,0.45206896551724135,,9.5,5.26,0.6921052631578948,,6.4,5.252,1.0257812499999999,,6.4,5.256,1.0265625,,4.3,5.24,1.5232558139534884,,8.1,5.252,0.8104938271604938,,11.1,5.256,0.5918918918918918,,6.8,5.256,0.9661764705882354,,11.7,5.252,0.5611111111111111,,9.5,5.264,0.6926315789473685,,9.5,5.244,0.6900000000000001,,11.7,5.26,0.561965811965812,,6.6,5.24,0.9924242424242425,,11.5,5.24,0.5695652173913044,
05-01-2026-Fri 13-42-27-PM,12.4,5.252,0.5294354838709677,,15.1,5.256,0.4350993377483445,,13.9,5.248,0.47194244604316543,,9.2,5.26,0.7146739130434783,,6.2,5.252,1.0588709677419355,,6.1,5.256,1.077049180327869,,4.2,5.24,1.5595238095238093,,7.7,5.252,0.8525974025974026,,10.6,5.256,0.619811320754717,,6.6,5.256,0.9954545454545455,,11.7,5.248,0.5606837606837608,,9.3,5.268,0.7080645161290322,,9.3,5.248,0.7053763440860215,,11.4,5.264,0.5771929824561404,,6.2,5.24,1.056451612903226,,11.4,5.24,0.5745614035087719,
05-01-2026-Fri 13-42-28-PM,12.0,5.252,0.5470833333333333,,14.6,5.256,0.45,,13.4,5.248,0.4895522388059702,,9.0,5.26,0.7305555555555556,,5.8,5.252,1.131896551724138,,6.0,5.256,1.095,,3.9,5.24,1.6794871794871795,,7.6,5.256,0.8644736842105263,,10.4,5.256,0.6317307692307693,,6.7,5.256,0.9805970149253732,,11.6,5.252,0.565948275862069,,9.2,5.268,0.7157608695652173,,9.3,5.248,0.7053763440860215,,11.3,5.264,0.5823008849557522,,6.2,5.24,1.056451612903226,,11.1,5.244,0.5905405405405405,
05-01-2026-Fri 13-43-37-PM,11.7,5.252,0.5611111111111111,,14.1,5.256,0.4659574468085107,,13.4,5.248,0.4895522388059702,,8.4,5.26,0.782738095238095,,5.8,5.256,1.1327586206896552,,6.0,5.26,1.0958333333333332,,4.1,5.244,1.5987804878048784,,7.5,5.256,0.8760000000000001,,9.7,5.26,0.6778350515463919,,6.2,5.256,1.0596774193548388,,10.9,5.252,0.6022935779816513,,8.7,5.264,0.7563218390804599,,8.4,5.248,0.7809523809523808,,10.5,5.264,0.6266666666666667,,5.9,5.24,1.1101694915254237,,10.3,5.244,0.6364077669902912,
05-01-2026-Fri 13-43-38-PM,11.3,5.252,0.5809734513274336,,13.4,5.256,0.4902985074626866,,12.8,5.248,0.5125,,8.3,5.264,0.7927710843373494,,5.7,5.256,1.1526315789473685,,5.6,5.256,1.1732142857142858,,3.8,5.244,1.725,,6.9,5.252,0.9514492753623188,,9.7,5.26,0.6778350515463919,,5.9,5.256,1.1135593220338984,,10.8,5.252,0.6078703703703703,,8.8,5.268,0.7482954545454545,,8.6,5.248,0.7627906976744186,,10.2,5.264,0.6450980392156863,,6.1,5.244,1.0745901639344262,,10.3,5.248,0.6368932038834951,
05-01-2026-Fri 13-43-41-PM,10.8,5.256,0.6083333333333334,,13.5,5.256,0.48666666666666675,,12.5,5.248,0.5247999999999999,,8.2,5.264,0.8024390243902442,,5.1,5.256,1.2882352941176474,,5.1,5.26,1.2892156862745099,,3.7,5.244,1.7716216216216214,,7.0,5.256,0.9385714285714286,,9.6,5.26,0.6848958333333335,,6.2,5.256,1.0596774193548388,,10.6,5.252,0.6193396226415094,,8.5,5.268,0.7747058823529411,,8.6,5.248,0.7627906976744186,,10.2,5.264,0.6450980392156863,,5.9,5.24,1.1101694915254237,,10.3,5.244,0.6364077669902912,
05-01-2026-Fri 13-44-19-PM,10.7,5.26,0.6144859813084113,,13.4,5.26,0.4906716417910447,,12.2,5.256,0.5385245901639345,,8.0,5.264,0.8225,,5.3,5.26,1.240566037735849,,5.2,5.26,1.2644230769230769,,3.4,5.248,1.9294117647058826,,6.9,5.26,0.9528985507246376,,9.8,5.264,0.6714285714285714,,6.3,5.264,1.0444444444444445,,10.6,5.256,0.619811320754717,,8.3,5.272,0.7939759036144578,,8.3,5.256,0.791566265060241,,10.1,5.272,0.6524752475247526,,5.7,5.248,1.1508771929824562,,9.9,5.248,0.6626262626262626,
05-01-2026-Fri 13-44-20-PM,10.4,5.256,0.6317307692307693,,12.9,5.264,0.510077519379845,,11.6,5.252,0.565948275862069,,7.6,5.268,0.8664473684210526,,4.9,5.26,1.3418367346938775,,5.1,5.264,1.2901960784313726,,3.3,5.248,1.9878787878787882,,6.7,5.26,0.9813432835820894,,9.1,5.26,0.7225274725274724,,5.7,5.264,1.1543859649122807,,10.3,5.256,0.6378640776699029,,8.2,5.272,0.8036585365853659,,8.1,5.256,0.8111111111111111,,9.7,5.268,0.6788659793814433,,5.6,5.248,1.1714285714285715,,9.8,5.248,0.6693877551020408,
05-01-2026-Fri 13-44-22-PM,10.2,5.26,0.6446078431372549,,13.0,5.264,0.5061538461538462,,11.7,5.256,0.5615384615384617,,7.8,5.268,0.8442307692307692,,5.2,5.26,1.2644230769230769,,5.3,5.264,1.2415094339622643,,3.3,5.252,1.9893939393939395,,6.7,5.26,0.9813432835820894,,9.1,5.264,0.7230769230769231,,5.8,5.264,1.1344827586206898,,10.1,5.26,0.650990099009901,,8.1,5.272,0.8135802469135804,,8.2,5.256,0.8012195121951221,,9.8,5.268,0.671938775510204,,5.5,5.252,1.1936363636363636,,9.5,5.252,0.6910526315789474,
05-01-2026-Fri 13-46-20-PM,10.3,5.26,0.6383495145631067,,12.3,5.264,0.534959349593496,,11.4,5.252,0.5758771929824561,,7.5,5.264,0.8773333333333334,,5.0,5.256,1.314,,5.1,5.264,1.2901960784313726,,3.6,5.248,1.8222222222222224,,6.5,5.26,1.0115384615384617,,8.9,5.264,0.7393258426966293,,5.5,5.26,1.1954545454545455,,9.4,5.256,0.698936170212766,,8.0,5.272,0.82375,,7.3,5.256,0.9,,9.5,5.268,0.6931578947368421,,5.0,5.248,1.3119999999999998,,9.2,5.248,0.7130434782608697,
05-01-2026-Fri 13-46-21-PM,9.7,5.256,0.6773195876288661,,11.8,5.264,0.5576271186440678,,11.2,5.256,0.5866071428571429,,7.3,5.26,0.9006849315068494,,5.0,5.26,1.315,,5.0,5.264,1.316,,3.5,5.248,1.8742857142857146,,6.2,5.26,1.060483870967742,,8.5,5.264,0.7741176470588235,,5.5,5.26,1.1954545454545455,,9.4,5.256,0.698936170212766,,7.7,5.272,0.8558441558441559,,7.5,5.256,0.8760000000000001,,9.1,5.268,0.7236263736263736,,4.9,5.248,1.3387755102040817,,9.0,5.248,0.728888888888889,
05-01-2026-Fri 13-46-23-PM,9.5,5.26,0.6921052631578948,,11.6,5.264,0.5672413793103449,,10.7,5.252,0.6135514018691589,,7.2,5.268,0.9145833333333333,,4.7,5.26,1.3989361702127658,,4.7,5.264,1.4000000000000001,,3.4,5.248,1.9294117647058826,,6.1,5.264,1.078688524590164,,8.4,5.264,0.7833333333333333,,5.4,5.264,1.2185185185185186,,9.2,5.26,0.7146739130434783,,7.6,5.272,0.8671052631578948,,7.3,5.256,0.9,,8.8,5.272,0.7488636363636364,,5.0,5.248,1.3119999999999998,,8.8,5.252,0.7460227272727272,
05-01-2026-Fri 13-46-44-PM,9.2,5.26,0.7146739130434783,,11.5,5.26,0.5717391304347826,,10.5,5.256,0.6257142857142857,,7.0,5.268,0.9407142857142857,,4.4,5.26,1.4943181818181817,,4.9,5.264,1.3428571428571427,,3.2,5.248,2.05,,5.8,5.26,1.1336206896551724,,8.1,5.264,0.8123456790123457,,5.3,5.264,1.2415094339622643,,8.9,5.256,0.7382022471910114,,7.2,5.276,0.9159722222222222,,7.0,5.252,0.9378571428571428,,8.6,5.272,0.7662790697674419,,4.9,5.252,1.3397959183673467,,8.3,5.252,0.7909638554216868,
05-01-2026-Fri 13-46-45-PM,9.2,5.26,0.7146739130434783,,11.1,5.26,0.5923423423423423,,10.2,5.256,0.6441176470588237,,7.0,5.264,0.9400000000000001,,4.4,5.26,1.4943181818181817,,4.6,5.264,1.4304347826086956,,3.2,5.248,2.05,,5.5,5.256,1.1945454545454548,,7.9,5.26,0.8322784810126581,,5.0,5.264,1.316,,8.9,5.256,0.7382022471910114,,7.2,5.268,0.9145833333333333,,6.9,5.256,0.9521739130434782,,8.4,5.268,0.7839285714285713,,5.0,5.248,1.3119999999999998,,8.6,5.248,0.7627906976744186,
05-01-2026-Fri 13-46-47-PM,9.1,5.256,0.7219780219780221,,11.5,5.264,0.5721739130434783,,10.3,5.256,0.6378640776699029,,6.9,5.264,0.9536231884057971,,4.3,5.26,1.5290697674418605,,4.4,5.268,1.496590909090909,,3.0,5.248,2.1866666666666665,,5.8,5.26,1.1336206896551724,,7.8,5.264,0.8435897435897437,,4.9,5.268,1.343877551020408,,8.9,5.26,0.7387640449438202,,7.1,5.272,0.9281690140845072,,6.9,5.256,0.9521739130434782,,8.6,5.268,0.7656976744186047,,4.7,5.252,1.3968085106382977,,8.3,5.248,0.7903614457831326,
05-01-2026-Fri 13-49-22-PM,8.6,5.264,0.7651162790697674,,10.2,5.264,0.6450980392156863,,9.9,5.26,0.6641414141414141,,6.1,5.268,1.0795081967213116,,4.2,5.264,1.5666666666666667,,4.6,5.268,1.4315217391304347,,3.1,5.256,2.1193548387096777,,5.4,5.268,1.2194444444444443,,7.5,5.272,0.8786666666666667,,5.2,5.268,1.2663461538461538,,7.9,5.264,0.8329113924050633,,6.8,5.276,0.9698529411764706,,6.0,5.26,1.0958333333333332,,7.6,5.272,0.8671052631578948,,4.5,5.256,1.4600000000000004,,7.4,5.256,0.8878378378378379,
05-01-2026-Fri 13-49-24-PM,8.3,5.264,0.7927710843373494,,9.8,5.268,0.671938775510204,,9.2,5.26,0.7146739130434783,,5.9,5.272,1.1169491525423727,,4.2,5.264,1.5666666666666667,,4.3,5.268,1.5313953488372094,,2.8,5.256,2.3464285714285715,,5.0,5.264,1.316,,6.9,5.272,0.9550724637681159,,4.7,5.272,1.402127659574468,,7.6,5.264,0.8657894736842106,,6.5,5.28,1.0153846153846156,,6.1,5.26,1.0778688524590165,,7.3,5.276,0.9034246575342465,,4.2,5.256,1.5642857142857143,,7.2,5.26,0.9131944444444444,
05-01-2026-Fri 13-49-25-PM,7.9,5.264,0.8329113924050633,,9.8,5.268,0.671938775510204,,8.9,5.26,0.7387640449438202,,5.9,5.268,1.1161016949152542,,3.8,5.264,1.731578947368421,,4.2,5.264,1.5666666666666667,,2.8,5.256,2.3464285714285715,,5.2,5.264,1.2653846153846156,,7.1,5.272,0.9281690140845072,,4.6,5.272,1.432608695652174,,7.5,5.264,0.8773333333333334,,6.2,5.276,1.0637096774193548,,5.8,5.264,1.1344827586206898,,7.3,5.276,0.9034246575342465,,4.0,5.256,1.6425,,7.2,5.26,0.9131944444444444,
05-01-2026-Fri 13-50-33-PM,7.8,5.264,0.8435897435897437,,9.4,5.272,0.701063829787234,,8.6,5.264,0.7651162790697674,,5.7,5.272,1.156140350877193,,3.6,5.268,1.8291666666666666,,4.0,5.272,1.6475,,2.8,5.256,2.3464285714285715,,5.0,5.268,1.317,,6.2,5.276,1.0637096774193548,,4.1,5.272,1.6073170731707318,,7.2,5.268,0.9145833333333333,,6.1,5.28,1.0819672131147544,,5.4,5.268,1.2194444444444443,,6.8,5.28,0.9705882352941178,,3.7,5.256,1.7756756756756757,,6.6,5.26,0.9962121212121212,
05-01-2026-Fri 13-50-34-PM,7.4,5.268,0.8898648648648648,,9.1,5.268,0.7236263736263736,,8.7,5.264,0.7563218390804599,,5.5,5.272,1.1981818181818182,,3.6,5.268,1.8291666666666666,,3.9,5.272,1.6897435897435897,,2.5,5.26,2.63,,4.5,5.268,1.4633333333333334,,6.4,5.276,1.0304687499999998,,4.1,5.272,1.6073170731707318,,7.2,5.268,0.9145833333333333,,5.9,5.28,1.11864406779661,,5.4,5.264,1.2185185185185186,,6.6,5.276,0.9992424242424243,,4.0,5.26,1.64375,,6.6,5.26,0.9962121212121212,
05-01-2026-Fri 13-50-36-PM,7.3,5.268,0.9020547945205479,,8.8,5.276,0.7494318181818181,,8.5,5.268,0.7747058823529411,,5.7,5.276,1.157017543859649,,3.8,5.268,1.7328947368421053,,3.9,5.272,1.6897435897435897,,2.6,5.26,2.5288461538461537,,4.4,5.272,1.4977272727272728,,6.3,5.276,1.0468253968253969,,3.7,5.276,1.7824324324324323,,7.0,5.272,0.9414285714285714,,5.9,5.284,1.1194915254237285,,5.4,5.268,1.2194444444444443,,6.6,5.28,1.0,,3.9,5.26,1.685897435897436,,6.3,5.26,1.0436507936507935,
05-01-2026-Fri 13-52-45-PM,6.8,5.264,0.9676470588235296,,8.3,5.268,0.7933734939759036,,8.2,5.26,0.801829268292683,,4.9,5.272,1.3448979591836732,,3.4,5.264,1.9352941176470593,,3.5,5.268,1.8814285714285715,,2.3,5.256,2.856521739130435,,4.3,5.264,1.5302325581395348,,6.0,5.272,1.0983333333333334,,4.1,5.268,1.6060975609756099,,6.5,5.264,1.0123076923076924,,5.5,5.276,1.199090909090909,,5.3,5.264,1.2415094339622643,,6.3,5.272,1.046031746031746,,3.7,5.252,1.7743243243243243,,6.0,5.256,1.095,
05-01-2026-Fri 13-52-46-PM,6.6,5.264,0.9969696969696971,,8.0,5.268,0.823125,,7.9,5.264,0.8329113924050633,,5.0,5.268,1.317,,3.5,5.264,1.8800000000000001,,3.5,5.268,1.8814285714285715,,2.4,5.256,2.7375000000000007,,4.1,5.268,1.6060975609756099,,5.7,5.276,1.157017543859649,,3.9,5.272,1.6897435897435897,,6.4,5.268,1.02890625,,5.4,5.276,1.2212962962962963,,5.0,5.264,1.316,,6.0,5.276,1.0991666666666666,,3.6,5.256,1.825,,6.0,5.26,1.0958333333333332,
05-01-2026-Fri 13-52-48-PM,6.6,5.264,0.9969696969696971,,7.9,5.268,0.8335443037974684,,7.5,5.264,0.8773333333333334,,4.9,5.272,1.3448979591836732,,3.1,5.268,2.1241935483870966,,3.5,5.268,1.8814285714285715,,2.3,5.256,2.856521739130435,,3.7,5.268,1.7797297297297296,,5.6,5.272,1.1767857142857143,,3.8,5.268,1.7328947368421053,,6.4,5.264,1.028125,,5.3,5.28,1.2452830188679247,,4.7,5.264,1.4000000000000001,,5.8,5.276,1.1370689655172415,,3.2,5.26,2.0546874999999996,,5.7,5.26,1.1535087719298245,
05-01-2026-Fri 13-54-40-PM,6.3,5.268,1.0452380952380953,,7.3,5.268,0.9020547945205479,,7.0,5.264,0.9400000000000001,,4.7,5.272,1.402127659574468,,3.2,5.268,2.0578125,,3.1,5.268,2.1241935483870966,,2.1,5.26,3.13095238095238,,3.7,5.268,1.7797297297297296,,5.4,5.276,1.2212962962962963,,3.5,5.272,1.8828571428571428,,5.7,5.268,1.1552631578947368,,5.0,5.28,1.32,,4.5,5.264,1.4622222222222223,,5.4,5.276,1.2212962962962963,,3.2,5.26,2.0546874999999996,,5.1,5.26,1.2892156862745099,
05-01-2026-Fri 13-54-41-PM,6.0,5.264,1.0966666666666667,,7.1,5.268,0.9274647887323945,,6.7,5.264,0.982089552238806,,4.4,5.272,1.4977272727272728,,2.6,5.268,2.5326923076923076,,3.1,5.272,2.1258064516129034,,2.0,5.256,3.285,,3.7,5.272,1.781081081081081,,5.0,5.276,1.3190000000000002,,3.4,5.272,1.9382352941176473,,5.8,5.268,1.135344827586207,,4.3,5.28,1.5348837209302326,,4.2,5.268,1.5678571428571426,,5.0,5.276,1.3190000000000002,,2.8,5.256,2.3464285714285715,,5.1,5.264,1.2901960784313726,
05-01-2026-Fri 13-54-42-PM,5.6,5.264,1.175,,6.8,5.272,0.9691176470588236,,6.7,5.264,0.982089552238806,,4.4,5.268,1.496590909090909,,2.8,5.268,2.351785714285714,,3.0,5.272,2.1966666666666668,,1.8,5.256,3.65,,3.5,5.268,1.8814285714285715,,4.9,5.272,1.3448979591836732,,3.3,5.272,1.9969696969696973,,5.4,5.264,1.2185185185185186,,4.3,5.28,1.5348837209302326,,4.0,5.264,1.645,,4.8,5.276,1.3739583333333334,,3.1,5.26,2.120967741935484,,4.8,5.26,1.369791666666667,
05-01-2026-Fri 13-55-02-PM,5.4,5.264,1.2185185185185186,,6.6,5.264,0.9969696969696971,,6.6,5.26,0.9962121212121212,,4.3,5.268,1.5313953488372094,,2.6,5.268,2.5326923076923076,,2.9,5.268,2.270689655172414,,1.5,5.256,4.38,,3.4,5.264,1.9352941176470593,,4.7,5.272,1.402127659574468,,3.2,5.268,2.0578125,,5.4,5.264,1.2185185185185186,,4.4,5.276,1.4988636363636363,,4.2,5.264,1.5666666666666667,,5.1,5.276,1.2931372549019609,,2.8,5.256,2.3464285714285715,,5.0,5.26,1.315,
05-01-2026-Fri 13-55-03-PM,5.6,5.264,1.175,,6.7,5.268,0.9828358208955222,,6.5,5.26,1.0115384615384617,,4.2,5.268,1.5678571428571426,,2.6,5.264,2.530769230769231,,2.9,5.264,2.2689655172413796,,1.7,5.252,3.861764705882353,,3.4,5.268,1.9367647058823532,,4.6,5.272,1.432608695652174,,3.0,5.268,2.195,,5.3,5.26,1.240566037735849,,4.3,5.276,1.5337209302325583,,4.2,5.264,1.5666666666666667,,4.6,5.276,1.433695652173913,,3.1,5.26,2.120967741935484,,4.7,5.26,1.3989361702127658,
05-01-2026-Fri 13-55-04-PM,5.5,5.26,1.1954545454545455,,6.4,5.268,1.02890625,,6.0,5.256,1.095,,4.2,5.268,1.5678571428571426,,2.6,5.26,2.5288461538461537,,2.8,5.264,2.35,,1.8,5.252,3.647222222222222,,3.0,5.264,2.1933333333333334,,4.5,5.272,1.4644444444444447,,2.9,5.268,2.270689655172414,,5.1,5.264,1.2901960784313726,,4.3,5.276,1.5337209302325583,,3.9,5.264,1.6871794871794874,,4.6,5.272,1.432608695652174,,2.6,5.256,2.5269230769230773,,4.7,5.26,1.3989361702127658,
05-01-2026-Fri 13-55-06-PM,5.4,5.264,1.2185185185185186,,6.3,5.272,1.046031746031746,,6.2,5.26,1.060483870967742,,3.8,5.268,1.7328947368421053,,2.3,5.264,2.860869565217391,,2.5,5.264,2.632,,1.9,5.252,3.4552631578947364,,3.0,5.264,2.1933333333333334,,4.7,5.268,1.401063829787234,,3.0,5.268,2.195,,5.3,5.264,1.2415094339622643,,4.3,5.276,1.5337209302325583,,3.9,5.264,1.6871794871794874,,4.4,5.276,1.4988636363636363,,2.7,5.26,2.435185185185185,,4.8,5.26,1.369791666666667,
05-01-2026-Fri 13-55-07-PM,5.4,5.264,1.2185185185185186,,6.4,5.268,1.02890625,,6.2,5.264,1.0612903225806454,,4.0,5.268,1.64625,,2.6,5.264,2.530769230769231,,2.5,5.268,2.634,,1.7,5.256,3.8647058823529417,,3.3,5.264,1.9939393939393941,,4.4,5.272,1.4977272727272728,,3.1,5.268,2.1241935483870966,,5.3,5.264,1.2415094339622643,,4.2,5.272,1.569047619047619,,3.8,5.264,1.731578947368421,,4.9,5.276,1.3459183673469386,,2.7,5.256,2.4333333333333336,,4.6,5.26,1.4293478260869565,
05-01-2026-Fri 13-56-06-PM,5.5,5.268,1.1972727272727273,,6.3,5.276,1.0468253968253969,,6.0,5.264,1.0966666666666667,,4.0,5.268,1.64625,,2.3,5.268,2.8630434782608694,,3.1,5.272,2.1258064516129034,,2.0,5.26,3.2875,,3.0,5.268,2.195,,4.7,5.276,1.403191489361702,,3.1,5.276,2.1274193548387097,,5.1,5.268,1.2911764705882354,,4.3,5.284,1.536046511627907,,3.8,5.268,1.7328947368421053,,4.6,5.28,1.434782608695652,,2.7,5.26,2.435185185185185,,4.5,5.26,1.4611111111111112,
05-01-2026-Fri 13-56-07-PM,5.0,5.268,1.317,,6.2,5.272,1.0629032258064517,,6.0,5.268,1.0975,,4.2,5.272,1.569047619047619,,2.6,5.268,2.5326923076923076,,2.6,5.272,2.534615384615385,,1.6,5.26,4.109374999999999,,3.1,5.268,2.1241935483870966,,4.5,5.276,1.4655555555555557,,3.0,5.272,2.1966666666666668,,4.8,5.272,1.3729166666666668,,4.1,5.28,1.609756097560976,,3.7,5.268,1.7797297297297296,,4.2,5.28,1.5714285714285714,,2.5,5.26,2.63,,4.5,5.26,1.4611111111111112,
05-01-2026-Fri 13-56-08-PM,4.7,5.268,1.401063829787234,,6.2,5.268,1.0620967741935483,,5.8,5.264,1.1344827586206898,,4.1,5.276,1.608536585365854,,2.5,5.268,2.634,,2.7,5.272,2.4407407407407407,,1.5,5.26,4.383333333333333,,2.8,5.272,2.3535714285714286,,4.1,5.276,1.608536585365854,,2.7,5.272,2.4407407407407407,,4.8,5.268,1.371875,,3.9,5.28,1.6923076923076925,,3.7,5.268,1.7797297297297296,,4.2,5.28,1.5714285714285714,,2.3,5.264,2.860869565217391,,4.5,5.264,1.4622222222222223,
05-01-2026-Fri 13-57-41-PM,5.1,5.272,1.2921568627450983,,6.0,5.276,1.0991666666666666,,6.1,5.268,1.0795081967213116,,3.9,5.276,1.6910256410256412,,2.2,5.272,2.9954545454545456,,2.8,5.276,2.3553571428571427,,1.7,5.264,3.8705882352941186,,3.3,5.276,1.9984848484848485,,4.0,5.28,1.6500000000000001,,2.7,5.276,2.4425925925925926,,4.5,5.276,1.4655555555555557,,3.6,5.284,1.8347222222222224,,3.4,5.272,1.9382352941176473,,4.1,5.284,1.6109756097560979,,2.4,5.268,2.74375,,4.1,5.264,1.6048780487804883,
05-01-2026-Fri 13-57-42-PM,4.6,5.276,1.433695652173913,,5.6,5.276,1.1776785714285714,,5.1,5.268,1.2911764705882354,,3.6,5.276,1.8319444444444444,,2.4,5.272,2.7458333333333336,,2.5,5.276,2.6380000000000003,,1.7,5.26,3.8676470588235294,,3.0,5.272,2.1966666666666668,,4.0,5.272,1.6475,,2.8,5.276,2.3553571428571427,,4.7,5.276,1.403191489361702,,3.9,5.288,1.694871794871795,,3.5,5.272,1.8828571428571428,,3.9,5.288,1.694871794871795,,2.2,5.268,2.993181818181818,,4.0,5.264,1.645,
05-01-2026-Fri 13-57-44-PM,4.6,5.276,1.433695652173913,,5.5,5.272,1.1981818181818182,,5.3,5.272,1.2433962264150944,,3.6,5.276,1.8319444444444444,,2.3,5.272,2.865217391304348,,2.6,5.276,2.536538461538462,,1.5,5.268,4.39,,2.8,5.272,2.3535714285714286,,3.9,5.28,1.6923076923076925,,2.7,5.28,2.4444444444444446,,4.5,5.272,1.4644444444444447,,3.6,5.288,1.8361111111111112,,3.2,5.272,2.059375,,4.0,5.284,1.65125,,2.4,5.268,2.74375,,4.0,5.268,1.64625,
05-01-2026-Fri 13-57-45-PM,4.5,5.276,1.4655555555555557,,5.3,5.276,1.2443396226415093,,5.2,5.268,1.2663461538461538,,3.6,5.276,1.8319444444444444,,2.1,5.276,3.14047619047619,,2.5,5.276,2.6380000000000003,,1.6,5.26,4.109374999999999,,2.7,5.272,2.4407407407407407,,3.8,5.28,1.7368421052631582,,2.8,5.272,2.3535714285714286,,4.7,5.276,1.403191489361702,,3.8,5.284,1.738157894736842,,3.4,5.272,1.9382352941176473,,3.8,5.28,1.7368421052631582,,2.3,5.264,2.860869565217391,,4.0,5.268,1.64625,
