Cell 1 Timestamp,Cell 1 Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,Cell 2 Timestamp,Cell 2 Timestamp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,Cell 3 Timestamp,Cell 3 Timestamp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,Cell 4 Timestamp,Cell 4 Timestamp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,Cell 5 Timestamp,Cell 5 Timestamp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,Cell 6 Timestamp,Cell 6 Timestamp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,Cell 7 Timestamp,Cell 7 Timestamp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,Cell 8 Timestamp,Cell 8 Timestamp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,Cell 9 Timestamp,Cell 9 Timestamp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,Cell 10 Timestamp,Cell 10 Timestamp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,Cell 11 Timestamp,Cell 11 Timestamp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,Cell 12 Timestamp,Cell 12 Timestamp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,Cell 13 Timestamp,Cell 13 Timestamp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,Cell 14 Timestamp,Cell 14 Timestamp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,Cell 15 Timestamp,Cell 15 Timestamp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,Cell 16 Timestamp,Cell 16 Timestamp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.5,5.852,-57.7459,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.3,5.86,-53.72,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.1,5.856,-55.3724,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.2,5.86,-51.354,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,-0.3,5.852,-53.4589,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.2,5.864,-50.484,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.1,5.852,-53.1949,10-24-2025-Fri 18-45-14-PM,10-24-2025-Fri 18-45-14-PM,0.0,5.856,-51.874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,0.1,5.848,-57.8119,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,0.0,5.856,-53.742,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,-0.1,5.856,-55.3724,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,0.1,5.86,-51.365,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,-0.1,5.848,-53.492,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,0.1,5.864,-50.528,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,0.2,5.848,-53.2609,10-24-2025-Fri 18-45-16-PM,10-24-2025-Fri 18-45-16-PM,-0.1,5.852,-51.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.2,5.852,-57.8119,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.3,5.856,-53.775,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.1,5.86,-55.3724,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.1,5.856,-51.398,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,-0.2,5.848,-53.525,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.2,5.864,-50.572,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,-0.1,5.852,-53.2938,10-24-2025-Fri 18-45-19-PM,10-24-2025-Fri 18-45-19-PM,0.0,5.856,-51.973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.2,5.848,-58.306,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.4,5.856,-54.688,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.1,5.856,-56.1638,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.3,5.856,-52.477,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.1,5.848,-54.4818,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.0,5.864,-51.74,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,-0.1,5.852,-54.3168,10-24-2025-Fri 18-46-26-PM,10-24-2025-Fri 18-46-26-PM,0.1,5.852,-53.145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.4,5.848,-58.2731,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.3,5.856,-54.699,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.1,5.856,-56.1638,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.1,5.856,-52.521,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.0,5.848,-54.5478,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,0.1,5.864,-51.795,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,-0.1,5.852,-54.3499,10-24-2025-Fri 18-46-28-PM,10-24-2025-Fri 18-46-28-PM,-0.1,5.856,-53.178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,0.2,5.848,-58.306,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,0.4,5.856,-54.732,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,-0.2,5.86,-56.1968,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,-0.1,5.86,-52.554,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,-0.1,5.848,-54.5808,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,0.0,5.86,-51.828,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,0.1,5.848,-54.3828,10-24-2025-Fri 18-46-30-PM,10-24-2025-Fri 18-46-30-PM,0.0,5.856,-53.211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,0.1,5.856,-51.892,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,0.3,5.86,-53.6899,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,0.1,5.852,-49.216,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,-0.1,5.844,-51.445,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,-0.2,5.86,-48.181,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,0.3,5.852,-51.0487,10-24-2025-Fri 18-43-25-PM,10-24-2025-Fri 18-43-25-PM,-0.1,5.856,-49.512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.6,5.856,-51.936,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.2,5.86,-53.756,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.4,5.852,-49.271,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.3,5.844,-51.478,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,-0.1,5.86,-48.225,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.1,5.848,-51.1148,10-24-2025-Fri 18-43-28-PM,10-24-2025-Fri 18-43-28-PM,0.3,5.852,-49.595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.3,5.856,-51.991,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.0,5.856,-53.7889,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.1,5.856,-49.326,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.0,5.848,-51.5111,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.4,5.86,-48.28,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,0.1,5.848,-51.1478,10-24-2025-Fri 18-43-30-PM,10-24-2025-Fri 18-43-30-PM,-0.2,5.852,-49.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.2,5.856,-52.047,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.2,5.856,-53.822,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.0,5.856,-49.371,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.0,5.844,-51.5771,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.4,5.856,-48.336,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.2,5.848,-51.1808,10-24-2025-Fri 18-43-32-PM,10-24-2025-Fri 18-43-32-PM,0.2,5.852,-49.677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.4,5.856,-52.091,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,-0.1,5.856,-53.888,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.1,5.856,-49.448,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.0,5.844,-51.6431,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.0,5.864,-48.413,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.0,5.848,-51.2799,10-24-2025-Fri 18-43-35-PM,10-24-2025-Fri 18-43-35-PM,0.1,5.852,-49.76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.2,5.856,-52.146,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.0,5.856,-53.9209,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.3,5.856,-49.481,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,-0.2,5.848,-51.6762,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.0,5.864,-48.457,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.2,5.848,-51.3129,10-24-2025-Fri 18-43-37-PM,10-24-2025-Fri 18-43-37-PM,0.0,5.856,-49.809
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,0.3,5.856,-52.179,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,-0.1,5.86,-53.9209,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,0.2,5.852,-49.514,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,-0.2,5.848,-51.7092,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,0.1,5.86,-48.512,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,0.1,5.848,-51.379,10-24-2025-Fri 18-43-39-PM,10-24-2025-Fri 18-43-39-PM,0.0,5.852,-49.859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-38-36-PM,10-24-2025-Fri 18-38-36-PM,0.1,5.856,-47.1153,,,,,,10-24-2025-Fri 18-38-36-PM,10-24-2025-Fri 18-38-36-PM,0.1,5.848,-44.4017,10-24-2025-Fri 18-38-36-PM,10-24-2025-Fri 18-38-36-PM,0.1,5.86,-40.82,10-24-2025-Fri 18-38-36-PM,10-24-2025-Fri 18-38-36-PM,0.3,5.848,-43.9381,10-24-2025-Fri 18-38-36-PM,10-24-2025-Fri 18-38-36-PM,0.0,5.852,-42.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.0,5.856,-47.1483,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.0,5.852,-42.145,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.1,5.844,-44.4679,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.2,5.86,-40.908,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.2,5.844,-44.0374,10-24-2025-Fri 18-38-38-PM,10-24-2025-Fri 18-38-38-PM,0.3,5.848,-42.082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,0.1,5.856,-47.2144,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,0.2,5.852,-42.2,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,-0.1,5.844,-44.534,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,0.2,5.86,-40.975,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,0.3,5.848,-44.1037,10-24-2025-Fri 18-38-40-PM,10-24-2025-Fri 18-38-40-PM,0.0,5.852,-42.165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,0.7,5.856,-47.2475,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,0.4,5.852,-42.255,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,0.1,5.844,-44.6003,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,-0.1,5.86,-41.03,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,0.3,5.848,-44.1368,10-24-2025-Fri 18-38-43-PM,10-24-2025-Fri 18-38-43-PM,0.1,5.852,-42.198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.1,5.852,-47.7767,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.5,5.852,-42.874,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.1,5.844,-45.2623,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.2,5.86,-41.737,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.1,5.848,-44.865,10-24-2025-Fri 18-39-09-PM,10-24-2025-Fri 18-39-09-PM,0.3,5.852,-42.96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,0.1,5.856,-47.8427,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,0.4,5.852,-42.962,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,0.2,5.844,-45.3285,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,-0.2,5.86,-41.792,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,0.0,5.844,-44.8982,10-24-2025-Fri 18-39-12-PM,10-24-2025-Fri 18-39-12-PM,0.1,5.852,-43.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,0.3,5.856,-47.909,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,0.4,5.852,-42.995,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,0.2,5.844,-45.3616,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,0.2,5.86,-41.847,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,-0.1,5.852,-44.9975,10-24-2025-Fri 18-39-14-PM,10-24-2025-Fri 18-39-14-PM,0.1,5.852,-43.076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,0.7,5.856,-47.942,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,0.2,5.852,-43.072,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,-0.1,5.844,-45.4609,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,0.2,5.86,-41.903,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,0.2,5.848,-44.9975,10-24-2025-Fri 18-39-16-PM,10-24-2025-Fri 18-39-16-PM,0.2,5.852,-43.126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.2,5.856,-48.0081,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.2,5.848,-43.105,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.0,5.844,-45.494,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.2,5.856,-41.969,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.1,5.848,-45.0969,10-24-2025-Fri 18-39-19-PM,10-24-2025-Fri 18-39-19-PM,0.2,5.852,-43.192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,0.3,5.856,-48.0412,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,0.3,5.852,-43.194,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,-0.1,5.844,-45.5602,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,0.1,5.86,-42.035,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,-0.1,5.848,-45.163,10-24-2025-Fri 18-39-21-PM,10-24-2025-Fri 18-39-21-PM,0.2,5.852,-43.259
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,0.2,5.856,-48.1074,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,0.4,5.852,-43.238,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,-0.1,5.844,-45.5933,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,0.2,5.856,-42.079,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,0.1,5.848,-45.196,10-24-2025-Fri 18-39-23-PM,10-24-2025-Fri 18-39-23-PM,0.1,5.852,-43.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.2,5.856,-48.1074,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.3,5.856,-43.271,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.2,5.844,-45.6595,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.2,5.86,-42.146,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.2,5.848,-45.2623,10-24-2025-Fri 18-39-26-PM,10-24-2025-Fri 18-39-26-PM,0.3,5.848,-43.374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.1,5.856,-48.1734,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.4,5.852,-43.326,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.3,5.844,-45.6925,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.3,5.86,-42.201,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.4,5.844,-45.3285,10-24-2025-Fri 18-39-28-PM,10-24-2025-Fri 18-39-28-PM,0.3,5.852,-43.441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.1,5.856,-48.8346,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.5,5.856,-44.132,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.2,5.848,-46.5197,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.3,5.86,-43.095,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.2,5.844,-46.1888,10-24-2025-Fri 18-40-06-PM,10-24-2025-Fri 18-40-06-PM,0.3,5.852,-44.384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,0.2,5.856,-48.8678,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,0.2,5.852,-44.177,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,-0.3,5.844,-46.5529,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,0.3,5.86,-43.14,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,0.3,5.844,-46.222,10-24-2025-Fri 18-40-08-PM,10-24-2025-Fri 18-40-08-PM,0.1,5.852,-44.434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,0.2,5.856,-48.9339,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,0.0,5.852,-44.254,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,-0.1,5.844,-46.619,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,0.4,5.86,-43.206,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,0.4,5.844,-46.2882,10-24-2025-Fri 18-40-10-PM,10-24-2025-Fri 18-40-10-PM,0.2,5.848,-44.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.0,5.852,-48.9669,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.5,5.852,-44.265,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.1,5.844,-46.6852,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.2,5.86,-43.261,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.6,5.848,-46.3213,10-24-2025-Fri 18-40-13-PM,10-24-2025-Fri 18-40-13-PM,0.4,5.852,-44.55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,0.1,5.856,-48.9999,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,0.3,5.852,-44.342,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,-0.1,5.844,-46.7183,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,0.0,5.86,-43.305,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,0.1,5.844,-46.3875,10-24-2025-Fri 18-40-15-PM,10-24-2025-Fri 18-40-15-PM,0.2,5.852,-44.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.1,5.852,-49.0331,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.4,5.852,-44.353,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.2,5.844,-46.7514,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.2,5.86,-43.349,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.2,5.844,-46.4205,10-24-2025-Fri 18-40-17-PM,10-24-2025-Fri 18-40-17-PM,0.2,5.852,-44.649
