Cell 1 Timestamp,x61 Cell 1 Current,x61 Cell 1 Voltage,x61 Cell 1 Temp,x61 Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,x61 Cell 2 Current,x61 Cell 2 Voltage,x61 Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,x61 Cell 3 Current,x61 Cell 3 Voltage,x61 Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,x61 Cell 4 Current,x61 Cell 4 Voltage,x61 Cell 4 Temp,x61 Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,x62 Cell 5 Current,x62 Cell 5 Voltage,x62 Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,x62 Cell 6 Current,x62 Cell 6 Voltage,x62 Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,x62 Cell 7 Current,x62 Cell 7 Voltage,x62 Cell 7 Temp,x62 Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,x62 Cell 8 Current,x62 Cell 8 Voltage,x62 Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,x63 Cell 9 Current,x63 Cell 9 Voltage,x63 Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,x63 Cell 10 Current,x63 Cell 10 Voltage,x63 Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,x63 Cell 11 Current,x63 Cell 11 Voltage,x63 Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,x63 Cell 12 Current,x63 Cell 12 Voltage,x63 Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,x64 Cell 13 Current,x64 Cell 13 Voltage,x64 Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,x64 Cell 14 Current,x64 Cell 14 Voltage,x64 Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,x64 Cell 15 Current,x64 Cell 15 Voltage,x64 Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,x64 Cell 16 Current,x64 Cell 16 Voltage,x64 Cell 16 Temp,Cell 16 Resistance
05-07-2026-Thu 14-41-40-PM,0.2,5.06,-73.8756,-73.876,31.625,05-07-2026-Thu 14-39-18-PM,0.1,5.064,-71.582,63.3,05-07-2026-Thu 14-42-08-PM,0.1,5.052,-70.172,63.15,05-07-2026-Thu 14-41-40-PM,-0.1,5.06,-69.7459,-69.746,-63.25,05-07-2026-Thu 14-42-12-PM,-0.1,5.06,-70.238,-63.25,05-07-2026-Thu 14-42-54-PM,0.2,5.06,-73.057,31.625,05-07-2026-Thu 14-38-02-PM,0.1,5.048,-68.2695,-68.27,63.1,05-07-2026-Thu 14-41-40-PM,0.3,5.064,-72.074,21.1,05-07-2026-Thu 14-37-45-PM,-0.2,5.068,-69.68,-31.675,05-07-2026-Thu 14-41-42-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-41-40-PM,0.0,5.06,-69.746,inf,05-07-2026-Thu 14-42-12-PM,0.0,5.068,-70.238,inf,05-07-2026-Thu 14-41-40-PM,0.2,5.06,-69.746,31.625,05-07-2026-Thu 14-42-10-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-42-14-PM,0.4,5.052,-72.5,15.7875,05-07-2026-Thu 14-39-17-PM,0.3,5.06,,21.0833
05-07-2026-Thu 14-41-41-PM,0.3,5.06,-73.8756,-73.876,21.0833,05-07-2026-Thu 14-39-20-PM,0.3,5.06,-71.615,21.0833,05-07-2026-Thu 14-42-10-PM,0.1,5.056,-70.205,63.2,05-07-2026-Thu 14-41-41-PM,0.2,5.06,-69.7459,-69.746,31.625,05-07-2026-Thu 14-42-14-PM,-0.2,5.06,-70.238,-31.625,05-07-2026-Thu 14-43-01-PM,0.4,5.06,-73.188,15.8125,05-07-2026-Thu 14-39-10-PM,0.0,5.048,-69.5819,-69.582,inf,05-07-2026-Thu 14-41-41-PM,0.5,5.06,-72.106,12.65,05-07-2026-Thu 14-37-47-PM,-0.1,5.072,-69.68,-63.4,05-07-2026-Thu 14-42-08-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-41-41-PM,-0.1,5.06,-69.746,-63.25,05-07-2026-Thu 14-42-14-PM,0.1,5.072,-70.238,63.4,05-07-2026-Thu 14-41-41-PM,0.0,5.06,-69.746,inf,05-07-2026-Thu 14-42-11-PM,0.3,5.068,,21.1167,05-07-2026-Thu 14-42-49-PM,0.1,5.056,-72.958,63.2,05-07-2026-Thu 14-39-18-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-41-42-PM,0.1,5.06,-73.9084,-73.908,63.25,05-07-2026-Thu 14-40-04-PM,-0.2,5.06,-72.402,-31.625,05-07-2026-Thu 14-42-11-PM,0.0,5.052,-70.205,inf,05-07-2026-Thu 14-41-42-PM,0.3,5.06,-69.7788,-69.779,21.0833,05-07-2026-Thu 14-42-49-PM,0.0,5.06,-70.763,inf,05-07-2026-Thu 14-43-02-PM,0.0,5.06,-73.155,inf,05-07-2026-Thu 14-39-11-PM,0.3,5.048,-69.5164,-69.516,21.0333,05-07-2026-Thu 14-41-42-PM,0.1,5.06,-72.139,63.25,05-07-2026-Thu 14-37-48-PM,0.2,5.068,-69.746,31.675,05-07-2026-Thu 14-42-10-PM,0.2,5.064,,31.65,05-07-2026-Thu 14-41-42-PM,0.1,5.06,-69.779,63.25,05-07-2026-Thu 14-42-49-PM,0.3,5.068,-70.763,21.1167,05-07-2026-Thu 14-41-42-PM,0.2,5.064,-69.779,31.65,05-07-2026-Thu 14-42-12-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-42-50-PM,0.0,5.052,-72.991,inf,05-07-2026-Thu 14-39-20-PM,0.3,5.056,,21.0667
05-07-2026-Thu 14-42-08-PM,0.1,5.06,-74.2357,-74.236,63.25,05-07-2026-Thu 14-40-07-PM,0.1,5.064,-72.434,63.3,05-07-2026-Thu 14-42-12-PM,0.2,5.052,-70.238,31.575,05-07-2026-Thu 14-42-08-PM,0.3,5.06,-70.1724,-70.172,21.0833,05-07-2026-Thu 14-42-50-PM,0.1,5.06,-70.795,63.25,05-07-2026-Thu 14-43-04-PM,0.2,5.06,-73.221,31.625,05-07-2026-Thu 14-39-13-PM,-0.1,5.052,-69.6148,-69.615,-63.15,05-07-2026-Thu 14-42-08-PM,0.2,5.06,-72.467,31.625,05-07-2026-Thu 14-37-56-PM,0.1,5.068,-69.943,63.35,05-07-2026-Thu 14-42-11-PM,0.0,5.064,,inf,05-07-2026-Thu 14-42-08-PM,0.1,5.06,-70.172,63.25,05-07-2026-Thu 14-42-50-PM,0.0,5.072,-70.795,inf,05-07-2026-Thu 14-42-08-PM,0.1,5.056,-70.172,63.2,05-07-2026-Thu 14-42-14-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-42-52-PM,0.0,5.056,-73.024,inf,05-07-2026-Thu 14-40-04-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-42-10-PM,0.3,5.06,-74.2685,-74.268,21.0833,05-07-2026-Thu 14-40-10-PM,-0.1,5.064,-72.5,-63.3,05-07-2026-Thu 14-42-14-PM,0.2,5.056,-70.238,31.6,05-07-2026-Thu 14-42-10-PM,0.0,5.06,-70.2052,-70.205,inf,05-07-2026-Thu 14-42-52-PM,-0.2,5.056,-70.795,-31.6,05-07-2026-Thu 14-43-05-PM,0.3,5.06,-73.188,21.0833,05-07-2026-Thu 14-39-14-PM,0.0,5.052,-69.5819,-69.582,inf,05-07-2026-Thu 14-42-10-PM,0.1,5.06,-72.532,63.25,05-07-2026-Thu 14-37-58-PM,0.1,5.068,-69.943,63.35,05-07-2026-Thu 14-42-12-PM,0.0,5.064,,inf,05-07-2026-Thu 14-42-10-PM,0.2,5.056,-70.205,31.6,05-07-2026-Thu 14-42-52-PM,-0.3,5.068,-70.795,-21.1167,05-07-2026-Thu 14-42-10-PM,0.3,5.056,-70.205,21.0667,05-07-2026-Thu 14-42-49-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-42-53-PM,0.1,5.056,-73.09,63.2,05-07-2026-Thu 14-40-07-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-42-11-PM,0.0,5.06,-74.2685,-74.268,inf,05-07-2026-Thu 14-40-13-PM,-0.1,5.06,-72.565,-63.25,05-07-2026-Thu 14-42-49-PM,0.2,5.056,-70.763,31.6,05-07-2026-Thu 14-42-11-PM,0.0,5.06,-70.2052,-70.205,inf,05-07-2026-Thu 14-42-53-PM,0.2,5.06,-70.828,31.625,05-07-2026-Thu 14-43-06-PM,-0.3,5.06,-73.188,-21.0833,05-07-2026-Thu 14-39-15-PM,-0.2,5.048,-69.6804,-69.68,-31.55,05-07-2026-Thu 14-42-11-PM,0.2,5.064,-72.532,31.65,05-07-2026-Thu 14-37-59-PM,0.2,5.064,-70.008,31.65,05-07-2026-Thu 14-42-14-PM,0.0,5.068,,inf,05-07-2026-Thu 14-42-11-PM,0.1,5.06,-70.205,63.25,05-07-2026-Thu 14-42-53-PM,0.0,5.072,-70.828,inf,05-07-2026-Thu 14-42-11-PM,0.2,5.056,-70.205,31.6,05-07-2026-Thu 14-42-50-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-42-54-PM,0.3,5.056,-73.057,21.0667,05-07-2026-Thu 14-40-10-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-42-12-PM,0.0,5.06,-74.2685,-74.268,inf,05-07-2026-Thu 14-40-21-PM,-0.1,5.064,-72.664,-63.3,05-07-2026-Thu 14-42-50-PM,0.0,5.056,-70.795,inf,05-07-2026-Thu 14-42-12-PM,0.1,5.06,-70.2379,-70.238,63.25,05-07-2026-Thu 14-42-54-PM,0.2,5.06,-70.828,31.625,05-07-2026-Thu 14-43-08-PM,0.2,5.06,-73.253,31.625,05-07-2026-Thu 14-39-17-PM,0.0,5.052,-69.6476,-69.648,inf,05-07-2026-Thu 14-42-12-PM,0.1,5.06,-72.532,63.25,05-07-2026-Thu 14-38-00-PM,-0.2,5.068,-70.008,-31.675,05-07-2026-Thu 14-42-49-PM,0.4,5.064,,15.825,05-07-2026-Thu 14-42-12-PM,0.1,5.06,-70.238,63.25,05-07-2026-Thu 14-42-54-PM,0.0,5.072,-70.828,inf,05-07-2026-Thu 14-42-12-PM,0.3,5.06,-70.238,21.0833,05-07-2026-Thu 14-42-52-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-43-01-PM,0.2,5.056,-73.188,31.6,05-07-2026-Thu 14-40-13-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-42-14-PM,0.4,5.06,-74.3012,-74.301,15.8125,05-07-2026-Thu 14-40-22-PM,0.3,5.064,-72.696,21.1,05-07-2026-Thu 14-42-52-PM,0.0,5.052,-70.795,inf,05-07-2026-Thu 14-42-14-PM,0.3,5.06,-70.2379,-70.238,21.0833,05-07-2026-Thu 14-43-01-PM,0.0,5.06,-70.927,inf,05-07-2026-Thu 14-43-11-PM,0.2,5.06,-73.351,31.625,05-07-2026-Thu 14-39-18-PM,-0.1,5.048,-69.7459,-69.746,-63.1,05-07-2026-Thu 14-42-14-PM,0.0,5.06,-72.5,inf,05-07-2026-Thu 14-38-02-PM,0.2,5.064,-70.074,31.65,05-07-2026-Thu 14-42-50-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-42-14-PM,0.3,5.06,-70.238,21.0833,05-07-2026-Thu 14-43-01-PM,0.0,5.072,-70.927,inf,05-07-2026-Thu 14-42-14-PM,0.1,5.06,-70.238,63.25,05-07-2026-Thu 14-42-53-PM,0.2,5.072,,31.7,05-07-2026-Thu 14-43-02-PM,0.0,5.052,-73.155,inf,05-07-2026-Thu 14-40-21-PM,-0.3,5.052,,-21.05
05-07-2026-Thu 14-42-49-PM,0.2,5.06,-74.6941,-74.694,31.625,05-07-2026-Thu 14-40-25-PM,-0.1,5.06,-72.729,-63.25,05-07-2026-Thu 14-42-53-PM,0.0,5.056,-70.828,inf,05-07-2026-Thu 14-42-49-PM,0.1,5.06,-70.7626,-70.763,63.25,05-07-2026-Thu 14-43-02-PM,0.0,5.06,-70.959,inf,05-07-2026-Thu 14-43-13-PM,0.1,5.06,-73.188,63.25,05-07-2026-Thu 14-39-20-PM,0.0,5.052,-69.8445,-69.844,inf,05-07-2026-Thu 14-42-49-PM,0.0,5.06,-72.958,inf,05-07-2026-Thu 14-39-10-PM,0.0,5.064,-71.451,inf,05-07-2026-Thu 14-42-52-PM,0.0,5.064,,inf,05-07-2026-Thu 14-42-49-PM,0.0,5.064,-70.763,inf,05-07-2026-Thu 14-43-02-PM,-0.1,5.072,-70.959,-63.4,05-07-2026-Thu 14-42-49-PM,0.0,5.056,-70.763,inf,05-07-2026-Thu 14-42-54-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-43-04-PM,0.4,5.052,-73.221,15.7875,05-07-2026-Thu 14-40-22-PM,0.1,5.052,,63.15
05-07-2026-Thu 14-42-50-PM,0.1,5.06,-74.7268,-74.727,63.25,05-07-2026-Thu 14-40-26-PM,-0.1,5.06,-72.795,-63.25,05-07-2026-Thu 14-42-54-PM,0.2,5.056,-70.828,31.6,05-07-2026-Thu 14-42-50-PM,0.0,5.064,-70.7954,-70.795,inf,05-07-2026-Thu 14-43-04-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-51-PM,0.3,5.056,-73.81,21.0667,05-07-2026-Thu 14-40-04-PM,0.3,5.048,-70.4675,-70.468,21.0333,05-07-2026-Thu 14-42-50-PM,0.2,5.06,-72.991,31.625,05-07-2026-Thu 14-39-11-PM,0.1,5.064,-71.484,63.3,05-07-2026-Thu 14-42-53-PM,0.3,5.064,,21.1,05-07-2026-Thu 14-42-50-PM,0.2,5.06,-70.795,31.625,05-07-2026-Thu 14-43-04-PM,-0.1,5.068,-70.959,-63.35,05-07-2026-Thu 14-42-50-PM,0.0,5.06,-70.795,inf,05-07-2026-Thu 14-43-01-PM,0.4,5.068,,15.8375,05-07-2026-Thu 14-43-05-PM,0.1,5.056,-73.188,63.2,05-07-2026-Thu 14-40-25-PM,0.2,5.052,,31.575
05-07-2026-Thu 14-42-52-PM,-0.3,5.06,-74.7596,-74.76,-21.0833,05-07-2026-Thu 14-41-38-PM,0.0,5.064,-73.81,inf,05-07-2026-Thu 14-43-01-PM,0.5,5.056,-70.927,12.64,05-07-2026-Thu 14-42-52-PM,-0.1,5.064,-70.7954,-70.795,-63.3,05-07-2026-Thu 14-43-05-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-52-PM,0.3,5.056,-73.745,21.0667,05-07-2026-Thu 14-40-07-PM,-0.1,5.048,-70.5331,-70.533,-63.1,05-07-2026-Thu 14-42-52-PM,0.3,5.06,-73.024,21.0833,05-07-2026-Thu 14-39-13-PM,0.1,5.064,-71.484,63.3,05-07-2026-Thu 14-42-54-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-42-52-PM,0.2,5.06,-70.795,31.625,05-07-2026-Thu 14-43-05-PM,-0.1,5.068,-70.959,-63.35,05-07-2026-Thu 14-42-52-PM,0.2,5.06,-70.795,31.625,05-07-2026-Thu 14-43-02-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-43-06-PM,0.1,5.056,-73.188,63.2,05-07-2026-Thu 14-40-26-PM,0.2,5.052,,31.575
05-07-2026-Thu 14-42-53-PM,0.2,5.06,-74.7923,-74.792,31.625,05-07-2026-Thu 14-41-40-PM,-0.3,5.068,-73.876,-21.1167,05-07-2026-Thu 14-43-02-PM,-0.1,5.056,-70.959,-63.2,05-07-2026-Thu 14-42-53-PM,0.1,5.06,-70.8282,-70.828,63.25,05-07-2026-Thu 14-43-06-PM,-0.2,5.06,-71.025,-31.625,05-07-2026-Thu 14-43-54-PM,0.0,5.056,-73.81,inf,05-07-2026-Thu 14-40-10-PM,0.1,5.048,-70.6315,-70.632,63.1,05-07-2026-Thu 14-42-53-PM,0.3,5.064,-73.09,21.1,05-07-2026-Thu 14-39-14-PM,0.1,5.064,-71.517,63.3,05-07-2026-Thu 14-43-01-PM,0.2,5.064,,31.65,05-07-2026-Thu 14-42-53-PM,0.0,5.06,-70.828,inf,05-07-2026-Thu 14-43-06-PM,0.0,5.068,-71.025,inf,05-07-2026-Thu 14-42-53-PM,0.1,5.06,-70.828,63.25,05-07-2026-Thu 14-43-04-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-43-08-PM,0.0,5.056,-73.253,inf,05-07-2026-Thu 14-41-38-PM,0.0,5.056,,inf
05-07-2026-Thu 14-42-54-PM,-0.1,5.06,-74.7923,-74.792,-63.25,05-07-2026-Thu 14-41-41-PM,0.2,5.064,-73.876,31.65,05-07-2026-Thu 14-43-04-PM,-0.1,5.056,-70.959,-63.2,05-07-2026-Thu 14-42-54-PM,0.0,5.064,-70.8282,-70.828,inf,05-07-2026-Thu 14-43-08-PM,-0.1,5.06,-71.025,-63.25,,,,-23.471,,05-07-2026-Thu 14-40-13-PM,-0.1,5.048,-70.5659,-70.566,-63.1,05-07-2026-Thu 14-42-54-PM,0.2,5.06,-73.057,31.625,05-07-2026-Thu 14-39-15-PM,-0.4,5.068,-71.517,-15.8375,05-07-2026-Thu 14-43-02-PM,-0.1,5.064,,-63.3,05-07-2026-Thu 14-42-54-PM,0.0,5.06,-70.828,inf,05-07-2026-Thu 14-43-08-PM,0.0,5.068,-71.025,inf,05-07-2026-Thu 14-42-54-PM,0.0,5.06,-70.828,inf,05-07-2026-Thu 14-43-05-PM,0.0,5.068,,inf,05-07-2026-Thu 14-43-11-PM,0.3,5.056,-73.351,21.0667,05-07-2026-Thu 14-41-40-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-43-01-PM,0.0,5.06,-74.825,-74.825,inf,05-07-2026-Thu 14-41-42-PM,0.2,5.064,-73.908,31.65,05-07-2026-Thu 14-43-05-PM,0.0,5.056,-70.959,inf,05-07-2026-Thu 14-43-01-PM,-0.1,5.06,-70.9266,-70.927,-63.25,05-07-2026-Thu 14-43-11-PM,0.2,5.06,-71.025,31.625,,,,-23.471,,05-07-2026-Thu 14-40-21-PM,-0.1,5.052,-70.7954,-70.795,-63.15,05-07-2026-Thu 14-43-01-PM,0.0,5.064,-73.188,inf,05-07-2026-Thu 14-39-17-PM,-0.1,5.064,-71.582,-63.3,05-07-2026-Thu 14-43-04-PM,0.4,5.064,,15.825,05-07-2026-Thu 14-43-01-PM,0.3,5.06,-70.927,21.0833,05-07-2026-Thu 14-43-11-PM,0.2,5.068,-71.025,31.675,05-07-2026-Thu 14-43-01-PM,0.0,5.06,-70.927,inf,05-07-2026-Thu 14-43-06-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-43-13-PM,0.0,5.056,-73.188,inf,05-07-2026-Thu 14-41-41-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-43-02-PM,0.3,5.064,-74.8578,-74.858,21.1,05-07-2026-Thu 14-42-08-PM,0.1,5.064,-74.236,63.3,05-07-2026-Thu 14-43-06-PM,0.1,5.056,-71.025,63.2,05-07-2026-Thu 14-43-02-PM,0.3,5.06,-70.9594,-70.959,21.0833,05-07-2026-Thu 14-43-13-PM,0.0,5.06,-71.09,inf,,,,-25.004,,05-07-2026-Thu 14-40-22-PM,0.0,5.048,-70.861,-70.861,inf,05-07-2026-Thu 14-43-02-PM,0.4,5.064,-73.155,15.825,05-07-2026-Thu 14-39-18-PM,0.1,5.064,-71.582,63.3,05-07-2026-Thu 14-43-05-PM,0.3,5.064,,21.1,05-07-2026-Thu 14-43-02-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-13-PM,0.3,5.072,-71.09,21.1333,05-07-2026-Thu 14-43-02-PM,0.0,5.06,-70.959,inf,05-07-2026-Thu 14-43-08-PM,0.1,5.072,,63.4,05-07-2026-Thu 14-43-51-PM,0.1,5.056,-73.81,63.2,05-07-2026-Thu 14-41-42-PM,0.3,5.056,,21.0667
05-07-2026-Thu 14-43-04-PM,-0.3,5.06,-74.8905,-74.89,-21.0833,05-07-2026-Thu 14-42-10-PM,0.2,5.06,-74.268,31.625,05-07-2026-Thu 14-43-08-PM,0.1,5.056,-71.025,63.2,05-07-2026-Thu 14-43-04-PM,0.1,5.06,-70.9594,-70.959,63.25,05-07-2026-Thu 14-43-51-PM,0.0,5.06,-71.615,inf,,,,-27.368,,05-07-2026-Thu 14-40-25-PM,-0.1,5.048,-70.861,-70.861,-63.1,05-07-2026-Thu 14-43-04-PM,0.2,5.064,-73.221,31.65,05-07-2026-Thu 14-39-20-PM,-0.1,5.068,-71.615,-63.35,05-07-2026-Thu 14-43-06-PM,0.2,5.064,,31.65,05-07-2026-Thu 14-43-04-PM,-0.2,5.06,-70.959,-31.625,05-07-2026-Thu 14-43-51-PM,0.0,5.072,-71.615,inf,05-07-2026-Thu 14-43-04-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-11-PM,0.1,5.068,,63.35,05-07-2026-Thu 14-43-52-PM,0.2,5.056,-73.745,31.6,05-07-2026-Thu 14-42-08-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-43-05-PM,0.1,5.06,-74.8905,-74.89,63.25,05-07-2026-Thu 14-42-11-PM,0.1,5.06,-74.268,63.25,05-07-2026-Thu 14-43-11-PM,0.5,5.06,-71.025,12.65,05-07-2026-Thu 14-43-05-PM,0.1,5.06,-70.9594,-70.959,63.25,05-07-2026-Thu 14-43-52-PM,-0.1,5.06,-71.582,-63.25,,,,-28.367,,05-07-2026-Thu 14-40-26-PM,0.2,5.048,-70.9266,-70.927,31.55,05-07-2026-Thu 14-43-05-PM,0.4,5.06,-73.188,15.8125,05-07-2026-Thu 14-40-04-PM,-0.1,5.068,-72.402,-63.35,05-07-2026-Thu 14-43-08-PM,0.1,5.064,,63.3,05-07-2026-Thu 14-43-05-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-52-PM,-0.2,5.072,-71.582,-31.7,05-07-2026-Thu 14-43-05-PM,0.1,5.06,-70.959,63.25,05-07-2026-Thu 14-43-13-PM,0.2,5.068,,31.675,05-07-2026-Thu 14-43-54-PM,0.0,5.056,-73.81,inf,05-07-2026-Thu 14-42-10-PM,-0.1,5.056,,-63.2
05-07-2026-Thu 14-43-06-PM,0.1,5.06,-74.8905,-74.89,63.25,05-07-2026-Thu 14-42-12-PM,0.1,5.06,-74.268,63.25,05-07-2026-Thu 14-43-13-PM,0.2,5.056,-71.09,31.6,05-07-2026-Thu 14-43-06-PM,-0.1,5.064,-71.0249,-71.025,-63.3,05-07-2026-Thu 14-43-54-PM,0.1,5.06,-71.648,63.25,,,,-31.195,,05-07-2026-Thu 14-41-38-PM,0.2,5.048,-72.1065,-72.106,31.55,05-07-2026-Thu 14-43-06-PM,0.2,5.06,-73.188,31.625,05-07-2026-Thu 14-40-07-PM,0.2,5.068,-72.434,31.675,05-07-2026-Thu 14-43-11-PM,0.0,5.064,,inf,05-07-2026-Thu 14-43-06-PM,0.0,5.06,-71.025,inf,05-07-2026-Thu 14-43-54-PM,-0.1,5.072,-71.648,-63.4,05-07-2026-Thu 14-43-06-PM,0.3,5.06,-71.025,21.0833,05-07-2026-Thu 14-43-51-PM,0.2,5.072,,31.7,,19.3,5.0,-23.471,0.3238,05-07-2026-Thu 14-42-11-PM,0.0,5.052,,inf
05-07-2026-Thu 14-43-08-PM,0.1,5.06,-74.9233,-74.923,63.25,05-07-2026-Thu 14-42-14-PM,0.3,5.064,-74.301,21.1,05-07-2026-Thu 14-43-51-PM,0.1,5.056,-71.615,63.2,05-07-2026-Thu 14-43-08-PM,0.2,5.06,-71.0249,-71.025,31.625,,,,-22.037,,,,,-33.655,,05-07-2026-Thu 14-41-40-PM,0.1,5.048,-72.0738,-72.074,63.1,05-07-2026-Thu 14-43-08-PM,0.1,5.06,-73.253,63.25,05-07-2026-Thu 14-40-10-PM,0.0,5.064,-72.5,inf,05-07-2026-Thu 14-43-13-PM,-0.2,5.068,,-31.675,05-07-2026-Thu 14-43-08-PM,0.0,5.06,-71.025,inf,,11.6,5.036,-22.037,0.5427,05-07-2026-Thu 14-43-08-PM,0.3,5.06,-71.025,21.0833,05-07-2026-Thu 14-43-52-PM,0.0,5.064,,inf,,18.4,5.0,-23.471,0.3397,05-07-2026-Thu 14-42-12-PM,0.1,5.056,,63.2
05-07-2026-Thu 14-43-11-PM,0.1,5.06,-74.9233,-74.923,63.25,05-07-2026-Thu 14-42-49-PM,0.0,5.064,-74.694,inf,05-07-2026-Thu 14-43-52-PM,0.0,5.056,-71.582,inf,05-07-2026-Thu 14-43-11-PM,-0.1,5.06,-71.0249,-71.025,-63.25,,,,-22.103,,,,,-36.578,,05-07-2026-Thu 14-41-41-PM,0.2,5.052,-72.1065,-72.106,31.575,05-07-2026-Thu 14-43-11-PM,0.2,5.06,-73.351,31.625,05-07-2026-Thu 14-40-13-PM,0.0,5.068,-72.565,inf,05-07-2026-Thu 14-43-51-PM,0.0,5.064,,inf,05-07-2026-Thu 14-43-11-PM,0.0,5.06,-71.025,inf,,11.7,5.036,-22.103,0.538,05-07-2026-Thu 14-43-11-PM,0.2,5.064,-71.025,31.65,05-07-2026-Thu 14-43-54-PM,0.2,5.072,,31.7,,15.4,5.004,-25.004,0.4062,05-07-2026-Thu 14-42-14-PM,0.2,5.056,,31.6
05-07-2026-Thu 14-43-13-PM,0.0,5.056,-74.9886,-74.989,inf,05-07-2026-Thu 14-42-50-PM,0.2,5.064,-74.727,31.65,05-07-2026-Thu 14-43-54-PM,0.1,5.052,-71.648,63.15,05-07-2026-Thu 14-43-13-PM,0.3,5.06,-71.0905,-71.09,21.0833,,,,-23.87,,,,,-41.188,,05-07-2026-Thu 14-41-42-PM,0.2,5.052,-72.1393,-72.139,31.575,05-07-2026-Thu 14-43-13-PM,0.3,5.064,-73.188,21.1,05-07-2026-Thu 14-40-21-PM,0.1,5.068,-72.664,63.35,05-07-2026-Thu 14-43-52-PM,0.0,5.064,,inf,05-07-2026-Thu 14-43-13-PM,0.1,5.06,-71.09,63.25,,9.3,5.04,-23.87,0.6774,05-07-2026-Thu 14-43-13-PM,0.4,5.06,-71.09,15.8125,,18.1,5.028,,0.3472,,12.6,5.024,-27.368,0.4984,05-07-2026-Thu 14-42-49-PM,0.2,5.052,,31.575
05-07-2026-Thu 14-43-51-PM,0.1,5.056,-75.3487,-75.349,63.2,05-07-2026-Thu 14-42-52-PM,-0.2,5.064,-74.76,-31.65,,,,-22.037,,05-07-2026-Thu 14-43-51-PM,0.3,5.06,-71.615,-71.615,21.0833,,,,-26.236,,,,,-41.387,,05-07-2026-Thu 14-42-08-PM,0.0,5.048,-72.467,-72.467,inf,05-07-2026-Thu 14-43-51-PM,0.3,5.06,-73.81,21.0833,05-07-2026-Thu 14-40-22-PM,-0.1,5.068,-72.696,-63.35,05-07-2026-Thu 14-43-54-PM,-0.1,5.06,,-63.25,05-07-2026-Thu 14-43-51-PM,0.3,5.056,-71.615,21.0667,,7.3,5.056,-26.236,0.8658,05-07-2026-Thu 14-43-51-PM,0.4,5.056,-71.615,15.8,,18.2,5.028,,0.3453,,10.9,5.024,-28.367,0.5761,05-07-2026-Thu 14-42-50-PM,0.0,5.056,,inf
