Timestamp,DNEpct Cell 1 Temp,DNEpct Cell 3 Temp,DNEpct Cell 5 Temp,DNEpct Cell 7 Temp,50pct Cell 10 Temp,50pct Cell 12 Temp,50pct Cell 14 Temp,50pct Cell 16 Temp
08-29-2025-Fri 13-59-06-PM,-35.1,-34.342,-33.19,-33.655,-34.873,-33.943,-33.611,-34.403
08-29-2025-Fri 13-59-08-PM,-35.133,-34.397,-33.234,-33.666,-34.906,-33.998,-33.644,-34.419
08-29-2025-Fri 13-59-11-PM,-35.15,-34.386,-33.267,-33.677,-34.917,-34.021,-33.677,-34.419
08-29-2025-Fri 13-59-13-PM,-35.167,-34.419,-33.267,-33.721,-34.928,-34.009,-33.677,-34.469
08-29-2025-Fri 13-59-15-PM,-35.183,-34.419,-33.267,-33.721,-34.951,-34.02,-33.688,-34.469
08-29-2025-Fri 13-59-18-PM,-35.183,-34.419,-33.278,-33.721,-34.951,-34.032,-33.688,-34.469
08-29-2025-Fri 13-59-20-PM,-35.166,-34.43,-33.3,-33.743,-34.951,-34.054,-33.71,-34.486
08-29-2025-Fri 13-59-22-PM,-35.216,-34.441,-33.3,-33.743,-34.984,-34.065,-33.732,-34.502
08-29-2025-Fri 13-59-25-PM,-35.25,-34.475,-33.323,-33.788,-35.006,-34.065,-33.743,-34.535
08-29-2025-Fri 13-59-27-PM,-35.299,-34.474,-33.334,-33.799,-35.039,-34.076,-33.777,-34.552
08-29-2025-Fri 13-59-30-PM,-35.283,-34.508,-33.345,-33.81,-35.05,-34.109,-33.788,-34.569
08-29-2025-Fri 13-59-32-PM,-35.299,-34.541,-33.4,-33.843,-35.061,-34.142,-33.81,-34.585
08-29-2025-Fri 13-59-34-PM,-35.316,-34.541,-33.378,-33.832,-35.084,-34.142,-33.81,-34.585
08-29-2025-Fri 13-59-37-PM,-35.316,-34.53,-33.389,-33.854,-35.083,-34.142,-33.821,-34.602
08-29-2025-Fri 13-59-39-PM,-35.366,-34.585,-33.433,-33.876,-35.117,-34.187,-33.854,-34.635
08-29-2025-Fri 13-59-44-PM,-35.399,-34.63,-33.467,-33.887,-35.15,-34.209,-33.865,-34.618
08-29-2025-Fri 13-59-48-PM,-35.382,-34.585,-33.444,-33.932,-35.139,-34.187,-33.887,-34.685
08-29-2025-Fri 13-59-51-PM,-35.432,-34.652,-33.5,-33.943,-35.194,-34.253,-33.921,-34.685
08-29-2025-Fri 13-59-53-PM,-35.482,-34.696,-33.566,-33.965,-35.238,-34.331,-33.987,-34.718
08-29-2025-Fri 13-59-56-PM,-35.416,-34.652,-33.511,-33.987,-35.194,-34.264,-33.943,-34.735
08-29-2025-Fri 13-59-58-PM,-35.432,-34.663,-33.555,-33.998,-35.205,-34.308,-33.987,-34.751
08-29-2025-Fri 14-00-00-PM,-35.465,-34.718,-33.577,-34.009,-35.238,-34.331,-33.987,-34.751
08-29-2025-Fri 14-00-03-PM,-35.465,-34.707,-33.6,-34.02,-35.238,-34.353,-34.009,-34.768
08-29-2025-Fri 14-00-05-PM,-35.482,-34.718,-33.6,-34.02,-35.25,-34.353,-34.009,-34.768
08-29-2025-Fri 14-00-07-PM,-35.548,-34.796,-33.677,-34.054,-35.305,-34.419,-34.065,-34.785
08-29-2025-Fri 14-00-10-PM,-35.515,-34.74,-33.633,-34.076,-35.283,-34.375,-34.065,-34.818
08-29-2025-Fri 14-00-12-PM,-35.532,-34.785,-33.677,-34.076,-35.305,-34.43,-34.076,-34.818
08-29-2025-Fri 14-00-15-PM,-35.532,-34.762,-33.633,-34.087,-35.305,-34.386,-34.053,-34.834
08-29-2025-Fri 14-00-17-PM,-35.582,-34.829,-33.688,-34.12,-35.349,-34.441,-34.109,-34.868
08-29-2025-Fri 14-00-20-PM,-35.548,-34.807,-33.677,-34.12,-35.338,-34.441,-34.087,-34.868
08-29-2025-Fri 14-00-22-PM,-35.631,-34.862,-33.71,-34.153,-35.393,-34.463,-34.12,-34.901
08-29-2025-Fri 14-00-24-PM,-35.598,-34.851,-33.766,-34.164,-35.371,-34.508,-34.164,-34.901
08-29-2025-Fri 14-00-27-PM,-35.631,-34.895,-33.81,-34.186,-35.405,-34.563,-34.209,-34.934
08-29-2025-Fri 14-00-29-PM,-35.648,-34.895,-33.755,-34.186,-35.416,-34.508,-34.153,-34.934
08-29-2025-Fri 14-00-31-PM,-35.631,-34.895,-33.777,-34.198,-35.416,-34.541,-34.186,-34.951
08-29-2025-Fri 14-00-34-PM,-35.698,-34.906,-33.777,-34.198,-35.449,-34.519,-34.186,-34.934
08-29-2025-Fri 14-00-36-PM,-35.698,-34.94,-33.832,-34.231,-35.471,-34.585,-34.231,-34.967
08-29-2025-Fri 14-00-38-PM,-35.731,-34.973,-33.843,-34.253,-35.493,-34.585,-34.242,-34.984
08-29-2025-Fri 14-00-41-PM,-35.764,-34.973,-33.832,-34.253,-35.515,-34.585,-34.242,-35.0
08-29-2025-Fri 14-00-43-PM,-35.698,-34.951,-33.843,-34.286,-35.482,-34.596,-34.264,-35.034
08-29-2025-Fri 14-00-46-PM,-35.731,-34.973,-33.91,-34.297,-35.504,-34.652,-34.319,-35.034
08-29-2025-Fri 14-00-48-PM,-35.748,-34.962,-33.832,-34.308,-35.526,-34.585,-34.286,-35.05
08-29-2025-Fri 14-00-51-PM,-35.748,-35.017,-33.888,-34.308,-35.526,-34.641,-34.275,-35.05
08-29-2025-Fri 14-00-53-PM,-35.798,-35.05,-33.932,-34.33,-35.582,-34.696,-34.342,-35.067
08-29-2025-Fri 14-00-58-PM,-35.814,-35.072,-33.932,-34.341,-35.582,-34.685,-34.33,-35.083
08-29-2025-Fri 14-01-03-PM,-35.814,-35.083,-33.965,-34.386,-35.593,-34.718,-34.364,-35.133
08-29-2025-Fri 14-01-05-PM,-35.831,-35.072,-33.943,-34.397,-35.615,-34.696,-34.352,-35.133
08-29-2025-Fri 14-01-08-PM,-35.864,-35.128,-33.998,-34.43,-35.637,-34.74,-34.397,-35.166
08-29-2025-Fri 14-01-10-PM,-35.914,-35.139,-33.987,-34.43,-35.681,-34.74,-34.408,-35.166
08-29-2025-Fri 14-01-12-PM,-35.864,-35.128,-33.987,-34.441,-35.648,-34.74,-34.386,-35.183
08-29-2025-Fri 14-01-15-PM,-35.914,-35.172,-34.043,-34.463,-35.692,-34.796,-34.441,-35.2
08-29-2025-Fri 14-01-17-PM,-35.914,-35.172,-34.131,-34.485,-35.692,-34.873,-34.541,-35.216
08-29-2025-Fri 14-01-20-PM,-35.947,-35.194,-34.054,-34.474,-35.726,-34.818,-34.452,-35.216
08-29-2025-Fri 14-01-22-PM,-35.997,-35.238,-34.076,-34.497,-35.759,-34.829,-34.463,-35.233
08-29-2025-Fri 14-01-24-PM,-35.98,-35.25,-34.098,-34.53,-35.759,-34.851,-34.496,-35.266
08-29-2025-Fri 14-01-27-PM,-35.963,-35.194,-34.076,-34.519,-35.748,-34.829,-34.485,-35.25
08-29-2025-Fri 14-01-30-PM,-35.997,-35.261,-34.186,-34.552,-35.77,-34.928,-34.563,-35.283
08-29-2025-Fri 14-01-32-PM,-36.013,-35.261,-34.153,-34.574,-35.792,-34.906,-34.563,-35.316
08-29-2025-Fri 14-01-34-PM,-36.063,-35.305,-34.131,-34.563,-35.836,-34.895,-34.53,-35.299
08-29-2025-Fri 14-01-37-PM,-36.03,-35.294,-34.131,-34.585,-35.814,-34.884,-34.519,-35.316
08-29-2025-Fri 14-01-39-PM,-36.08,-35.316,-34.198,-34.618,-35.847,-34.94,-34.607,-35.349
08-29-2025-Fri 14-01-41-PM,-36.046,-35.294,-34.242,-34.618,-35.825,-34.984,-34.652,-35.349
08-29-2025-Fri 14-01-44-PM,-36.08,-35.338,-34.242,-34.64,-35.858,-34.984,-34.64,-35.366
08-29-2025-Fri 14-01-46-PM,-36.03,-35.294,-34.231,-34.652,-35.825,-34.973,-34.64,-35.382
08-29-2025-Fri 14-01-48-PM,-36.113,-35.371,-34.264,-34.652,-35.892,-35.017,-34.652,-35.382
08-29-2025-Fri 14-01-51-PM,-36.146,-35.393,-34.319,-34.674,-35.914,-35.072,-34.718,-35.416
08-29-2025-Fri 14-01-54-PM,-36.096,-35.36,-34.264,-34.685,-35.892,-35.017,-34.674,-35.416
08-29-2025-Fri 14-01-56-PM,-36.146,-35.382,-34.297,-34.696,-35.925,-35.039,-34.707,-35.416
08-29-2025-Fri 14-01-58-PM,-36.163,-35.404,-34.242,-34.707,-35.936,-34.995,-34.652,-35.449
08-29-2025-Fri 14-02-01-PM,-36.146,-35.405,-34.319,-34.718,-35.936,-35.072,-34.718,-35.449
08-29-2025-Fri 14-02-03-PM,-36.179,-35.416,-34.308,-34.729,-35.958,-35.05,-34.718,-35.449
08-29-2025-Fri 14-02-05-PM,-36.179,-35.449,-34.353,-34.751,-35.969,-35.106,-34.751,-35.482
08-29-2025-Fri 14-02-08-PM,-36.212,-35.482,-34.386,-34.773,-35.991,-35.128,-34.762,-35.499
08-29-2025-Fri 14-02-10-PM,-36.212,-35.482,-34.43,-34.784,-35.991,-35.172,-34.818,-35.515
08-29-2025-Fri 14-02-13-PM,-36.229,-35.482,-34.386,-34.795,-36.013,-35.128,-34.784,-35.515
08-29-2025-Fri 14-02-15-PM,-36.279,-35.526,-34.408,-34.806,-36.046,-35.15,-34.795,-35.532
08-29-2025-Fri 14-02-17-PM,-36.246,-35.493,-34.408,-34.806,-36.024,-35.15,-34.806,-35.532
08-29-2025-Fri 14-02-20-PM,-36.262,-35.548,-34.408,-34.84,-36.046,-35.15,-34.784,-35.565
08-29-2025-Fri 14-02-22-PM,-36.262,-35.526,-34.386,-34.84,-36.047,-35.128,-34.773,-35.565
08-29-2025-Fri 14-02-25-PM,-36.279,-35.571,-34.463,-34.873,-36.069,-35.205,-34.84,-35.598
08-29-2025-Fri 14-02-27-PM,-36.312,-35.571,-34.486,-34.873,-36.091,-35.227,-34.873,-35.598
08-29-2025-Fri 14-02-29-PM,-36.312,-35.571,-34.43,-34.873,-36.102,-35.183,-34.829,-35.598
08-29-2025-Fri 14-02-32-PM,-36.279,-35.56,-34.486,-34.906,-36.08,-35.227,-34.884,-35.631
08-29-2025-Fri 14-02-34-PM,-36.345,-35.604,-34.563,-34.906,-36.124,-35.305,-34.95,-35.631
08-29-2025-Fri 14-02-37-PM,-36.345,-35.615,-34.441,-34.917,-36.135,-35.194,-34.829,-35.648
08-29-2025-Fri 14-02-39-PM,-36.378,-35.626,-34.519,-34.917,-36.146,-35.25,-34.906,-35.631
08-29-2025-Fri 14-02-41-PM,-36.378,-35.637,-34.552,-34.95,-36.157,-35.283,-34.939,-35.665
08-29-2025-Fri 14-02-44-PM,-36.378,-35.648,-34.53,-34.95,-36.168,-35.272,-34.917,-35.665
08-29-2025-Fri 14-02-46-PM,-36.378,-35.67,-34.541,-34.973,-36.168,-35.283,-34.917,-35.698
08-29-2025-Fri 14-02-49-PM,-36.412,-35.681,-34.618,-34.984,-36.19,-35.349,-34.995,-35.698
08-29-2025-Fri 14-02-54-PM,-36.428,-35.703,-34.596,-34.995,-36.213,-35.338,-34.973,-35.714
08-29-2025-Fri 14-02-58-PM,-36.462,-35.748,-34.63,-35.006,-36.246,-35.371,-34.995,-35.714
08-29-2025-Fri 14-03-01-PM,-36.495,-35.748,-34.685,-35.05,-36.268,-35.416,-35.072,-35.764
08-29-2025-Fri 14-03-03-PM,-36.478,-35.748,-34.674,-35.039,-36.268,-35.427,-35.061,-35.764
08-29-2025-Fri 14-03-05-PM,-36.462,-35.748,-34.652,-35.05,-36.257,-35.393,-35.028,-35.764
08-29-2025-Fri 14-03-08-PM,-36.511,-35.759,-34.674,-35.072,-36.29,-35.416,-35.072,-35.797
08-29-2025-Fri 14-03-10-PM,-36.511,-35.781,-34.718,-35.083,-36.301,-35.46,-35.106,-35.797
08-29-2025-Fri 14-03-13-PM,-36.528,-35.792,-34.663,-35.094,-36.312,-35.393,-35.05,-35.797
08-29-2025-Fri 14-03-15-PM,-36.511,-35.792,-34.696,-35.117,-36.301,-35.427,-35.083,-35.831
08-29-2025-Fri 14-03-17-PM,-36.545,-35.792,-34.663,-35.117,-36.323,-35.393,-35.061,-35.831
08-29-2025-Fri 14-03-20-PM,-36.561,-35.825,-34.784,-35.139,-36.345,-35.515,-35.172,-35.847
08-29-2025-Fri 14-03-22-PM,-36.545,-35.814,-34.685,-35.139,-36.323,-35.404,-35.061,-35.847
08-29-2025-Fri 14-03-24-PM,-36.528,-35.814,-34.74,-35.139,-36.334,-35.482,-35.128,-35.847
08-29-2025-Fri 14-03-27-PM,-36.594,-35.869,-34.773,-35.15,-36.378,-35.515,-35.15,-35.864
08-29-2025-Fri 14-03-29-PM,-36.561,-35.814,-34.773,-35.172,-36.356,-35.504,-35.183,-35.88
08-29-2025-Fri 14-03-32-PM,-36.594,-35.858,-34.807,-35.205,-36.378,-35.526,-35.205,-35.914
08-29-2025-Fri 14-03-34-PM,-36.594,-35.858,-34.762,-35.194,-36.39,-35.493,-35.161,-35.897
08-29-2025-Fri 14-03-36-PM,-36.611,-35.903,-34.84,-35.216,-36.401,-35.571,-35.205,-35.93
08-29-2025-Fri 14-03-39-PM,-36.594,-35.914,-34.862,-35.216,-36.401,-35.604,-35.227,-35.93
08-29-2025-Fri 14-03-41-PM,-36.611,-35.903,-34.796,-35.238,-36.412,-35.526,-35.183,-35.947
08-29-2025-Fri 14-03-43-PM,-36.661,-35.925,-34.873,-35.238,-36.445,-35.593,-35.249,-35.93
08-29-2025-Fri 14-03-46-PM,-36.677,-35.947,-34.884,-35.238,-36.456,-35.615,-35.249,-35.947
08-29-2025-Fri 14-03-48-PM,-36.661,-35.947,-34.895,-35.272,-36.456,-35.626,-35.271,-35.98
08-29-2025-Fri 14-03-50-PM,-36.694,-35.958,-34.906,-35.271,-36.478,-35.626,-35.271,-35.963
08-29-2025-Fri 14-03-53-PM,-36.694,-35.991,-34.873,-35.283,-36.489,-35.604,-35.238,-35.98
08-29-2025-Fri 14-03-55-PM,-36.677,-35.969,-34.895,-35.305,-36.467,-35.615,-35.271,-36.013
08-29-2025-Fri 14-03-58-PM,-36.694,-35.969,-34.895,-35.305,-36.489,-35.626,-35.283,-36.013
08-29-2025-Fri 14-04-00-PM,-36.71,-36.024,-34.939,-35.316,-36.5,-35.659,-35.294,-36.013
08-29-2025-Fri 14-04-02-PM,-36.744,-36.024,-34.951,-35.338,-36.533,-35.67,-35.316,-36.03
08-29-2025-Fri 14-04-05-PM,-36.744,-36.024,-34.951,-35.349,-36.533,-35.67,-35.327,-36.046
08-29-2025-Fri 14-04-07-PM,-36.76,-36.046,-35.006,-35.36,-36.556,-35.737,-35.382,-36.063
08-29-2025-Fri 14-04-09-PM,-36.744,-36.046,-34.951,-35.36,-36.544,-35.681,-35.316,-36.063
08-29-2025-Fri 14-04-12-PM,-36.76,-36.058,-35.006,-35.371,-36.556,-35.726,-35.371,-36.063
08-29-2025-Fri 14-04-14-PM,-36.744,-36.08,-35.039,-35.393,-36.556,-35.77,-35.393,-36.096
08-29-2025-Fri 14-04-17-PM,-36.793,-36.08,-35.017,-35.393,-36.589,-35.737,-35.382,-36.08
08-29-2025-Fri 14-04-19-PM,-36.81,-36.08,-35.017,-35.415,-36.6,-35.737,-35.415,-36.113
08-29-2025-Fri 14-04-21-PM,-36.793,-36.08,-35.006,-35.415,-36.589,-35.726,-35.371,-36.113
08-29-2025-Fri 14-04-24-PM,-36.793,-36.102,-35.039,-35.415,-36.6,-35.77,-35.393,-36.113
08-29-2025-Fri 14-04-26-PM,-36.81,-36.124,-35.083,-35.438,-36.611,-35.803,-35.438,-36.13
08-29-2025-Fri 14-04-28-PM,-36.81,-36.102,-35.061,-35.449,-36.611,-35.781,-35.449,-36.146
08-29-2025-Fri 14-04-31-PM,-36.793,-36.102,-35.117,-35.438,-36.6,-35.836,-35.471,-36.13
08-29-2025-Fri 14-04-33-PM,-36.843,-36.135,-35.094,-35.46,-36.633,-35.803,-35.449,-36.146
08-29-2025-Fri 14-04-36-PM,-36.86,-36.168,-35.095,-35.504,-36.655,-35.803,-35.46,-36.196
08-29-2025-Fri 14-04-38-PM,-36.86,-36.168,-35.094,-35.493,-36.666,-35.825,-35.46,-36.196
08-29-2025-Fri 14-04-41-PM,-36.86,-36.157,-35.128,-35.526,-36.666,-35.836,-35.493,-36.213
08-29-2025-Fri 14-04-43-PM,-36.86,-36.179,-35.139,-35.526,-36.666,-35.847,-35.493,-36.213
08-29-2025-Fri 14-04-45-PM,-36.91,-36.213,-35.172,-35.537,-36.71,-35.892,-35.537,-36.229
08-29-2025-Fri 14-04-48-PM,-36.926,-36.235,-35.172,-35.526,-36.722,-35.892,-35.515,-36.213
08-29-2025-Fri 14-04-50-PM,-36.91,-36.224,-35.194,-35.537,-36.722,-35.925,-35.548,-36.229
08-29-2025-Fri 14-04-52-PM,-36.943,-36.246,-35.139,-35.548,-36.744,-35.869,-35.515,-36.246
08-29-2025-Fri 14-04-55-PM,-36.926,-36.246,-35.15,-35.559,-36.733,-35.869,-35.493,-36.246
08-29-2025-Fri 14-04-57-PM,-36.959,-36.257,-35.194,-35.559,-36.766,-35.925,-35.548,-36.246
08-29-2025-Fri 14-04-59-PM,-36.943,-36.246,-35.238,-35.593,-36.744,-35.947,-35.604,-36.279
08-29-2025-Fri 14-05-02-PM,-36.943,-36.279,-35.261,-35.593,-36.755,-35.98,-35.604,-36.279
08-29-2025-Fri 14-05-04-PM,-37.009,-36.301,-35.249,-35.626,-36.799,-35.958,-35.615,-36.312
08-29-2025-Fri 14-05-07-PM,-36.993,-36.29,-35.249,-35.615,-36.788,-35.958,-35.615,-36.295
08-29-2025-Fri 14-05-09-PM,-36.993,-36.301,-35.272,-35.626,-36.788,-35.98,-35.626,-36.312
08-29-2025-Fri 14-05-12-PM,-37.026,-36.323,-35.294,-35.648,-36.821,-36.002,-35.648,-36.329
08-29-2025-Fri 14-05-14-PM,-37.009,-36.312,-35.294,-35.648,-36.81,-36.002,-35.637,-36.329
08-29-2025-Fri 14-05-16-PM,-37.026,-36.323,-35.305,-35.659,-36.821,-36.002,-35.648,-36.329
08-29-2025-Fri 14-05-19-PM,-36.993,-36.312,-35.305,-35.659,-36.81,-36.024,-35.67,-36.345
08-29-2025-Fri 14-05-22-PM,-37.026,-36.334,-35.316,-35.681,-36.832,-36.024,-35.67,-36.362
08-29-2025-Fri 14-05-24-PM,-37.026,-36.334,-35.327,-35.703,-36.832,-36.024,-35.692,-36.378
08-29-2025-Fri 14-05-26-PM,-37.026,-36.356,-35.349,-35.703,-36.843,-36.058,-35.703,-36.378
08-29-2025-Fri 14-05-29-PM,-37.042,-36.401,-35.382,-35.714,-36.865,-36.102,-35.714,-36.395
08-29-2025-Fri 14-05-31-PM,-37.076,-36.401,-35.382,-35.725,-36.887,-36.102,-35.747,-36.412
08-29-2025-Fri 14-05-33-PM,-37.109,-36.423,-35.382,-35.736,-36.91,-36.091,-35.736,-36.412
08-29-2025-Fri 14-05-36-PM,-37.076,-36.356,-35.36,-35.736,-36.887,-36.069,-35.748,-36.412
08-29-2025-Fri 14-05-39-PM,-37.059,-36.423,-35.427,-35.736,-36.887,-36.146,-35.759,-36.412
08-29-2025-Fri 14-05-41-PM,-37.092,-36.401,-35.404,-35.759,-36.899,-36.102,-35.747,-36.428
08-29-2025-Fri 14-05-43-PM,-37.159,-36.467,-35.404,-35.77,-36.954,-36.113,-35.747,-36.445
08-29-2025-Fri 14-05-46-PM,-37.125,-36.434,-35.427,-35.781,-36.932,-36.124,-35.792,-36.445
08-29-2025-Fri 14-05-48-PM,-37.125,-36.434,-35.449,-35.792,-36.932,-36.146,-35.803,-36.461
08-29-2025-Fri 14-05-51-PM,-37.142,-36.456,-35.438,-35.803,-36.943,-36.135,-35.781,-36.478
08-29-2025-Fri 14-05-53-PM,-37.125,-36.445,-35.449,-35.814,-36.943,-36.146,-35.803,-36.478
08-29-2025-Fri 14-05-56-PM,-37.192,-36.489,-35.46,-35.836,-36.987,-36.157,-35.825,-36.511
08-29-2025-Fri 14-05-58-PM,-37.109,-36.456,-35.504,-35.836,-36.943,-36.201,-35.847,-36.495
08-29-2025-Fri 14-06-01-PM,-37.158,-36.478,-35.493,-35.847,-36.965,-36.179,-35.836,-36.511
08-29-2025-Fri 14-06-03-PM,-37.175,-36.489,-35.537,-35.836,-36.987,-36.235,-35.891,-36.495
08-29-2025-Fri 14-06-05-PM,-37.192,-36.489,-35.504,-35.847,-36.998,-36.201,-35.858,-36.511
08-29-2025-Fri 14-06-08-PM,-37.175,-36.511,-35.537,-35.858,-36.998,-36.246,-35.88,-36.528
08-29-2025-Fri 14-06-10-PM,-37.192,-36.522,-35.57,-35.88,-37.009,-36.268,-35.925,-36.544
08-29-2025-Fri 14-06-12-PM,-37.192,-36.522,-35.548,-35.902,-37.02,-36.246,-35.902,-36.561
08-29-2025-Fri 14-06-15-PM,-37.208,-36.544,-35.57,-35.891,-37.031,-36.279,-35.925,-36.561
08-29-2025-Fri 14-06-17-PM,-37.242,-36.567,-35.548,-35.914,-37.053,-36.257,-35.902,-36.594
08-29-2025-Fri 14-06-20-PM,-37.258,-36.6,-35.581,-35.925,-37.064,-36.279,-35.902,-36.594
08-29-2025-Fri 14-06-22-PM,-37.242,-36.567,-35.637,-35.925,-37.053,-36.323,-35.98,-36.578
08-29-2025-Fri 14-06-24-PM,-37.258,-36.589,-35.582,-35.947,-37.064,-36.268,-35.925,-36.611
08-29-2025-Fri 14-06-27-PM,-37.275,-36.6,-35.559,-35.936,-37.087,-36.246,-35.891,-36.578
08-29-2025-Fri 14-06-29-PM,-37.275,-36.6,-35.604,-35.958,-37.087,-36.29,-35.947,-36.611
08-29-2025-Fri 14-06-31-PM,-37.275,-36.6,-35.582,-35.969,-37.087,-36.268,-35.925,-36.627
08-29-2025-Fri 14-06-34-PM,-37.275,-36.589,-35.604,-35.98,-37.087,-36.29,-35.958,-36.644
08-29-2025-Fri 14-06-36-PM,-37.291,-36.622,-35.615,-35.98,-37.109,-36.312,-35.958,-36.644
08-29-2025-Fri 14-06-39-PM,-37.291,-36.633,-35.637,-35.98,-37.12,-36.345,-35.98,-36.644
08-29-2025-Fri 14-06-41-PM,-37.275,-36.644,-35.67,-36.002,-37.109,-36.367,-35.991,-36.661
08-29-2025-Fri 14-06-43-PM,-37.291,-36.644,-35.659,-36.013,-37.12,-36.345,-35.991,-36.661
08-29-2025-Fri 14-06-46-PM,-37.324,-36.666,-35.692,-36.035,-37.153,-36.378,-36.035,-36.677
08-29-2025-Fri 14-06-48-PM,-37.341,-36.677,-35.692,-36.024,-37.153,-36.378,-36.024,-36.677
08-29-2025-Fri 14-06-51-PM,-37.324,-36.666,-35.703,-36.035,-37.142,-36.39,-36.046,-36.694
08-29-2025-Fri 14-06-53-PM,-37.358,-36.688,-35.703,-36.035,-37.164,-36.39,-36.024,-36.694
08-29-2025-Fri 14-06-55-PM,-37.358,-36.688,-35.692,-36.046,-37.175,-36.378,-36.024,-36.694
08-29-2025-Fri 14-06-58-PM,-37.324,-36.677,-35.725,-36.068,-37.153,-36.412,-36.057,-36.727
08-29-2025-Fri 14-07-00-PM,-37.374,-36.733,-35.759,-36.08,-37.197,-36.445,-36.08,-36.727
08-29-2025-Fri 14-07-02-PM,-37.374,-36.71,-35.748,-36.08,-37.197,-36.434,-36.091,-36.727
08-29-2025-Fri 14-07-05-PM,-37.391,-36.71,-35.748,-36.091,-37.208,-36.423,-36.102,-36.727
08-29-2025-Fri 14-07-07-PM,-37.358,-36.71,-35.759,-36.113,-37.186,-36.434,-36.102,-36.76
08-29-2025-Fri 14-07-10-PM,-37.358,-36.722,-35.759,-36.08,-37.197,-36.456,-36.091,-36.727
08-29-2025-Fri 14-07-12-PM,-37.374,-36.733,-35.781,-36.113,-37.208,-36.467,-36.113,-36.76
08-29-2025-Fri 14-07-14-PM,-37.408,-36.766,-35.781,-36.113,-37.242,-36.478,-36.113,-36.76
08-29-2025-Fri 14-07-17-PM,-37.408,-36.766,-35.792,-36.135,-37.23,-36.467,-36.113,-36.777
08-29-2025-Fri 14-07-19-PM,-37.391,-36.755,-35.825,-36.146,-37.23,-36.5,-36.146,-36.777
08-29-2025-Fri 14-07-22-PM,-37.424,-36.777,-35.814,-36.168,-37.242,-36.489,-36.146,-36.827
08-29-2025-Fri 14-07-24-PM,-37.408,-36.788,-35.847,-36.157,-37.242,-36.533,-36.157,-36.81
08-29-2025-Fri 14-07-27-PM,-37.441,-36.799,-35.825,-36.157,-37.264,-36.511,-36.135,-36.81
08-29-2025-Fri 14-07-29-PM,-37.424,-36.788,-35.803,-36.19,-37.264,-36.478,-36.146,-36.827
08-29-2025-Fri 14-07-31-PM,-37.474,-36.799,-35.847,-36.179,-37.286,-36.522,-36.19,-36.827
08-29-2025-Fri 14-07-34-PM,-37.507,-36.854,-35.869,-36.179,-37.319,-36.544,-36.179,-36.81
08-29-2025-Fri 14-07-36-PM,-37.49,-36.843,-35.88,-36.201,-37.308,-36.556,-36.212,-36.843
08-29-2025-Fri 14-07-38-PM,-37.424,-36.821,-35.914,-36.212,-37.264,-36.578,-36.212,-36.843
08-29-2025-Fri 14-07-41-PM,-37.474,-36.854,-35.903,-36.234,-37.308,-36.578,-36.223,-36.876
08-29-2025-Fri 14-07-43-PM,-37.49,-36.821,-35.892,-36.223,-37.308,-36.556,-36.223,-36.86
08-29-2025-Fri 14-07-45-PM,-37.457,-36.865,-35.925,-36.234,-37.308,-36.6,-36.223,-36.86
08-29-2025-Fri 14-07-48-PM,-37.49,-36.876,-35.936,-36.246,-37.33,-36.611,-36.246,-36.876
08-29-2025-Fri 14-07-50-PM,-37.507,-36.876,-35.925,-36.234,-37.341,-36.6,-36.223,-36.86
08-29-2025-Fri 14-07-53-PM,-37.507,-36.854,-35.925,-36.234,-37.33,-36.589,-36.234,-36.86
08-29-2025-Fri 14-07-55-PM,-37.457,-36.843,-35.925,-36.246,-37.308,-36.6,-36.234,-36.876
08-29-2025-Fri 14-07-57-PM,-37.524,-36.899,-35.958,-36.279,-37.352,-36.622,-36.268,-36.91
08-29-2025-Fri 14-08-00-PM,-37.524,-36.876,-35.914,-36.268,-37.352,-36.578,-36.234,-36.893
08-29-2025-Fri 14-08-02-PM,-37.507,-36.899,-35.958,-36.279,-37.341,-36.622,-36.268,-36.91
08-29-2025-Fri 14-08-05-PM,-37.557,-36.932,-36.013,-36.29,-37.374,-36.677,-36.312,-36.926
08-29-2025-Fri 14-08-07-PM,-37.54,-36.899,-35.958,-36.29,-37.374,-36.622,-36.279,-36.91
08-29-2025-Fri 14-08-10-PM,-37.557,-36.932,-35.98,-36.301,-37.385,-36.644,-36.29,-36.926
08-29-2025-Fri 14-08-12-PM,-37.524,-36.921,-36.002,-36.312,-37.363,-36.666,-36.301,-36.943
08-29-2025-Fri 14-08-14-PM,-37.557,-36.943,-36.002,-36.323,-37.396,-36.666,-36.312,-36.943
08-29-2025-Fri 14-08-17-PM,-37.573,-36.943,-36.002,-36.323,-37.407,-36.666,-36.323,-36.943
08-29-2025-Fri 14-08-19-PM,-37.573,-36.943,-36.024,-36.334,-37.407,-36.688,-36.345,-36.959
08-29-2025-Fri 14-08-21-PM,-37.557,-36.954,-36.057,-36.334,-37.396,-36.71,-36.356,-36.943
08-29-2025-Fri 14-08-24-PM,-37.557,-36.932,-36.035,-36.345,-37.396,-36.688,-36.356,-36.959
08-29-2025-Fri 14-08-26-PM,-37.59,-36.987,-36.046,-36.356,-37.43,-36.71,-36.345,-36.976
08-29-2025-Fri 14-08-29-PM,-37.623,-36.998,-36.069,-36.345,-37.452,-36.733,-36.367,-36.959
08-29-2025-Fri 14-08-31-PM,-37.59,-36.965,-36.013,-36.367,-37.43,-36.666,-36.334,-36.976
