Cell 1 Timestamp,45pct Cell 1 Current,45pct Cell 1 Voltage,45pct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,45pct Cell 2 Current,45pct Cell 2 Voltage,45pct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,45pct Cell 3 Current,45pct Cell 3 Voltage,45pct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,45pct Cell 4 Current,45pct Cell 4 Voltage,45pct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,40pct Cell 5 Current,40pct Cell 5 Voltage,40pct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,40pct Cell 6 Current,40pct Cell 6 Voltage,40pct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,40pct Cell 7 Current,40pct Cell 7 Voltage,40pct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,40pct Cell 8 Current,40pct Cell 8 Voltage,40pct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-27-2025-Sat 13-47-07-PM,0.0,5.96,-84.249,inf,09-27-2025-Sat 13-47-07-PM,-0.2,5.964,-81.1347,-37.275,09-27-2025-Sat 13-47-07-PM,-0.2,5.972,-82.57,-37.325,09-27-2025-Sat 13-47-07-PM,-0.1,5.972,-80.8082,-74.65,09-27-2025-Sat 13-47-07-PM,0.0,5.968,-82.363,inf,09-27-2025-Sat 13-47-07-PM,0.1,5.968,-81.3631,74.6,09-27-2025-Sat 13-47-07-PM,-0.1,5.968,-82.429,-74.6,09-27-2025-Sat 13-47-07-PM,0.2,5.968,-82.2445,37.3,09-27-2025-Sat 13-47-07-PM,0.1,5.956,-87.3624,74.45,09-27-2025-Sat 13-47-07-PM,0.2,5.964,-84.754,37.275,09-27-2025-Sat 13-47-07-PM,0.0,5.968,-85.7663,inf,09-27-2025-Sat 13-47-07-PM,0.2,5.964,-83.831,37.275,09-27-2025-Sat 13-47-07-PM,-0.1,5.956,-84.919,-74.45,09-27-2025-Sat 13-47-07-PM,0.0,5.972,-83.321,inf,09-27-2025-Sat 13-47-07-PM,0.1,5.956,-83.6799,74.45,09-27-2025-Sat 13-47-07-PM,0.2,5.964,-82.962,37.275
09-27-2025-Sat 13-47-10-PM,0.0,5.964,-84.265,inf,09-27-2025-Sat 13-47-10-PM,0.2,5.968,-81.1673,37.3,09-27-2025-Sat 13-47-10-PM,0.0,5.968,-82.624,inf,09-27-2025-Sat 13-47-10-PM,-0.2,5.972,-80.9061,-37.325,09-27-2025-Sat 13-47-10-PM,-0.1,5.972,-82.418,-74.65,09-27-2025-Sat 13-47-10-PM,0.2,5.972,-81.3958,37.325,09-27-2025-Sat 13-47-10-PM,-0.1,5.968,-82.462,-74.6,09-27-2025-Sat 13-47-10-PM,0.3,5.968,-82.2772,24.8667,09-27-2025-Sat 13-47-10-PM,0.3,5.96,-87.3624,24.8333,09-27-2025-Sat 13-47-10-PM,0.0,5.964,-84.776,inf,09-27-2025-Sat 13-47-10-PM,0.0,5.968,-85.799,inf,09-27-2025-Sat 13-47-10-PM,0.2,5.964,-83.886,37.275,09-27-2025-Sat 13-47-10-PM,0.0,5.956,-84.9515,inf,09-27-2025-Sat 13-47-10-PM,0.0,5.968,-83.353,inf,09-27-2025-Sat 13-47-10-PM,-0.1,5.96,-83.7126,-74.5,09-27-2025-Sat 13-47-10-PM,0.0,5.964,-82.995,inf
09-27-2025-Sat 13-47-12-PM,-0.4,5.96,-84.281,-18.625,09-27-2025-Sat 13-47-12-PM,0.0,5.968,-81.1673,inf,09-27-2025-Sat 13-47-12-PM,0.2,5.968,-82.635,37.3,09-27-2025-Sat 13-47-12-PM,-0.4,5.972,-80.9388,-18.6625,09-27-2025-Sat 13-47-12-PM,0.0,5.968,-82.45,inf,09-27-2025-Sat 13-47-12-PM,-0.1,5.964,-81.4285,-74.55,09-27-2025-Sat 13-47-12-PM,-0.3,5.968,-82.473,-24.8667,09-27-2025-Sat 13-47-12-PM,0.0,5.964,-82.2772,inf,09-27-2025-Sat 13-47-12-PM,0.1,5.956,-87.3949,74.45,09-27-2025-Sat 13-47-12-PM,0.1,5.964,-84.787,74.55,09-27-2025-Sat 13-47-12-PM,-0.1,5.968,-85.799,-74.6,09-27-2025-Sat 13-47-12-PM,-0.1,5.964,-83.907,-74.55,09-27-2025-Sat 13-47-12-PM,-0.1,5.956,-84.9842,-74.45,09-27-2025-Sat 13-47-12-PM,-0.1,5.968,-83.375,-74.6,09-27-2025-Sat 13-47-12-PM,0.0,5.956,-83.7126,inf,09-27-2025-Sat 13-47-12-PM,0.0,5.964,-82.995,inf
09-27-2025-Sat 13-47-14-PM,-0.3,5.96,-84.363,-24.8333,09-27-2025-Sat 13-47-14-PM,0.2,5.964,-81.2979,37.275,09-27-2025-Sat 13-47-14-PM,0.1,5.968,-82.7,74.6,09-27-2025-Sat 13-47-14-PM,-0.2,5.972,-80.9714,-37.325,09-27-2025-Sat 13-47-14-PM,0.1,5.972,-82.483,74.65,09-27-2025-Sat 13-47-14-PM,-0.1,5.968,-81.4611,-74.6,09-27-2025-Sat 13-47-14-PM,-0.2,5.968,-82.527,-37.3,09-27-2025-Sat 13-47-14-PM,-0.1,5.968,-82.3423,-74.6,09-27-2025-Sat 13-47-14-PM,0.1,5.956,-87.4276,74.45,09-27-2025-Sat 13-47-14-PM,0.0,5.964,-84.852,inf,09-27-2025-Sat 13-47-14-PM,-0.1,5.968,-85.8315,-74.6,09-27-2025-Sat 13-47-14-PM,0.0,5.964,-83.94,inf,09-27-2025-Sat 13-47-14-PM,0.0,5.956,-85.0167,inf,09-27-2025-Sat 13-47-14-PM,-0.1,5.972,-83.419,-74.65,09-27-2025-Sat 13-47-14-PM,0.0,5.956,-83.7778,inf,09-27-2025-Sat 13-47-14-PM,0.0,5.96,-83.06,inf
09-27-2025-Sat 13-47-17-PM,-0.2,5.96,-84.395,-37.25,09-27-2025-Sat 13-47-17-PM,0.1,5.964,-81.3306,74.55,09-27-2025-Sat 13-47-17-PM,0.0,5.968,-82.755,inf,09-27-2025-Sat 13-47-17-PM,-0.2,5.972,-81.0366,-37.325,09-27-2025-Sat 13-47-17-PM,0.2,5.968,-82.527,37.3,09-27-2025-Sat 13-47-17-PM,0.0,5.968,-81.4938,inf,09-27-2025-Sat 13-47-17-PM,-0.3,5.972,-82.571,-24.8833,09-27-2025-Sat 13-47-17-PM,0.0,5.968,-82.375,inf,09-27-2025-Sat 13-47-17-PM,0.0,5.956,-87.4601,inf,09-27-2025-Sat 13-47-17-PM,0.0,5.964,-84.896,inf,09-27-2025-Sat 13-47-17-PM,-0.2,5.964,-85.8967,-37.275,09-27-2025-Sat 13-47-17-PM,0.0,5.96,-83.994,inf,09-27-2025-Sat 13-47-17-PM,0.3,5.956,-85.0493,24.8167,09-27-2025-Sat 13-47-17-PM,-0.1,5.968,-83.462,-74.6,09-27-2025-Sat 13-47-17-PM,0.0,5.956,-83.843,inf,09-27-2025-Sat 13-47-17-PM,-0.1,5.96,-83.109,-74.5
09-27-2025-Sat 13-47-19-PM,0.1,5.96,-84.444,74.5,09-27-2025-Sat 13-47-19-PM,0.0,5.968,-81.3631,inf,09-27-2025-Sat 13-47-19-PM,0.0,5.968,-82.787,inf,09-27-2025-Sat 13-47-19-PM,-0.1,5.972,-81.102,-74.65,09-27-2025-Sat 13-47-19-PM,-0.2,5.968,-82.57,-37.3,09-27-2025-Sat 13-47-19-PM,-0.2,5.968,-81.5263,-37.3,09-27-2025-Sat 13-47-19-PM,0.0,5.968,-82.592,inf,09-27-2025-Sat 13-47-19-PM,0.3,5.968,-82.4076,24.8667,09-27-2025-Sat 13-47-19-PM,0.1,5.956,-87.5253,74.45,09-27-2025-Sat 13-47-19-PM,0.0,5.968,-84.928,inf,09-27-2025-Sat 13-47-19-PM,-0.1,5.964,-85.8967,-74.55,09-27-2025-Sat 13-47-19-PM,0.0,5.96,-84.027,inf,09-27-2025-Sat 13-47-19-PM,-0.2,5.956,-85.0819,-37.225,09-27-2025-Sat 13-47-19-PM,0.0,5.968,-83.484,inf,09-27-2025-Sat 13-47-19-PM,0.0,5.956,-83.843,inf,09-27-2025-Sat 13-47-19-PM,0.0,5.96,-83.125,inf
09-27-2025-Sat 13-47-21-PM,0.0,5.964,-84.46,inf,09-27-2025-Sat 13-47-21-PM,0.0,5.964,-81.3631,inf,09-27-2025-Sat 13-47-21-PM,-0.2,5.968,-82.82,-37.3,09-27-2025-Sat 13-47-21-PM,-0.1,5.972,-81.102,-74.65,09-27-2025-Sat 13-47-21-PM,0.0,5.968,-82.614,inf,09-27-2025-Sat 13-47-21-PM,-0.3,5.968,-81.5917,-24.8667,09-27-2025-Sat 13-47-21-PM,0.0,5.968,-82.636,inf,09-27-2025-Sat 13-47-21-PM,0.1,5.964,-82.4403,74.55,09-27-2025-Sat 13-47-21-PM,0.3,5.956,-87.5578,24.8167,09-27-2025-Sat 13-47-21-PM,0.2,5.968,-84.972,37.3,09-27-2025-Sat 13-47-21-PM,0.0,5.964,-85.9944,inf,09-27-2025-Sat 13-47-21-PM,-0.1,5.964,-84.081,-74.55,09-27-2025-Sat 13-47-21-PM,-0.1,5.956,-85.1471,-74.45,09-27-2025-Sat 13-47-21-PM,-0.1,5.968,-83.538,-74.6,09-27-2025-Sat 13-47-21-PM,-0.1,5.956,-83.8756,-74.45,09-27-2025-Sat 13-47-21-PM,-0.1,5.964,-83.158,-74.55
09-27-2025-Sat 13-47-24-PM,-0.3,5.96,-84.509,-24.8333,09-27-2025-Sat 13-47-24-PM,-0.1,5.968,-81.3631,-74.6,09-27-2025-Sat 13-47-24-PM,-0.2,5.968,-82.874,-37.3,09-27-2025-Sat 13-47-24-PM,-0.2,5.972,-81.1673,-37.325,09-27-2025-Sat 13-47-24-PM,-0.2,5.972,-82.657,-37.325,09-27-2025-Sat 13-47-24-PM,0.0,5.964,-81.6243,inf,09-27-2025-Sat 13-47-24-PM,-0.5,5.972,-82.69,-14.93,09-27-2025-Sat 13-47-24-PM,0.0,5.968,-82.5055,inf,09-27-2025-Sat 13-47-24-PM,-0.1,5.96,-87.6555,-74.5,09-27-2025-Sat 13-47-24-PM,-0.1,5.964,-85.037,-74.55,09-27-2025-Sat 13-47-24-PM,-0.2,5.964,-86.0921,-37.275,09-27-2025-Sat 13-47-24-PM,0.1,5.964,-84.146,74.55,09-27-2025-Sat 13-47-24-PM,-0.2,5.952,-85.1797,-37.2,09-27-2025-Sat 13-47-24-PM,-0.1,5.968,-83.582,-74.6,09-27-2025-Sat 13-47-24-PM,-0.1,5.96,-83.9409,-74.5,09-27-2025-Sat 13-47-24-PM,-0.2,5.96,-83.223,-37.25
09-27-2025-Sat 13-47-26-PM,0.1,5.96,-84.575,74.5,09-27-2025-Sat 13-47-26-PM,0.2,5.968,-81.4285,37.3,09-27-2025-Sat 13-47-26-PM,-0.2,5.968,-82.939,-37.3,09-27-2025-Sat 13-47-26-PM,-0.3,5.972,-81.1673,-24.8833,09-27-2025-Sat 13-47-26-PM,0.2,5.968,-82.701,37.3,09-27-2025-Sat 13-47-26-PM,0.0,5.968,-81.657,inf,09-27-2025-Sat 13-47-26-PM,-0.3,5.968,-82.756,-24.8667,09-27-2025-Sat 13-47-26-PM,0.0,5.964,-82.5708,inf,09-27-2025-Sat 13-47-26-PM,0.2,5.956,-87.7206,37.225,09-27-2025-Sat 13-47-26-PM,-0.1,5.964,-85.124,-74.55,09-27-2025-Sat 13-47-26-PM,-0.1,5.968,-86.2225,-74.6,09-27-2025-Sat 13-47-26-PM,0.1,5.968,-84.222,74.6,09-27-2025-Sat 13-47-26-PM,-0.1,5.956,-85.2775,-74.45,09-27-2025-Sat 13-47-26-PM,-0.1,5.968,-83.658,-74.6,09-27-2025-Sat 13-47-26-PM,-0.1,5.956,-84.0387,-74.45,09-27-2025-Sat 13-47-26-PM,0.0,5.964,-83.305,inf
09-27-2025-Sat 13-47-28-PM,0.0,5.96,-84.672,inf,09-27-2025-Sat 13-47-28-PM,0.0,5.968,-81.4938,inf,09-27-2025-Sat 13-47-28-PM,0.1,5.968,-83.026,74.6,09-27-2025-Sat 13-47-28-PM,-0.3,5.972,-81.2653,-24.8833,09-27-2025-Sat 13-47-28-PM,0.1,5.968,-82.777,74.6,09-27-2025-Sat 13-47-28-PM,-0.1,5.968,-81.7223,-74.6,09-27-2025-Sat 13-47-28-PM,0.0,5.968,-82.81,inf,09-27-2025-Sat 13-47-28-PM,0.1,5.968,-82.6034,74.6,09-27-2025-Sat 13-47-28-PM,0.1,5.956,-87.8509,74.45,09-27-2025-Sat 13-47-28-PM,0.3,5.964,-85.222,24.85,09-27-2025-Sat 13-47-28-PM,-0.1,5.968,-86.3203,-74.6,09-27-2025-Sat 13-47-28-PM,-0.1,5.964,-84.309,-74.55,09-27-2025-Sat 13-47-28-PM,-0.1,5.956,-85.3427,-74.45,09-27-2025-Sat 13-47-28-PM,0.0,5.968,-83.723,inf,09-27-2025-Sat 13-47-28-PM,0.2,5.956,-84.1039,37.225,09-27-2025-Sat 13-47-28-PM,-0.1,5.96,-83.354,-74.5
09-27-2025-Sat 13-47-31-PM,0.0,5.96,-84.754,inf,09-27-2025-Sat 13-47-31-PM,0.0,5.964,-81.5917,inf,09-27-2025-Sat 13-47-31-PM,0.0,5.968,-83.113,inf,09-27-2025-Sat 13-47-31-PM,-0.3,5.968,-81.3306,-24.8667,09-27-2025-Sat 13-47-31-PM,-0.1,5.968,-82.853,-74.6,09-27-2025-Sat 13-47-31-PM,0.1,5.968,-81.7876,74.6,09-27-2025-Sat 13-47-31-PM,-0.3,5.968,-82.875,-24.8667,09-27-2025-Sat 13-47-31-PM,0.1,5.964,-82.6686,74.55,09-27-2025-Sat 13-47-31-PM,0.3,5.956,-87.916,24.8167,09-27-2025-Sat 13-47-31-PM,-0.1,5.968,-85.309,-74.6,09-27-2025-Sat 13-47-31-PM,0.1,5.964,-86.4179,74.55,09-27-2025-Sat 13-47-31-PM,-0.3,5.964,-84.396,-24.85,09-27-2025-Sat 13-47-31-PM,0.1,5.956,-85.4404,74.45,09-27-2025-Sat 13-47-31-PM,0.2,5.972,-83.799,37.325,09-27-2025-Sat 13-47-31-PM,-0.1,5.956,-84.1691,-74.45,09-27-2025-Sat 13-47-31-PM,0.3,5.964,-83.419,24.85
09-27-2025-Sat 13-47-33-PM,-0.1,5.96,-84.819,-74.5,09-27-2025-Sat 13-47-33-PM,-0.1,5.964,-81.6243,-74.55,09-27-2025-Sat 13-47-33-PM,0.2,5.968,-83.19,37.3,09-27-2025-Sat 13-47-33-PM,0.0,5.968,-81.4611,inf,09-27-2025-Sat 13-47-33-PM,0.0,5.968,-82.929,inf,09-27-2025-Sat 13-47-33-PM,0.2,5.968,-81.8202,37.3,09-27-2025-Sat 13-47-33-PM,-0.1,5.968,-82.929,-74.6,09-27-2025-Sat 13-47-33-PM,0.1,5.968,-82.7339,74.6,09-27-2025-Sat 13-47-33-PM,0.2,5.956,-88.0136,37.225,09-27-2025-Sat 13-47-33-PM,0.0,5.964,-85.374,inf,09-27-2025-Sat 13-47-33-PM,-0.1,5.964,-86.4831,-74.55,09-27-2025-Sat 13-47-33-PM,-0.2,5.964,-84.483,-37.275,09-27-2025-Sat 13-47-33-PM,-0.3,5.956,-85.5056,-24.8167,09-27-2025-Sat 13-47-33-PM,-0.2,5.972,-83.853,-37.325,09-27-2025-Sat 13-47-33-PM,0.0,5.952,-84.2343,inf,09-27-2025-Sat 13-47-33-PM,-0.1,5.96,-83.484,-74.5
09-27-2025-Sat 13-47-35-PM,0.2,5.96,-84.9,37.25,09-27-2025-Sat 13-47-35-PM,-0.1,5.964,-81.6895,-74.55,09-27-2025-Sat 13-47-35-PM,-0.1,5.968,-83.233,-74.6,09-27-2025-Sat 13-47-35-PM,-0.2,5.968,-81.4285,-37.3,09-27-2025-Sat 13-47-35-PM,0.0,5.968,-82.951,inf,09-27-2025-Sat 13-47-35-PM,0.0,5.968,-81.8855,inf,09-27-2025-Sat 13-47-35-PM,0.0,5.968,-83.006,inf,09-27-2025-Sat 13-47-35-PM,-0.1,5.968,-82.7992,-74.6,09-27-2025-Sat 13-47-35-PM,0.1,5.956,-88.1113,74.45,09-27-2025-Sat 13-47-35-PM,0.0,5.964,-85.461,inf,09-27-2025-Sat 13-47-35-PM,0.0,5.964,-86.5807,inf,09-27-2025-Sat 13-47-35-PM,0.0,5.968,-84.516,inf,09-27-2025-Sat 13-47-35-PM,-0.2,5.956,-85.5382,-37.225,09-27-2025-Sat 13-47-35-PM,0.2,5.968,-83.919,37.3,09-27-2025-Sat 13-47-35-PM,0.1,5.956,-84.3322,74.45,09-27-2025-Sat 13-47-35-PM,-0.1,5.964,-83.566,-74.55
09-27-2025-Sat 13-47-38-PM,-0.1,5.96,-84.982,-74.5,09-27-2025-Sat 13-47-38-PM,-0.1,5.968,-81.7549,-74.6,09-27-2025-Sat 13-47-38-PM,0.1,5.968,-83.298,74.6,09-27-2025-Sat 13-47-38-PM,-0.3,5.976,-81.5263,-24.9,09-27-2025-Sat 13-47-38-PM,0.0,5.968,-83.038,inf,09-27-2025-Sat 13-47-38-PM,-0.2,5.968,-81.9508,-37.3,09-27-2025-Sat 13-47-38-PM,0.0,5.972,-83.049,inf,09-27-2025-Sat 13-47-38-PM,-0.1,5.972,-82.8317,-74.65,09-27-2025-Sat 13-47-38-PM,0.2,5.956,-88.2089,37.225,09-27-2025-Sat 13-47-38-PM,-0.2,5.968,-85.526,-37.3,09-27-2025-Sat 13-47-38-PM,-0.2,5.968,-86.6134,-37.3,09-27-2025-Sat 13-47-38-PM,0.2,5.964,-84.592,37.275,09-27-2025-Sat 13-47-38-PM,0.0,5.956,-85.636,inf,09-27-2025-Sat 13-47-38-PM,0.1,5.972,-83.984,74.65,09-27-2025-Sat 13-47-38-PM,-0.1,5.96,-84.3647,-74.5,09-27-2025-Sat 13-47-38-PM,-0.1,5.96,-83.598,-74.5
09-27-2025-Sat 13-47-40-PM,-0.2,5.96,-85.047,-37.25,09-27-2025-Sat 13-47-40-PM,0.1,5.968,-81.8202,74.6,09-27-2025-Sat 13-47-40-PM,0.0,5.968,-83.364,inf,09-27-2025-Sat 13-47-40-PM,-0.1,5.972,-81.5917,-74.65,09-27-2025-Sat 13-47-40-PM,-0.1,5.968,-83.092,-74.6,09-27-2025-Sat 13-47-40-PM,-0.1,5.968,-81.9835,-74.6,09-27-2025-Sat 13-47-40-PM,-0.1,5.968,-83.104,-74.6,09-27-2025-Sat 13-47-40-PM,0.1,5.968,-82.8971,74.6,09-27-2025-Sat 13-47-40-PM,-0.1,5.96,-88.274,-74.5,09-27-2025-Sat 13-47-40-PM,0.1,5.964,-85.591,74.55,09-27-2025-Sat 13-47-40-PM,-0.1,5.964,-86.6786,-74.55,09-27-2025-Sat 13-47-40-PM,0.0,5.964,-84.657,inf,09-27-2025-Sat 13-47-40-PM,-0.2,5.952,-85.7011,-37.2,09-27-2025-Sat 13-47-40-PM,-0.1,5.968,-84.038,-74.6,09-27-2025-Sat 13-47-40-PM,0.2,5.96,-84.4299,37.25,09-27-2025-Sat 13-47-40-PM,-0.2,5.964,-83.664,-37.275
09-27-2025-Sat 13-47-43-PM,0.0,5.96,-85.129,inf,09-27-2025-Sat 13-47-43-PM,0.1,5.968,-81.8855,74.6,09-27-2025-Sat 13-47-43-PM,-0.2,5.968,-83.418,-37.3,09-27-2025-Sat 13-47-43-PM,-0.4,5.972,-81.6243,-18.6625,09-27-2025-Sat 13-47-43-PM,0.1,5.968,-83.136,74.6,09-27-2025-Sat 13-47-43-PM,0.0,5.968,-82.0486,inf,09-27-2025-Sat 13-47-43-PM,-0.3,5.968,-83.169,-24.8667,09-27-2025-Sat 13-47-43-PM,0.2,5.968,-82.9624,37.3,09-27-2025-Sat 13-47-43-PM,0.2,5.956,-88.3716,37.225,09-27-2025-Sat 13-47-43-PM,-0.2,5.964,-85.667,-37.275,09-27-2025-Sat 13-47-43-PM,-0.2,5.964,-86.7436,-37.275,09-27-2025-Sat 13-47-43-PM,0.2,5.964,-84.701,37.275,09-27-2025-Sat 13-47-43-PM,-0.1,5.956,-85.7337,-74.45,09-27-2025-Sat 13-47-43-PM,-0.1,5.968,-84.092,-74.6,09-27-2025-Sat 13-47-43-PM,0.0,5.956,-84.4952,inf,09-27-2025-Sat 13-47-43-PM,0.1,5.96,-83.729,74.5
09-27-2025-Sat 13-47-45-PM,0.2,5.96,-85.243,37.25,09-27-2025-Sat 13-47-45-PM,0.0,5.968,-82.016,inf,09-27-2025-Sat 13-47-45-PM,-0.1,5.968,-83.537,-74.6,09-27-2025-Sat 13-47-45-PM,-0.2,5.968,-81.7549,-37.3,09-27-2025-Sat 13-47-45-PM,-0.3,5.968,-83.223,-24.8667,09-27-2025-Sat 13-47-45-PM,-0.1,5.964,-82.114,-74.55,09-27-2025-Sat 13-47-45-PM,0.0,5.968,-83.245,inf,09-27-2025-Sat 13-47-45-PM,0.2,5.964,-83.0276,37.275,09-27-2025-Sat 13-47-45-PM,0.4,5.956,-88.4693,18.6125,09-27-2025-Sat 13-47-45-PM,-0.2,5.964,-85.776,-37.275,09-27-2025-Sat 13-47-45-PM,-0.2,5.964,-86.8414,-37.275,09-27-2025-Sat 13-47-45-PM,-0.1,5.96,-84.798,-74.5,09-27-2025-Sat 13-47-45-PM,0.0,5.952,-85.799,inf,09-27-2025-Sat 13-47-45-PM,0.1,5.968,-84.169,74.6,09-27-2025-Sat 13-47-45-PM,0.0,5.956,-84.593,inf,09-27-2025-Sat 13-47-45-PM,0.1,5.96,-83.81,74.5
09-27-2025-Sat 13-47-48-PM,-0.3,5.96,-85.308,-24.8333,09-27-2025-Sat 13-47-48-PM,0.3,5.968,-82.016,24.8667,09-27-2025-Sat 13-47-48-PM,0.0,5.968,-83.592,inf,09-27-2025-Sat 13-47-48-PM,-0.1,5.968,-81.8202,-74.6,09-27-2025-Sat 13-47-48-PM,0.2,5.968,-83.299,37.3,09-27-2025-Sat 13-47-48-PM,-0.1,5.964,-82.1791,-74.55,09-27-2025-Sat 13-47-48-PM,-0.1,5.964,-83.31,-74.55,09-27-2025-Sat 13-47-48-PM,0.1,5.968,-83.0928,74.6,09-27-2025-Sat 13-47-48-PM,-0.1,5.956,-88.5995,-74.45,09-27-2025-Sat 13-47-48-PM,0.0,5.964,-85.852,inf,09-27-2025-Sat 13-47-48-PM,-0.1,5.964,-86.9391,-74.55,09-27-2025-Sat 13-47-48-PM,0.1,5.964,-84.885,74.55,09-27-2025-Sat 13-47-48-PM,0.1,5.952,-85.8967,74.4,09-27-2025-Sat 13-47-48-PM,-0.1,5.968,-84.245,-74.6,09-27-2025-Sat 13-47-48-PM,-0.3,5.956,-84.6582,-24.8167,09-27-2025-Sat 13-47-48-PM,-0.1,5.964,-83.875,-74.55
09-27-2025-Sat 13-47-50-PM,0.1,5.96,-85.389,74.5,09-27-2025-Sat 13-47-50-PM,0.3,5.964,-82.0813,24.85,09-27-2025-Sat 13-47-50-PM,0.2,5.968,-83.635,37.3,09-27-2025-Sat 13-47-50-PM,-0.1,5.968,-81.8202,-74.6,09-27-2025-Sat 13-47-50-PM,0.0,5.968,-83.353,inf,09-27-2025-Sat 13-47-50-PM,0.0,5.968,-82.2445,inf,09-27-2025-Sat 13-47-50-PM,-0.1,5.968,-83.364,-74.6,09-27-2025-Sat 13-47-50-PM,0.1,5.964,-83.158,74.55,09-27-2025-Sat 13-47-50-PM,0.0,5.956,-88.6971,inf,09-27-2025-Sat 13-47-50-PM,0.0,5.964,-85.928,inf,09-27-2025-Sat 13-47-50-PM,-0.1,5.964,-87.0042,-74.55,09-27-2025-Sat 13-47-50-PM,0.0,5.964,-84.94,inf,09-27-2025-Sat 13-47-50-PM,-0.2,5.952,-85.9944,-37.2,09-27-2025-Sat 13-47-50-PM,0.1,5.968,-84.31,74.6,09-27-2025-Sat 13-47-50-PM,0.0,5.952,-84.6907,inf,09-27-2025-Sat 13-47-50-PM,0.2,5.96,-83.924,37.25
09-27-2025-Sat 13-47-52-PM,-0.4,5.96,-85.454,-18.625,09-27-2025-Sat 13-47-52-PM,0.0,5.964,-82.114,inf,09-27-2025-Sat 13-47-52-PM,0.0,5.968,-83.722,inf,09-27-2025-Sat 13-47-52-PM,-0.2,5.968,-81.9181,-37.3,09-27-2025-Sat 13-47-52-PM,-0.2,5.972,-83.429,-37.325,09-27-2025-Sat 13-47-52-PM,0.1,5.968,-82.3098,74.6,09-27-2025-Sat 13-47-52-PM,0.0,5.968,-83.43,inf,09-27-2025-Sat 13-47-52-PM,0.2,5.968,-83.1907,37.3,09-27-2025-Sat 13-47-52-PM,0.0,5.956,-88.7948,inf,09-27-2025-Sat 13-47-52-PM,0.2,5.964,-86.014,37.275,09-27-2025-Sat 13-47-52-PM,-0.2,5.968,-87.1345,-37.3,09-27-2025-Sat 13-47-52-PM,-0.3,5.964,-85.037,-24.85,09-27-2025-Sat 13-47-52-PM,-0.1,5.952,-86.0596,-74.4,09-27-2025-Sat 13-47-52-PM,-0.2,5.968,-84.386,-37.3,09-27-2025-Sat 13-47-52-PM,0.1,5.956,-84.7885,74.45,09-27-2025-Sat 13-47-52-PM,0.1,5.96,-83.99,74.5
09-27-2025-Sat 13-47-55-PM,0.0,5.956,-85.552,inf,09-27-2025-Sat 13-47-55-PM,0.0,5.964,-82.2119,inf,09-27-2025-Sat 13-47-55-PM,0.0,5.964,-83.82,inf,09-27-2025-Sat 13-47-55-PM,-0.3,5.972,-82.0486,-24.8833,09-27-2025-Sat 13-47-55-PM,-0.2,5.968,-83.516,-37.3,09-27-2025-Sat 13-47-55-PM,-0.2,5.968,-82.375,-37.3,09-27-2025-Sat 13-47-55-PM,0.0,5.968,-83.506,inf,09-27-2025-Sat 13-47-55-PM,0.2,5.964,-83.256,37.275,09-27-2025-Sat 13-47-55-PM,-0.2,5.956,-88.8924,-37.225,09-27-2025-Sat 13-47-55-PM,0.1,5.964,-86.101,74.55,09-27-2025-Sat 13-47-55-PM,0.1,5.964,-87.1996,74.55,09-27-2025-Sat 13-47-55-PM,0.1,5.96,-85.124,74.5,09-27-2025-Sat 13-47-55-PM,-0.1,5.956,-86.1248,-74.45,09-27-2025-Sat 13-47-55-PM,-0.2,5.968,-84.462,-37.3,09-27-2025-Sat 13-47-55-PM,-0.2,5.956,-84.8864,-37.225,09-27-2025-Sat 13-47-55-PM,0.1,5.96,-84.071,74.5
