Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
09-12-2025-Fri 12-47-44-PM,0.2,5.952,-70.861,37.2,09-12-2025-Fri 12-47-44-PM,0.2,5.964,-67.426,37.275,09-12-2025-Fri 12-47-44-PM,0.1,5.96,-66.7265,74.5,09-12-2025-Fri 12-47-44-PM,0,5.956,-65.16,inf,09-12-2025-Fri 12-47-44-PM,-0.2,5.948,-65.3797,-37.175,09-12-2025-Fri 12-47-44-PM,0.1,5.964,-64.58,74.55,09-12-2025-Fri 12-47-44-PM,-0.1,5.952,-65.3139,-74.4,09-12-2025-Fri 12-47-44-PM,0.1,5.956,-64.952,74.45
09-12-2025-Fri 12-47-46-PM,0.3,5.952,-70.8937,24.8,09-12-2025-Fri 12-47-46-PM,0,5.96,-67.469,inf,09-12-2025-Fri 12-47-46-PM,0,5.956,-66.7921,inf,09-12-2025-Fri 12-47-46-PM,0.1,5.96,-65.237,74.5,09-12-2025-Fri 12-47-46-PM,0,5.948,-65.4455,inf,09-12-2025-Fri 12-47-46-PM,0.1,5.964,-64.635,74.55,09-12-2025-Fri 12-47-46-PM,0.2,5.952,-65.3468,37.2,09-12-2025-Fri 12-47-46-PM,0.1,5.956,-65.002,74.45
09-12-2025-Fri 12-47-49-PM,0.2,5.948,-70.9922,37.175,09-12-2025-Fri 12-47-49-PM,0.1,5.96,-67.557,74.5,09-12-2025-Fri 12-47-49-PM,-0.1,5.96,-66.8579,-74.5,09-12-2025-Fri 12-47-49-PM,-0.3,5.956,-65.292,-24.8167,09-12-2025-Fri 12-47-49-PM,-0.3,5.952,-65.5112,-24.8,09-12-2025-Fri 12-47-49-PM,0.1,5.964,-64.689,74.55,09-12-2025-Fri 12-47-49-PM,0.3,5.952,-65.4126,24.8,09-12-2025-Fri 12-47-49-PM,0.2,5.952,-65.068,37.2
09-12-2025-Fri 12-47-51-PM,0,5.952,-71.0249,inf,09-12-2025-Fri 12-47-51-PM,0.2,5.96,-67.59,37.25,09-12-2025-Fri 12-47-51-PM,-0.2,5.96,-66.9236,-37.25,09-12-2025-Fri 12-47-51-PM,0.1,5.96,-65.325,74.5,09-12-2025-Fri 12-47-51-PM,-0.2,5.952,-65.544,-37.2,09-12-2025-Fri 12-47-51-PM,0,5.968,-64.733,inf,09-12-2025-Fri 12-47-51-PM,0,5.952,-65.4782,inf,09-12-2025-Fri 12-47-51-PM,0.1,5.96,-65.133,74.5
09-12-2025-Fri 12-47-53-PM,0.1,5.952,-71.0905,74.4,09-12-2025-Fri 12-47-53-PM,0.2,5.96,-67.688,37.25,09-12-2025-Fri 12-47-53-PM,-0.3,5.964,-66.9892,-24.85,09-12-2025-Fri 12-47-53-PM,-0.1,5.96,-65.401,-74.5,09-12-2025-Fri 12-47-53-PM,0,5.948,-65.6098,inf,09-12-2025-Fri 12-47-53-PM,0,5.964,-64.799,inf,09-12-2025-Fri 12-47-53-PM,0,5.956,-65.544,inf,09-12-2025-Fri 12-47-53-PM,0,5.956,-65.183,inf
09-12-2025-Fri 12-47-56-PM,0.1,5.956,-71.1561,74.45,09-12-2025-Fri 12-47-56-PM,0,5.964,-67.721,inf,09-12-2025-Fri 12-47-56-PM,-0.1,5.964,-67.0549,-74.55,09-12-2025-Fri 12-47-56-PM,-0.3,5.96,-65.434,-24.8333,09-12-2025-Fri 12-47-56-PM,0.1,5.952,-65.6425,74.4,09-12-2025-Fri 12-47-56-PM,0.2,5.968,-64.832,37.3,09-12-2025-Fri 12-47-56-PM,0.1,5.956,-65.5769,74.45,09-12-2025-Fri 12-47-56-PM,0.1,5.96,-65.215,74.5
09-12-2025-Fri 12-47-58-PM,0.1,5.956,-71.2544,74.45,09-12-2025-Fri 12-47-58-PM,0.1,5.964,-67.798,74.55,09-12-2025-Fri 12-47-58-PM,0.3,5.964,-67.1205,24.85,09-12-2025-Fri 12-47-58-PM,-0.1,5.964,-65.544,-74.55,09-12-2025-Fri 12-47-58-PM,0,5.952,-65.7411,inf,09-12-2025-Fri 12-47-58-PM,0,5.968,-64.908,inf,09-12-2025-Fri 12-47-58-PM,0,5.96,-65.6425,inf,09-12-2025-Fri 12-47-58-PM,0.3,5.96,-65.298,24.8333
09-12-2025-Fri 12-48-00-PM,-0.2,5.956,-71.2872,-37.225,09-12-2025-Fri 12-48-00-PM,0.2,5.96,-67.831,37.25,09-12-2025-Fri 12-48-00-PM,-0.3,5.964,-67.1863,-24.85,09-12-2025-Fri 12-48-00-PM,0.1,5.96,-65.577,74.5,09-12-2025-Fri 12-48-00-PM,0.2,5.948,-65.774,37.175,09-12-2025-Fri 12-48-00-PM,0,5.964,-64.963,inf,09-12-2025-Fri 12-48-00-PM,0.1,5.952,-65.7083,74.4,09-12-2025-Fri 12-48-00-PM,0.3,5.96,-65.347,24.8333
09-12-2025-Fri 12-48-03-PM,0.1,5.956,-71.3527,74.45,09-12-2025-Fri 12-48-03-PM,-0.1,5.96,-67.896,-74.5,09-12-2025-Fri 12-48-03-PM,0.2,5.964,-67.2191,37.275,09-12-2025-Fri 12-48-03-PM,0.2,5.96,-65.609,37.25,09-12-2025-Fri 12-48-03-PM,-0.1,5.956,-65.8397,-74.45,09-12-2025-Fri 12-48-03-PM,0.1,5.968,-64.996,74.6,09-12-2025-Fri 12-48-03-PM,0,5.952,-65.7411,inf,09-12-2025-Fri 12-48-03-PM,-0.1,5.96,-65.396,-74.5
09-12-2025-Fri 12-48-05-PM,0.3,5.956,-71.3854,24.8167,09-12-2025-Fri 12-48-05-PM,0,5.964,-67.951,inf,09-12-2025-Fri 12-48-05-PM,0,5.964,-67.2847,inf,09-12-2025-Fri 12-48-05-PM,0,5.964,-65.664,inf,09-12-2025-Fri 12-48-05-PM,-0.2,5.952,-65.8726,-37.2,09-12-2025-Fri 12-48-05-PM,0,5.968,-65.051,inf,09-12-2025-Fri 12-48-05-PM,-0.1,5.956,-65.8068,-74.45,09-12-2025-Fri 12-48-05-PM,0.2,5.96,-65.445,37.25
09-12-2025-Fri 12-48-07-PM,0.2,5.956,-71.4183,37.225,09-12-2025-Fri 12-48-07-PM,0.2,5.964,-67.995,37.275,09-12-2025-Fri 12-48-07-PM,0.1,5.964,-67.3504,74.55,09-12-2025-Fri 12-48-07-PM,0.1,5.96,-65.73,74.5,09-12-2025-Fri 12-48-07-PM,-0.4,5.956,-65.9383,-18.6125,09-12-2025-Fri 12-48-07-PM,0.2,5.964,-65.106,37.275,09-12-2025-Fri 12-48-07-PM,0,5.956,-65.8726,inf,09-12-2025-Fri 12-48-07-PM,0.1,5.96,-65.511,74.5
09-12-2025-Fri 12-48-10-PM,0.1,5.956,-71.5167,74.45,09-12-2025-Fri 12-48-10-PM,0,5.964,-68.06,inf,09-12-2025-Fri 12-48-10-PM,0.3,5.964,-67.3832,24.85,09-12-2025-Fri 12-48-10-PM,0,5.964,-65.774,inf,09-12-2025-Fri 12-48-10-PM,0,5.956,-66.0039,inf,09-12-2025-Fri 12-48-10-PM,0,5.972,-65.16,inf,09-12-2025-Fri 12-48-10-PM,0.1,5.956,-65.9054,74.45,09-12-2025-Fri 12-48-10-PM,0.1,5.96,-65.56,74.5
09-12-2025-Fri 12-48-12-PM,0.1,5.956,-71.5494,74.45,09-12-2025-Fri 12-48-12-PM,0,5.964,-68.104,inf,09-12-2025-Fri 12-48-12-PM,0,5.964,-67.4488,inf,09-12-2025-Fri 12-48-12-PM,0.2,5.96,-65.817,37.25,09-12-2025-Fri 12-48-12-PM,-0.4,5.956,-66.0368,-18.6125,09-12-2025-Fri 12-48-12-PM,0.1,5.972,-65.193,74.65,09-12-2025-Fri 12-48-12-PM,-0.1,5.96,-65.9383,-74.5,09-12-2025-Fri 12-48-12-PM,0.3,5.96,-65.61,24.8333
09-12-2025-Fri 12-48-14-PM,0,5.956,-71.5822,inf,09-12-2025-Fri 12-48-14-PM,0,5.964,-68.17,inf,09-12-2025-Fri 12-48-14-PM,0,5.964,-67.5146,inf,09-12-2025-Fri 12-48-14-PM,-0.1,5.964,-65.85,-74.55,09-12-2025-Fri 12-48-14-PM,-0.1,5.952,-66.0696,-74.4,09-12-2025-Fri 12-48-14-PM,0,5.972,-65.248,inf,09-12-2025-Fri 12-48-14-PM,0.1,5.956,-66.0039,74.45,09-12-2025-Fri 12-48-14-PM,0.2,5.96,-65.659,37.25
09-12-2025-Fri 12-48-17-PM,0.1,5.956,-71.6805,74.45,09-12-2025-Fri 12-48-17-PM,0,5.96,-68.257,inf,09-12-2025-Fri 12-48-17-PM,0,5.964,-67.5474,inf,09-12-2025-Fri 12-48-17-PM,0.3,5.96,-65.927,24.8333,09-12-2025-Fri 12-48-17-PM,0,5.952,-66.1353,inf,09-12-2025-Fri 12-48-17-PM,0,5.968,-65.303,inf,09-12-2025-Fri 12-48-17-PM,-0.1,5.956,-66.0696,-74.45,09-12-2025-Fri 12-48-17-PM,0.1,5.96,-65.708,74.5
09-12-2025-Fri 12-48-55-PM,0.3,5.96,-72.5653,24.8333,09-12-2025-Fri 12-48-55-PM,-0.1,5.964,-69.099,-74.55,09-12-2025-Fri 12-48-55-PM,0.3,5.968,-68.5321,24.8667,09-12-2025-Fri 12-48-55-PM,0.1,5.964,-66.748,74.55,09-12-2025-Fri 12-48-55-PM,-0.1,5.956,-66.9564,-74.45,09-12-2025-Fri 12-48-55-PM,0.3,5.972,-66.102,24.8833,09-12-2025-Fri 12-48-55-PM,0,5.96,-66.8907,inf,09-12-2025-Fri 12-48-55-PM,0.1,5.96,-66.562,74.5
09-12-2025-Fri 12-48-57-PM,0.2,5.956,-72.6963,37.225,09-12-2025-Fri 12-48-57-PM,-0.3,5.964,-69.209,-24.85,09-12-2025-Fri 12-48-57-PM,0.1,5.964,-68.6306,74.55,09-12-2025-Fri 12-48-57-PM,0.1,5.96,-66.825,74.5,09-12-2025-Fri 12-48-57-PM,-0.1,5.956,-67.0221,-74.45,09-12-2025-Fri 12-48-57-PM,0.1,5.968,-66.157,74.6,09-12-2025-Fri 12-48-57-PM,0.2,5.952,-66.9236,37.2,09-12-2025-Fri 12-48-57-PM,0,5.96,-66.612,inf
09-12-2025-Fri 12-49-00-PM,0.3,5.956,-72.7946,24.8167,09-12-2025-Fri 12-49-00-PM,0.1,5.964,-69.263,74.55,09-12-2025-Fri 12-49-00-PM,0,5.968,-68.6961,inf,09-12-2025-Fri 12-49-00-PM,0.1,5.96,-66.868,74.5,09-12-2025-Fri 12-49-00-PM,0,5.956,-67.0549,inf,09-12-2025-Fri 12-49-00-PM,0.2,5.968,-66.212,37.3,09-12-2025-Fri 12-49-00-PM,0.1,5.956,-67.0221,74.45,09-12-2025-Fri 12-49-00-PM,-0.2,5.964,-66.694,-37.275
09-12-2025-Fri 12-49-02-PM,-0.2,5.956,-72.9585,-37.225,09-12-2025-Fri 12-49-02-PM,-0.1,5.968,-69.34,-74.6,09-12-2025-Fri 12-49-02-PM,-0.1,5.968,-68.7617,-74.6,09-12-2025-Fri 12-49-02-PM,0.1,5.964,-66.956,74.55,09-12-2025-Fri 12-49-02-PM,0.1,5.956,-67.1534,74.45,09-12-2025-Fri 12-49-02-PM,-0.1,5.972,-66.288,-74.65,09-12-2025-Fri 12-49-02-PM,-0.1,5.956,-67.0877,-74.45,09-12-2025-Fri 12-49-02-PM,0.2,5.96,-66.759,37.25
09-12-2025-Fri 12-49-05-PM,0,5.956,-73.0239,inf,09-12-2025-Fri 12-49-05-PM,0,5.964,-69.438,inf,09-12-2025-Fri 12-49-05-PM,-0.1,5.964,-68.8274,-74.55,09-12-2025-Fri 12-49-05-PM,0,5.964,-67.022,inf,09-12-2025-Fri 12-49-05-PM,-0.1,5.952,-67.2191,-74.4,09-12-2025-Fri 12-49-05-PM,0.1,5.968,-66.343,74.6,09-12-2025-Fri 12-49-05-PM,0.2,5.956,-67.1534,37.225,09-12-2025-Fri 12-49-05-PM,0.1,5.96,-66.841,74.5
09-12-2025-Fri 12-49-07-PM,0.2,5.956,-73.1223,37.225,09-12-2025-Fri 12-49-07-PM,0,5.964,-69.504,inf,09-12-2025-Fri 12-49-07-PM,0,5.964,-68.8603,inf,09-12-2025-Fri 12-49-07-PM,-0.3,5.964,-67.054,-24.85,09-12-2025-Fri 12-49-07-PM,-0.2,5.952,-67.2847,-37.2,09-12-2025-Fri 12-49-07-PM,0.1,5.972,-66.409,74.65,09-12-2025-Fri 12-49-07-PM,-0.2,5.956,-67.2191,-37.225,09-12-2025-Fri 12-49-07-PM,0.2,5.96,-66.891,37.25
09-12-2025-Fri 12-49-10-PM,0.4,5.956,-73.1877,18.6125,09-12-2025-Fri 12-49-10-PM,0,5.964,-69.548,inf,09-12-2025-Fri 12-49-10-PM,0.1,5.964,-68.9258,74.55,09-12-2025-Fri 12-49-10-PM,0.1,5.96,-67.12,74.5,09-12-2025-Fri 12-49-10-PM,-0.3,5.952,-67.3176,-24.8,09-12-2025-Fri 12-49-10-PM,0.1,5.968,-66.453,74.6,09-12-2025-Fri 12-49-10-PM,0.3,5.952,-67.2519,24.8,09-12-2025-Fri 12-49-10-PM,0.4,5.96,-66.94,18.625
09-12-2025-Fri 12-49-33-PM,0.4,5.952,-74.0064,18.6,09-12-2025-Fri 12-49-33-PM,0.1,5.96,-70.28,74.5,09-12-2025-Fri 12-49-33-PM,0,5.96,-69.6148,inf,09-12-2025-Fri 12-49-33-PM,-0.1,5.956,-67.733,-74.45,09-12-2025-Fri 12-49-33-PM,-0.3,5.948,-67.9085,-24.7833,09-12-2025-Fri 12-49-33-PM,-0.1,5.964,-67.033,-74.55,09-12-2025-Fri 12-49-33-PM,0.1,5.956,-67.8757,74.45,09-12-2025-Fri 12-49-33-PM,0,5.96,-67.547,inf
09-12-2025-Fri 12-49-36-PM,0.2,5.952,-74.0393,37.2,09-12-2025-Fri 12-49-36-PM,0.1,5.956,-70.313,74.45,09-12-2025-Fri 12-49-36-PM,0.1,5.96,-69.6804,74.5,09-12-2025-Fri 12-49-36-PM,0.2,5.956,-67.777,37.225,09-12-2025-Fri 12-49-36-PM,-0.1,5.948,-67.9742,-74.35,09-12-2025-Fri 12-49-36-PM,0.1,5.964,-67.066,74.55,09-12-2025-Fri 12-49-36-PM,0.1,5.952,-67.8757,74.4,09-12-2025-Fri 12-49-36-PM,0.1,5.952,-67.58,74.4
09-12-2025-Fri 12-49-38-PM,0,5.952,-74.1048,inf,09-12-2025-Fri 12-49-38-PM,-0.2,5.96,-70.389,-37.25,09-12-2025-Fri 12-49-38-PM,0.1,5.96,-69.7459,74.5,09-12-2025-Fri 12-49-38-PM,0,5.956,-67.831,inf,09-12-2025-Fri 12-49-38-PM,-0.1,5.948,-68.0069,-74.35,09-12-2025-Fri 12-49-38-PM,0.1,5.968,-67.12,74.6,09-12-2025-Fri 12-49-38-PM,0,5.952,-67.9742,inf,09-12-2025-Fri 12-49-38-PM,0.2,5.956,-67.646,37.225
09-12-2025-Fri 12-49-40-PM,0.3,5.952,-74.203,24.8,09-12-2025-Fri 12-49-40-PM,-0.1,5.96,-70.466,-74.5,09-12-2025-Fri 12-49-40-PM,-0.3,5.96,-69.8116,-24.8333,09-12-2025-Fri 12-49-40-PM,0,5.96,-67.919,inf,09-12-2025-Fri 12-49-40-PM,-0.2,5.948,-68.1053,-37.175,09-12-2025-Fri 12-49-40-PM,0.1,5.964,-67.186,74.55,09-12-2025-Fri 12-49-40-PM,0.1,5.952,-68.0069,74.4,09-12-2025-Fri 12-49-40-PM,0.2,5.956,-67.679,37.225
09-12-2025-Fri 12-49-43-PM,-0.1,5.952,-74.2685,-74.4,09-12-2025-Fri 12-49-43-PM,0.3,5.956,-70.532,24.8167,09-12-2025-Fri 12-49-43-PM,0,5.96,-69.8772,inf,09-12-2025-Fri 12-49-43-PM,-0.1,5.952,-67.952,-74.4,09-12-2025-Fri 12-49-43-PM,-0.1,5.952,-68.1382,-74.4,09-12-2025-Fri 12-49-43-PM,-0.4,5.964,-67.23,-18.6375,09-12-2025-Fri 12-49-43-PM,0,5.952,-68.0726,inf,09-12-2025-Fri 12-49-43-PM,0.1,5.956,-67.761,74.45
09-12-2025-Fri 12-49-45-PM,-0.1,5.952,-74.3339,-74.4,09-12-2025-Fri 12-49-45-PM,0.1,5.96,-70.575,74.5,09-12-2025-Fri 12-49-45-PM,0,5.96,-69.9099,inf,09-12-2025-Fri 12-49-45-PM,0.1,5.956,-67.995,74.45,09-12-2025-Fri 12-49-45-PM,-0.1,5.948,-68.2039,-74.35,09-12-2025-Fri 12-49-45-PM,0.1,5.96,-67.295,74.5,09-12-2025-Fri 12-49-45-PM,0.1,5.948,-68.1382,74.35,09-12-2025-Fri 12-49-45-PM,0.1,5.956,-67.81,74.45
09-12-2025-Fri 12-51-13-PM,0,5.948,-75.4142,inf,09-12-2025-Fri 12-51-13-PM,-0.2,5.96,-72.127,-37.25,09-12-2025-Fri 12-51-13-PM,-0.1,5.96,-71.7461,-74.5,09-12-2025-Fri 12-51-13-PM,0,5.956,-69.68,inf,09-12-2025-Fri 12-51-13-PM,-0.1,5.948,-69.9429,-74.35,09-12-2025-Fri 12-51-13-PM,0.1,5.96,-68.991,74.5,09-12-2025-Fri 12-51-13-PM,0.2,5.948,-69.8445,37.175,09-12-2025-Fri 12-51-13-PM,-0.2,5.956,-69.566,-37.225
09-12-2025-Fri 12-51-16-PM,0.2,5.952,-75.4469,37.2,09-12-2025-Fri 12-51-16-PM,0.2,5.956,-72.16,37.225,09-12-2025-Fri 12-51-16-PM,-0.1,5.956,-71.7461,-74.45,09-12-2025-Fri 12-51-16-PM,-0.1,5.952,-69.702,-74.4,09-12-2025-Fri 12-51-16-PM,-0.1,5.948,-69.9756,-74.35,09-12-2025-Fri 12-51-16-PM,0.1,5.96,-69.024,74.5,09-12-2025-Fri 12-51-16-PM,-0.2,5.952,-69.8772,-37.2,09-12-2025-Fri 12-51-16-PM,0.2,5.952,-69.598,37.2
09-12-2025-Fri 12-51-18-PM,0.3,5.944,-75.4796,24.7667,09-12-2025-Fri 12-51-18-PM,0.1,5.956,-72.214,74.45,09-12-2025-Fri 12-51-18-PM,0.2,5.956,-71.8116,37.225,09-12-2025-Fri 12-51-18-PM,-0.2,5.956,-69.756,-37.225,09-12-2025-Fri 12-51-18-PM,-0.1,5.944,-70.0084,-74.3,09-12-2025-Fri 12-51-18-PM,-0.1,5.956,-69.057,-74.45,09-12-2025-Fri 12-51-18-PM,0,5.948,-69.9099,inf,09-12-2025-Fri 12-51-18-PM,0.2,5.952,-69.648,37.2
09-12-2025-Fri 12-51-20-PM,0.3,5.948,-75.4796,24.7833,09-12-2025-Fri 12-51-20-PM,0,5.956,-72.247,inf,09-12-2025-Fri 12-51-20-PM,-0.1,5.96,-71.8444,-74.5,09-12-2025-Fri 12-51-20-PM,-0.2,5.952,-69.789,-37.2,09-12-2025-Fri 12-51-20-PM,-0.1,5.944,-70.0412,-74.3,09-12-2025-Fri 12-51-20-PM,-0.1,5.96,-69.101,-74.5,09-12-2025-Fri 12-51-20-PM,0.3,5.948,-69.9429,24.7833,09-12-2025-Fri 12-51-20-PM,0,5.952,-69.68,inf
09-12-2025-Fri 12-51-23-PM,0.2,5.948,-75.5124,37.175,09-12-2025-Fri 12-51-23-PM,0.3,5.956,-72.291,24.8167,09-12-2025-Fri 12-51-23-PM,0.1,5.952,-71.91,74.4,09-12-2025-Fri 12-51-23-PM,0,5.956,-69.855,inf,09-12-2025-Fri 12-51-23-PM,-0.2,5.948,-70.0412,-37.175,09-12-2025-Fri 12-51-23-PM,0,5.96,-69.133,inf,09-12-2025-Fri 12-51-23-PM,0.2,5.948,-70.0084,37.175,09-12-2025-Fri 12-51-23-PM,0.2,5.952,-69.746,37.2
09-12-2025-Fri 12-51-26-PM,0,5.948,-75.5124,inf,09-12-2025-Fri 12-51-26-PM,0.1,5.956,-72.291,74.45,09-12-2025-Fri 12-51-26-PM,-0.1,5.96,-71.91,-74.5,09-12-2025-Fri 12-51-26-PM,0,5.956,-69.877,inf,09-12-2025-Fri 12-51-26-PM,-0.1,5.944,-70.1396,-74.3,09-12-2025-Fri 12-51-26-PM,0.1,5.96,-69.188,74.5,09-12-2025-Fri 12-51-26-PM,0,5.948,-70.0412,inf,09-12-2025-Fri 12-51-26-PM,0.1,5.952,-69.779,74.4
09-12-2025-Fri 12-51-28-PM,0.2,5.952,-75.5451,37.2,09-12-2025-Fri 12-51-28-PM,0.1,5.956,-72.324,74.45,09-12-2025-Fri 12-51-28-PM,-0.1,5.956,-71.9427,-74.45,09-12-2025-Fri 12-51-28-PM,-0.1,5.956,-69.931,-74.45,09-12-2025-Fri 12-51-28-PM,-0.1,5.948,-70.1724,-74.35,09-12-2025-Fri 12-51-28-PM,-0.2,5.96,-69.232,-37.25,09-12-2025-Fri 12-51-28-PM,-0.1,5.948,-70.0739,-74.35,09-12-2025-Fri 12-51-28-PM,0.1,5.956,-69.828,74.45
09-12-2025-Fri 12-51-31-PM,-0.1,5.948,-75.5451,-74.35,09-12-2025-Fri 12-51-31-PM,0,5.956,-72.368,inf,09-12-2025-Fri 12-51-31-PM,-0.2,5.96,-72.0083,-37.25,09-12-2025-Fri 12-51-31-PM,0.1,5.956,-69.975,74.45,09-12-2025-Fri 12-51-31-PM,0.2,5.948,-70.2052,37.175,09-12-2025-Fri 12-51-31-PM,-0.1,5.96,-69.276,-74.5,09-12-2025-Fri 12-51-31-PM,-0.1,5.948,-70.1396,-74.35,09-12-2025-Fri 12-51-31-PM,0.3,5.952,-69.877,24.8
09-12-2025-Fri 12-51-33-PM,0.1,5.952,-75.5778,74.4,09-12-2025-Fri 12-51-33-PM,0,5.956,-72.4,inf,09-12-2025-Fri 12-51-33-PM,-0.1,5.96,-72.041,-74.5,09-12-2025-Fri 12-51-33-PM,0.1,5.952,-70.019,74.4,09-12-2025-Fri 12-51-33-PM,-0.2,5.948,-70.2708,-37.175,09-12-2025-Fri 12-51-33-PM,0,5.96,-69.319,inf,09-12-2025-Fri 12-51-33-PM,0,5.952,-70.1724,inf,09-12-2025-Fri 12-51-33-PM,0.1,5.952,-69.926,74.4
09-12-2025-Fri 12-51-36-PM,-0.2,5.956,-75.5778,-37.225,09-12-2025-Fri 12-51-36-PM,0.3,5.96,-72.422,24.8333,09-12-2025-Fri 12-51-36-PM,-0.2,5.96,-72.0738,-37.25,09-12-2025-Fri 12-51-36-PM,-0.2,5.956,-70.041,-37.225,09-12-2025-Fri 12-51-36-PM,-0.5,5.948,-70.3036,-14.87,09-12-2025-Fri 12-51-36-PM,0.1,5.964,-69.352,74.55,09-12-2025-Fri 12-51-36-PM,0,5.952,-70.2052,inf,09-12-2025-Fri 12-51-36-PM,0.1,5.956,-69.943,74.45
09-12-2025-Fri 12-51-38-PM,0.1,5.952,-75.6106,74.4,09-12-2025-Fri 12-51-38-PM,0,5.956,-72.455,inf,09-12-2025-Fri 12-51-38-PM,0,5.96,-72.1065,inf,09-12-2025-Fri 12-51-38-PM,0,5.956,-70.073,inf,09-12-2025-Fri 12-51-38-PM,0,5.952,-70.3364,inf,09-12-2025-Fri 12-51-38-PM,0.2,5.964,-69.396,37.275,09-12-2025-Fri 12-51-38-PM,0.1,5.952,-70.2379,74.4,09-12-2025-Fri 12-51-38-PM,0.1,5.956,-69.992,74.45
09-12-2025-Fri 12-51-40-PM,0.2,5.952,-75.6106,37.2,09-12-2025-Fri 12-51-40-PM,0,5.96,-72.51,inf,09-12-2025-Fri 12-51-40-PM,0.2,5.96,-72.1393,37.25,09-12-2025-Fri 12-51-40-PM,-0.1,5.96,-70.117,-74.5,09-12-2025-Fri 12-51-40-PM,-0.3,5.952,-70.3691,-24.8,09-12-2025-Fri 12-51-40-PM,0,5.964,-69.429,inf,09-12-2025-Fri 12-51-40-PM,0.3,5.956,-70.2708,24.8167,09-12-2025-Fri 12-51-40-PM,-0.1,5.96,-70.025,-74.5
09-12-2025-Fri 12-51-43-PM,0,5.956,-75.6432,inf,09-12-2025-Fri 12-51-43-PM,0,5.96,-72.531,inf,09-12-2025-Fri 12-51-43-PM,-0.3,5.964,-72.1721,-24.85,09-12-2025-Fri 12-51-43-PM,0,5.964,-70.128,inf,09-12-2025-Fri 12-51-43-PM,0,5.956,-70.4019,inf,09-12-2025-Fri 12-51-43-PM,-0.2,5.968,-69.461,-37.3,09-12-2025-Fri 12-51-43-PM,-0.1,5.956,-70.3036,-74.45,09-12-2025-Fri 12-51-43-PM,0.2,5.96,-70.058,37.25
09-12-2025-Fri 12-52-21-PM,0,5.976,-76.5266,inf,09-12-2025-Fri 12-52-21-PM,0,5.984,-73.285,inf,09-12-2025-Fri 12-52-21-PM,-0.1,5.984,-72.9585,-74.8,09-12-2025-Fri 12-52-21-PM,0,5.98,-70.86,inf,09-12-2025-Fri 12-52-21-PM,-0.1,5.976,-71.1233,-74.7,09-12-2025-Fri 12-52-21-PM,-0.1,5.988,-70.161,-74.85,09-12-2025-Fri 12-52-21-PM,-0.2,5.976,-71.0249,-37.35,09-12-2025-Fri 12-52-21-PM,0.1,5.98,-70.779,74.75
09-12-2025-Fri 12-52-23-PM,0.2,5.98,-76.6247,37.375,09-12-2025-Fri 12-52-23-PM,0.2,5.988,-73.372,37.425,09-12-2025-Fri 12-52-23-PM,-0.1,5.988,-73.0239,-74.85,09-12-2025-Fri 12-52-23-PM,0,5.984,-70.937,inf,09-12-2025-Fri 12-52-23-PM,0.1,5.98,-71.1888,74.75,09-12-2025-Fri 12-52-23-PM,-0.1,5.988,-70.216,-74.85,09-12-2025-Fri 12-52-23-PM,0.1,5.976,-71.0905,74.7,09-12-2025-Fri 12-52-23-PM,0,5.984,-70.845,inf
09-12-2025-Fri 12-52-25-PM,0,5.98,-76.6575,inf,09-12-2025-Fri 12-52-25-PM,0.2,5.992,-73.427,37.45,09-12-2025-Fri 12-52-25-PM,0,5.988,-73.0567,inf,09-12-2025-Fri 12-52-25-PM,0.1,5.988,-71.013,74.85,09-12-2025-Fri 12-52-25-PM,0.1,5.98,-71.2544,74.75,09-12-2025-Fri 12-52-25-PM,0.1,5.992,-70.281,74.9,09-12-2025-Fri 12-52-25-PM,0,5.98,-71.1561,inf,09-12-2025-Fri 12-52-25-PM,0,5.988,-70.894,inf
09-12-2025-Fri 12-52-28-PM,0.2,5.988,-76.7556,37.425,09-12-2025-Fri 12-52-28-PM,0,5.996,-73.492,inf,09-12-2025-Fri 12-52-28-PM,0,6,-73.1223,inf,09-12-2025-Fri 12-52-28-PM,-0.2,5.992,-71.024,-37.45,09-12-2025-Fri 12-52-28-PM,0,5.992,-71.2872,inf,09-12-2025-Fri 12-52-28-PM,-0.2,6,-70.314,-37.5,09-12-2025-Fri 12-52-28-PM,-0.3,5.992,-71.1888,-24.9667,09-12-2025-Fri 12-52-28-PM,0.1,5.996,-70.927,74.95
