Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-57-05-PM,0.1,5.908,-89.428,73.85,09-05-2025-Fri 20-56-11-PM,-0.2,5.916,-86.7111,-36.975,09-05-2025-Fri 20-56-56-PM,0.0,5.916,-87.753,inf,09-05-2025-Fri 20-56-56-PM,0.0,5.912,-86.8089,inf,09-05-2025-Fri 21-03-18-PM,0.0,5.908,-92.404,inf,09-05-2025-Fri 21-06-46-PM,0.2,5.92,-94.1253,37.0,09-05-2025-Fri 21-03-20-PM,0.0,5.904,-93.692,inf,09-05-2025-Fri 21-06-13-PM,-0.1,5.912,-96.1696,-73.9,09-05-2025-Fri 20-57-05-PM,0.1,5.908,-91.299,73.85,09-05-2025-Fri 20-56-11-PM,-0.2,5.916,-88.328,-36.975,09-05-2025-Fri 20-56-56-PM,0.0,5.916,-89.0225,inf,09-05-2025-Fri 20-56-56-PM,0.0,5.912,-87.297,inf,09-05-2025-Fri 21-03-18-PM,0.0,5.908,-92.0466,inf,09-05-2025-Fri 21-06-46-PM,0.2,5.92,-94.569,37.0,09-05-2025-Fri 21-03-20-PM,0.0,5.904,-94.1903,inf,09-05-2025-Fri 21-06-13-PM,-0.1,5.912,-95.797,-73.9
09-05-2025-Fri 20-57-07-PM,0.0,5.904,-89.461,inf,09-05-2025-Fri 20-56-13-PM,-0.1,5.912,-86.7762,-73.9,09-05-2025-Fri 20-56-58-PM,0.0,5.912,-87.818,inf,09-05-2025-Fri 20-56-58-PM,0.0,5.912,-86.9065,inf,09-05-2025-Fri 21-03-20-PM,-0.1,5.904,-92.458,-73.8,09-05-2025-Fri 21-06-49-PM,-0.1,5.92,-94.1253,-74.0,09-05-2025-Fri 21-03-23-PM,0.0,5.904,-93.714,inf,09-05-2025-Fri 21-06-15-PM,-0.1,5.912,-96.2021,-73.9,09-05-2025-Fri 20-57-07-PM,0.0,5.904,-91.3316,inf,09-05-2025-Fri 20-56-13-PM,-0.1,5.912,-88.382,-73.9,09-05-2025-Fri 20-56-58-PM,0.0,5.912,-89.0551,inf,09-05-2025-Fri 20-56-58-PM,0.0,5.912,-87.362,inf,09-05-2025-Fri 21-03-20-PM,-0.1,5.904,-92.0791,-73.8,09-05-2025-Fri 21-06-49-PM,-0.1,5.92,-94.569,-74.0,09-05-2025-Fri 21-03-23-PM,0.0,5.904,-94.2227,inf,09-05-2025-Fri 21-06-15-PM,-0.1,5.912,-95.813,-73.9
09-05-2025-Fri 20-57-10-PM,0.2,5.908,-89.494,36.925,09-05-2025-Fri 20-56-15-PM,0.1,5.912,-86.7762,73.9,09-05-2025-Fri 20-57-00-PM,-0.1,5.916,-87.84,-73.95,09-05-2025-Fri 20-57-00-PM,0.1,5.912,-86.874,73.9,09-05-2025-Fri 21-03-23-PM,-0.1,5.908,-92.48,-73.85,09-05-2025-Fri 21-06-51-PM,-0.2,5.92,-94.1253,-37.0,09-05-2025-Fri 21-03-25-PM,-0.1,5.908,-93.746,-73.85,09-05-2025-Fri 21-06-17-PM,0.2,5.908,-96.2021,36.925,09-05-2025-Fri 20-57-10-PM,0.2,5.908,-91.3641,36.925,09-05-2025-Fri 20-56-15-PM,0.1,5.912,-88.425,73.9,09-05-2025-Fri 20-57-00-PM,-0.1,5.916,-89.0876,-73.95,09-05-2025-Fri 20-57-00-PM,0.1,5.912,-87.362,73.9,09-05-2025-Fri 21-03-23-PM,-0.1,5.908,-92.1115,-73.85,09-05-2025-Fri 21-06-51-PM,-0.2,5.92,-94.58,-37.0,09-05-2025-Fri 21-03-25-PM,-0.1,5.908,-94.2552,-73.85,09-05-2025-Fri 21-06-17-PM,0.2,5.908,-95.813,36.925
09-05-2025-Fri 20-57-12-PM,-0.1,5.908,-89.51,-73.85,09-05-2025-Fri 20-56-49-PM,-0.1,5.912,-87.2648,-73.9,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-87.861,-73.95,09-05-2025-Fri 20-57-03-PM,0.0,5.912,-86.9717,inf,09-05-2025-Fri 21-03-25-PM,0.1,5.904,-92.512,73.8,09-05-2025-Fri 21-06-54-PM,-0.1,5.92,-94.1253,-74.0,09-05-2025-Fri 21-03-28-PM,0.2,5.908,-93.79,36.925,09-05-2025-Fri 21-06-20-PM,0.0,5.912,-96.2345,inf,09-05-2025-Fri 20-57-12-PM,-0.1,5.908,-91.3966,-73.85,09-05-2025-Fri 20-56-49-PM,-0.1,5.912,-89.055,-73.9,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-89.1201,-73.95,09-05-2025-Fri 20-57-03-PM,0.0,5.912,-87.427,inf,09-05-2025-Fri 21-03-25-PM,0.1,5.904,-92.1766,73.8,09-05-2025-Fri 21-06-54-PM,-0.1,5.92,-94.569,-74.0,09-05-2025-Fri 21-03-28-PM,0.2,5.908,-94.2876,36.925,09-05-2025-Fri 21-06-20-PM,0.0,5.912,-95.829,inf
09-05-2025-Fri 20-58-27-PM,0.1,5.908,-90.502,73.85,09-05-2025-Fri 20-56-51-PM,0.0,5.912,-87.3624,inf,09-05-2025-Fri 20-57-05-PM,-0.2,5.916,-87.916,-36.975,09-05-2025-Fri 20-57-05-PM,-0.2,5.912,-87.0042,-36.95,09-05-2025-Fri 21-03-28-PM,-0.2,5.908,-92.534,-36.925,09-05-2025-Fri 21-06-56-PM,-0.2,5.92,-94.1578,-37.0,09-05-2025-Fri 21-05-22-PM,-0.2,5.904,-94.98,-36.9,09-05-2025-Fri 21-06-22-PM,0.0,5.912,-96.2021,inf,09-05-2025-Fri 20-58-27-PM,0.1,5.908,-92.3391,73.85,09-05-2025-Fri 20-56-51-PM,0.0,5.912,-89.12,inf,09-05-2025-Fri 20-57-05-PM,-0.2,5.916,-89.1852,-36.975,09-05-2025-Fri 20-57-05-PM,-0.2,5.912,-87.46,-36.95,09-05-2025-Fri 21-03-28-PM,-0.2,5.908,-92.2091,-36.925,09-05-2025-Fri 21-06-56-PM,-0.2,5.92,-94.58,-37.0,09-05-2025-Fri 21-05-22-PM,-0.2,5.904,-95.2938,-36.9,09-05-2025-Fri 21-06-22-PM,0.0,5.912,-95.797,inf
09-05-2025-Fri 20-58-30-PM,0.1,5.904,-90.534,73.8,09-05-2025-Fri 20-56-53-PM,0.1,5.916,-87.4601,73.95,09-05-2025-Fri 20-57-07-PM,-0.1,5.912,-87.948,-73.9,09-05-2025-Fri 20-57-07-PM,0.3,5.912,-87.0693,24.6333,09-05-2025-Fri 21-05-22-PM,-0.1,5.904,-93.92,-73.8,09-05-2025-Fri 21-06-59-PM,0.2,5.92,-94.1253,37.0,09-05-2025-Fri 21-05-25-PM,0.0,5.908,-94.991,inf,09-05-2025-Fri 21-06-25-PM,0.1,5.908,-96.2345,73.85,09-05-2025-Fri 20-58-30-PM,0.1,5.904,-92.3715,73.8,09-05-2025-Fri 20-56-53-PM,0.1,5.916,-89.174,73.95,09-05-2025-Fri 20-57-07-PM,-0.1,5.912,-89.1852,-73.9,09-05-2025-Fri 20-57-07-PM,0.3,5.912,-87.503,24.6333,09-05-2025-Fri 21-05-22-PM,-0.1,5.904,-93.6058,-73.8,09-05-2025-Fri 21-06-59-PM,0.2,5.92,-94.58,37.0,09-05-2025-Fri 21-05-25-PM,0.0,5.908,-95.2938,inf,09-05-2025-Fri 21-06-25-PM,0.1,5.908,-95.829,73.85
09-05-2025-Fri 20-58-32-PM,0.0,5.904,-90.551,inf,09-05-2025-Fri 20-56-56-PM,-0.1,5.912,-87.4276,-73.9,09-05-2025-Fri 20-57-10-PM,0.0,5.912,-87.981,inf,09-05-2025-Fri 20-57-10-PM,-0.1,5.916,-87.0693,-73.95,09-05-2025-Fri 21-05-25-PM,0.0,5.908,-93.887,inf,09-05-2025-Fri 21-07-01-PM,0.1,5.92,-94.1578,74.0,09-05-2025-Fri 21-05-27-PM,-0.2,5.908,-95.012,-36.925,09-05-2025-Fri 21-06-28-PM,0.0,5.912,-96.2021,inf,09-05-2025-Fri 20-58-32-PM,0.0,5.904,-92.3715,inf,09-05-2025-Fri 20-56-56-PM,-0.1,5.912,-89.196,-73.9,09-05-2025-Fri 20-57-10-PM,0.0,5.912,-89.2503,inf,09-05-2025-Fri 20-57-10-PM,-0.1,5.916,-87.536,-73.95,09-05-2025-Fri 21-05-25-PM,0.0,5.908,-93.6058,inf,09-05-2025-Fri 21-07-01-PM,0.1,5.92,-94.601,74.0,09-05-2025-Fri 21-05-27-PM,-0.2,5.908,-95.3262,-36.925,09-05-2025-Fri 21-06-28-PM,0.0,5.912,-95.813,inf
09-05-2025-Fri 20-58-35-PM,0.0,5.904,-90.648,inf,09-05-2025-Fri 20-56-58-PM,-0.2,5.916,-87.4927,-36.975,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-88.013,73.9,09-05-2025-Fri 20-57-12-PM,-0.1,5.912,-87.1345,-73.9,09-05-2025-Fri 21-05-27-PM,0.0,5.904,-93.93,inf,09-05-2025-Fri 21-07-03-PM,-0.1,5.92,-94.1578,-74.0,09-05-2025-Fri 21-05-29-PM,0.0,5.908,-95.034,inf,09-05-2025-Fri 21-06-35-PM,0.1,5.912,-96.2021,73.9,09-05-2025-Fri 20-58-35-PM,0.0,5.904,-92.4365,inf,09-05-2025-Fri 20-56-58-PM,-0.2,5.916,-89.239,-36.975,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-89.2829,73.9,09-05-2025-Fri 20-57-12-PM,-0.1,5.912,-87.59,-73.9,09-05-2025-Fri 21-05-27-PM,0.0,5.904,-93.6383,inf,09-05-2025-Fri 21-07-03-PM,-0.1,5.92,-94.601,-74.0,09-05-2025-Fri 21-05-29-PM,0.0,5.908,-95.3262,inf,09-05-2025-Fri 21-06-35-PM,0.1,5.912,-95.829,73.9
09-05-2025-Fri 20-58-37-PM,0.1,5.908,-90.616,73.85,09-05-2025-Fri 20-57-00-PM,-0.1,5.912,-87.5578,-73.9,09-05-2025-Fri 20-58-27-PM,-0.2,5.916,-89.012,-36.975,09-05-2025-Fri 20-58-27-PM,-0.1,5.908,-88.0787,-73.85,09-05-2025-Fri 21-05-29-PM,-0.1,5.904,-93.92,-73.8,09-05-2025-Fri 21-07-06-PM,0.1,5.92,-94.1578,74.0,09-05-2025-Fri 21-05-32-PM,0.0,5.904,-95.045,inf,09-05-2025-Fri 21-06-37-PM,-0.1,5.912,-96.267,-73.9,09-05-2025-Fri 20-58-37-PM,0.1,5.908,-92.4365,73.85,09-05-2025-Fri 20-57-00-PM,-0.1,5.912,-89.282,-73.9,09-05-2025-Fri 20-58-27-PM,-0.2,5.916,-90.2913,-36.975,09-05-2025-Fri 20-58-27-PM,-0.1,5.908,-88.567,-73.85,09-05-2025-Fri 21-05-29-PM,-0.1,5.904,-93.6708,-73.8,09-05-2025-Fri 21-07-06-PM,0.1,5.92,-94.601,74.0,09-05-2025-Fri 21-05-32-PM,0.0,5.904,-95.3262,inf,09-05-2025-Fri 21-06-37-PM,-0.1,5.912,-95.862,-73.9
09-05-2025-Fri 20-58-39-PM,0.2,5.904,-90.632,36.9,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-87.4927,-73.95,09-05-2025-Fri 20-58-30-PM,-0.3,5.912,-89.044,-24.6333,09-05-2025-Fri 20-58-30-PM,-0.4,5.912,-88.1439,-18.475,09-05-2025-Fri 21-05-32-PM,-0.2,5.904,-93.952,-36.9,09-05-2025-Fri 21-07-08-PM,0.0,5.92,-94.1578,inf,09-05-2025-Fri 21-05-34-PM,0.3,5.908,-95.056,24.6167,09-05-2025-Fri 21-06-39-PM,-0.1,5.912,-96.2345,-73.9,09-05-2025-Fri 20-58-39-PM,0.2,5.904,-92.469,36.9,09-05-2025-Fri 20-57-03-PM,-0.1,5.916,-89.282,-73.95,09-05-2025-Fri 20-58-30-PM,-0.3,5.912,-90.2913,-24.6333,09-05-2025-Fri 20-58-30-PM,-0.4,5.912,-88.599,-18.475,09-05-2025-Fri 21-05-32-PM,-0.2,5.904,-93.6708,-36.9,09-05-2025-Fri 21-07-08-PM,0.0,5.92,-94.612,inf,09-05-2025-Fri 21-05-34-PM,0.3,5.908,-95.3262,24.6167,09-05-2025-Fri 21-06-39-PM,-0.1,5.912,-95.845,-73.9
09-05-2025-Fri 20-58-42-PM,-0.3,5.904,-90.697,-24.6,09-05-2025-Fri 20-57-05-PM,0.1,5.916,-87.5578,73.95,09-05-2025-Fri 20-58-32-PM,-0.2,5.916,-89.077,-36.975,09-05-2025-Fri 20-58-32-PM,-0.1,5.912,-88.1764,-73.9,09-05-2025-Fri 21-05-34-PM,-0.1,5.908,-93.995,-73.85,09-05-2025-Fri 21-07-10-PM,0.2,5.92,-94.1578,37.0,09-05-2025-Fri 21-05-37-PM,0.2,5.904,-95.056,36.9,09-05-2025-Fri 21-06-42-PM,-0.1,5.912,-96.267,-73.9,09-05-2025-Fri 20-58-42-PM,-0.3,5.904,-92.5014,-24.6,09-05-2025-Fri 20-57-05-PM,0.1,5.916,-89.347,73.95,09-05-2025-Fri 20-58-32-PM,-0.2,5.916,-90.3236,-36.975,09-05-2025-Fri 20-58-32-PM,-0.1,5.912,-88.632,-73.9,09-05-2025-Fri 21-05-34-PM,-0.1,5.908,-93.7033,-73.85,09-05-2025-Fri 21-07-10-PM,0.2,5.92,-94.601,37.0,09-05-2025-Fri 21-05-37-PM,0.2,5.904,-95.3262,36.9,09-05-2025-Fri 21-06-42-PM,-0.1,5.912,-95.845,-73.9
09-05-2025-Fri 20-58-44-PM,0.2,5.908,-90.729,36.925,09-05-2025-Fri 20-57-07-PM,0.1,5.916,-87.5904,73.95,09-05-2025-Fri 20-58-35-PM,-0.2,5.912,-89.131,-36.95,09-05-2025-Fri 20-58-35-PM,-0.3,5.916,-88.1764,-24.65,09-05-2025-Fri 21-05-37-PM,0.1,5.904,-94.017,73.8,09-05-2025-Fri 21-07-13-PM,-0.1,5.92,-94.1903,-74.0,09-05-2025-Fri 21-05-39-PM,-0.2,5.908,-95.077,-36.925,09-05-2025-Fri 21-06-44-PM,-0.3,5.912,-96.2345,-24.6333,09-05-2025-Fri 20-58-44-PM,0.2,5.908,-92.534,36.925,09-05-2025-Fri 20-57-07-PM,0.1,5.916,-89.369,73.95,09-05-2025-Fri 20-58-35-PM,-0.2,5.912,-90.3562,-36.95,09-05-2025-Fri 20-58-35-PM,-0.3,5.916,-88.642,-24.65,09-05-2025-Fri 21-05-37-PM,0.1,5.904,-93.7357,73.8,09-05-2025-Fri 21-07-13-PM,-0.1,5.92,-94.612,-74.0,09-05-2025-Fri 21-05-39-PM,-0.2,5.908,-95.3262,-36.925,09-05-2025-Fri 21-06-44-PM,-0.3,5.912,-95.829,-24.6333
09-05-2025-Fri 20-58-46-PM,0.0,5.904,-90.778,inf,09-05-2025-Fri 20-57-10-PM,0.1,5.912,-87.623,73.9,09-05-2025-Fri 20-58-37-PM,0.0,5.916,-89.142,inf,09-05-2025-Fri 20-58-37-PM,0.1,5.912,-88.2415,73.9,09-05-2025-Fri 21-05-39-PM,-0.2,5.904,-94.028,-36.9,09-05-2025-Fri 21-07-15-PM,0.0,5.92,-94.1903,inf,09-05-2025-Fri 21-05-42-PM,0.0,5.904,-95.088,inf,09-05-2025-Fri 21-06-46-PM,-0.2,5.912,-96.2345,-36.95,09-05-2025-Fri 20-58-46-PM,0.0,5.904,-92.534,inf,09-05-2025-Fri 20-57-10-PM,0.1,5.912,-89.412,73.9,09-05-2025-Fri 20-58-37-PM,0.0,5.916,-90.3887,inf,09-05-2025-Fri 20-58-37-PM,0.1,5.912,-88.686,73.9,09-05-2025-Fri 21-05-39-PM,-0.2,5.904,-93.7682,-36.9,09-05-2025-Fri 21-07-15-PM,0.0,5.92,-94.634,inf,09-05-2025-Fri 21-05-42-PM,0.0,5.904,-95.3586,inf,09-05-2025-Fri 21-06-46-PM,-0.2,5.912,-95.829,-36.95
09-05-2025-Fri 20-58-49-PM,0.2,5.904,-90.762,36.9,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-87.623,73.9,09-05-2025-Fri 20-58-39-PM,-0.2,5.912,-89.153,-36.95,09-05-2025-Fri 20-58-39-PM,0.0,5.912,-88.2415,inf,09-05-2025-Fri 21-05-42-PM,0.3,5.904,-94.039,24.6,09-05-2025-Fri 21-07-17-PM,0.0,5.92,-94.2227,inf,09-05-2025-Fri 21-05-44-PM,-0.1,5.908,-95.11,-73.85,09-05-2025-Fri 21-06-49-PM,0.0,5.912,-96.2345,inf,09-05-2025-Fri 20-58-49-PM,0.2,5.904,-92.5665,36.9,09-05-2025-Fri 20-57-12-PM,0.1,5.912,-89.434,73.9,09-05-2025-Fri 20-58-39-PM,-0.2,5.912,-90.4213,-36.95,09-05-2025-Fri 20-58-39-PM,0.0,5.912,-88.718,inf,09-05-2025-Fri 21-05-42-PM,0.3,5.904,-93.7682,24.6,09-05-2025-Fri 21-07-17-PM,0.0,5.92,-94.645,inf,09-05-2025-Fri 21-05-44-PM,-0.1,5.908,-95.3586,-73.85,09-05-2025-Fri 21-06-49-PM,0.0,5.912,-95.845,inf
09-05-2025-Fri 20-58-51-PM,0.1,5.904,-90.778,73.8,09-05-2025-Fri 20-58-27-PM,-0.1,5.912,-88.6646,-73.9,09-05-2025-Fri 20-58-42-PM,-0.3,5.916,-89.218,-24.65,09-05-2025-Fri 20-58-42-PM,0.1,5.912,-88.3066,73.9,09-05-2025-Fri 21-05-44-PM,0.0,5.908,-94.039,inf,09-05-2025-Fri 21-07-20-PM,0.2,5.92,-94.1903,37.0,09-05-2025-Fri 21-06-08-PM,-0.2,5.908,-95.185,-36.925,09-05-2025-Fri 21-06-51-PM,0.1,5.908,-96.267,73.85,09-05-2025-Fri 20-58-51-PM,0.1,5.904,-92.5665,73.8,09-05-2025-Fri 20-58-27-PM,-0.1,5.912,-90.432,-73.9,09-05-2025-Fri 20-58-42-PM,-0.3,5.916,-90.4538,-24.65,09-05-2025-Fri 20-58-42-PM,0.1,5.912,-88.762,73.9,09-05-2025-Fri 21-05-44-PM,0.0,5.908,-93.7682,inf,09-05-2025-Fri 21-07-20-PM,0.2,5.92,-94.634,37.0,09-05-2025-Fri 21-06-08-PM,-0.2,5.908,-95.3911,-36.925,09-05-2025-Fri 21-06-51-PM,0.1,5.908,-95.862,73.85
09-05-2025-Fri 20-59-48-PM,0.1,5.908,-91.997,73.85,09-05-2025-Fri 20-58-30-PM,-0.1,5.916,-88.6971,-73.95,09-05-2025-Fri 20-58-44-PM,-0.2,5.912,-89.228,-36.95,09-05-2025-Fri 20-58-44-PM,0.1,5.912,-88.3066,73.9,09-05-2025-Fri 21-06-08-PM,-0.1,5.904,-94.169,-73.8,09-05-2025-Fri 21-07-22-PM,0.1,5.92,-94.1903,74.0,09-05-2025-Fri 21-06-10-PM,0.2,5.908,-95.196,36.925,09-05-2025-Fri 21-06-54-PM,-0.2,5.912,-96.267,-36.95,09-05-2025-Fri 20-59-48-PM,0.1,5.908,-93.963,73.85,09-05-2025-Fri 20-58-30-PM,-0.1,5.916,-90.453,-73.95,09-05-2025-Fri 20-58-44-PM,-0.2,5.912,-90.4538,-36.95,09-05-2025-Fri 20-58-44-PM,0.1,5.912,-88.762,73.9,09-05-2025-Fri 21-06-08-PM,-0.1,5.904,-93.963,-73.8,09-05-2025-Fri 21-07-22-PM,0.1,5.92,-94.623,74.0,09-05-2025-Fri 21-06-10-PM,0.2,5.908,-95.4235,36.925,09-05-2025-Fri 21-06-54-PM,-0.2,5.912,-95.845,-36.95
09-05-2025-Fri 20-59-51-PM,0.3,5.904,-92.03,24.6,09-05-2025-Fri 20-58-32-PM,0.1,5.912,-88.7296,73.9,09-05-2025-Fri 20-58-46-PM,-0.1,5.912,-89.261,-73.9,09-05-2025-Fri 20-58-46-PM,0.0,5.908,-88.274,inf,09-05-2025-Fri 21-06-10-PM,-0.2,5.908,-94.179,-36.925,09-05-2025-Fri 21-07-24-PM,0.0,5.924,-94.1903,inf,09-05-2025-Fri 21-06-13-PM,0.0,5.904,-95.196,inf,09-05-2025-Fri 21-06-56-PM,-0.1,5.912,-96.267,-73.9,09-05-2025-Fri 20-59-51-PM,0.3,5.904,-94.028,24.6,09-05-2025-Fri 20-58-32-PM,0.1,5.912,-90.475,73.9,09-05-2025-Fri 20-58-46-PM,-0.1,5.912,-90.4863,-73.9,09-05-2025-Fri 20-58-46-PM,0.0,5.908,-88.784,inf,09-05-2025-Fri 21-06-10-PM,-0.2,5.908,-93.963,-36.925,09-05-2025-Fri 21-07-24-PM,0.0,5.924,-94.623,inf,09-05-2025-Fri 21-06-13-PM,0.0,5.904,-95.4235,inf,09-05-2025-Fri 21-06-56-PM,-0.1,5.912,-95.845,-73.9
09-05-2025-Fri 20-59-53-PM,0.3,5.908,-92.094,24.6167,09-05-2025-Fri 20-58-35-PM,0.2,5.916,-88.8598,36.975,09-05-2025-Fri 20-58-49-PM,-0.2,5.912,-89.283,-36.95,09-05-2025-Fri 20-58-49-PM,-0.1,5.912,-88.3716,-73.9,09-05-2025-Fri 21-06-13-PM,0.0,5.908,-94.201,inf,,,,,,09-05-2025-Fri 21-06-15-PM,0.0,5.912,-95.218,inf,09-05-2025-Fri 21-06-59-PM,0.0,5.908,-96.267,inf,09-05-2025-Fri 20-59-53-PM,0.3,5.908,-94.1253,24.6167,09-05-2025-Fri 20-58-35-PM,0.2,5.916,-90.551,36.975,09-05-2025-Fri 20-58-49-PM,-0.2,5.912,-90.5188,-36.95,09-05-2025-Fri 20-58-49-PM,-0.1,5.912,-88.827,-73.9,09-05-2025-Fri 21-06-13-PM,0.0,5.908,-93.963,inf,,,,,,09-05-2025-Fri 21-06-15-PM,0.0,5.912,-95.4235,inf,09-05-2025-Fri 21-06-59-PM,0.0,5.908,-95.845,inf
09-05-2025-Fri 20-59-55-PM,0.3,5.904,-92.127,24.6,09-05-2025-Fri 20-58-37-PM,0.1,5.916,-88.7948,73.95,09-05-2025-Fri 20-58-51-PM,-0.2,5.916,-89.315,-36.975,09-05-2025-Fri 20-58-51-PM,0.1,5.912,-88.3716,73.9,09-05-2025-Fri 21-06-15-PM,-0.1,5.908,-94.223,-73.85,,,,,,09-05-2025-Fri 21-06-17-PM,0.2,5.904,-95.218,36.9,09-05-2025-Fri 21-07-01-PM,0.1,5.912,-96.267,73.9,09-05-2025-Fri 20-59-55-PM,0.3,5.904,-94.1578,24.6,09-05-2025-Fri 20-58-37-PM,0.1,5.916,-90.54,73.95,09-05-2025-Fri 20-58-51-PM,-0.2,5.916,-90.5839,-36.975,09-05-2025-Fri 20-58-51-PM,0.1,5.912,-88.86,73.9,09-05-2025-Fri 21-06-15-PM,-0.1,5.908,-93.9955,-73.85,,,,,,09-05-2025-Fri 21-06-17-PM,0.2,5.904,-95.4235,36.9,09-05-2025-Fri 21-07-01-PM,0.1,5.912,-95.862,73.9
09-05-2025-Fri 20-59-58-PM,0.3,5.904,-92.208,24.6,09-05-2025-Fri 20-58-39-PM,0.3,5.912,-88.7948,24.6333,09-05-2025-Fri 20-59-48-PM,-0.2,5.912,-90.421,-36.95,09-05-2025-Fri 20-59-48-PM,-0.1,5.908,-89.413,-73.85,09-05-2025-Fri 21-06-17-PM,0.3,5.908,-94.212,24.6167,,,,,,09-05-2025-Fri 21-06-20-PM,0.0,5.908,-95.239,inf,09-05-2025-Fri 21-07-03-PM,-0.1,5.912,-96.267,-73.9,09-05-2025-Fri 20-59-58-PM,0.3,5.904,-94.2552,24.6,09-05-2025-Fri 20-58-39-PM,0.3,5.912,-90.562,24.6333,09-05-2025-Fri 20-59-48-PM,-0.2,5.912,-91.8191,-36.95,09-05-2025-Fri 20-59-48-PM,-0.1,5.908,-89.922,-73.85,09-05-2025-Fri 21-06-17-PM,0.3,5.908,-93.963,24.6167,,,,,,09-05-2025-Fri 21-06-20-PM,0.0,5.908,-95.4235,inf,09-05-2025-Fri 21-07-03-PM,-0.1,5.912,-95.862,-73.9
09-05-2025-Fri 21-00-00-PM,0.4,5.908,-92.322,18.4625,09-05-2025-Fri 20-58-42-PM,0.1,5.916,-88.8924,73.95,09-05-2025-Fri 20-59-51-PM,0.0,5.912,-90.454,inf,09-05-2025-Fri 20-59-51-PM,0.1,5.912,-89.4781,73.9,09-05-2025-Fri 21-06-20-PM,-0.2,5.904,-94.223,-36.9,,,,,,09-05-2025-Fri 21-06-22-PM,0.0,5.904,-95.218,inf,09-05-2025-Fri 21-07-06-PM,0.3,5.912,-96.2345,24.6333,09-05-2025-Fri 21-00-00-PM,0.4,5.908,-94.3201,18.4625,09-05-2025-Fri 20-58-42-PM,0.1,5.916,-90.616,73.95,09-05-2025-Fri 20-59-51-PM,0.0,5.912,-91.8516,inf,09-05-2025-Fri 20-59-51-PM,0.1,5.912,-89.966,73.9,09-05-2025-Fri 21-06-20-PM,-0.2,5.904,-93.9955,-36.9,,,,,,09-05-2025-Fri 21-06-22-PM,0.0,5.904,-95.3911,inf,09-05-2025-Fri 21-07-06-PM,0.3,5.912,-95.845,24.6333
