Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
10-24-2025-Fri 18-22-17-PM,-26.381,-23.112,-20.488,-21.778,-27.354,-24.868,-23.056,-24.586
10-24-2025-Fri 18-22-19-PM,-26.348,-23.09,-20.511,-21.811,-27.332,-24.879,-23.089,-24.62
10-24-2025-Fri 18-22-22-PM,-26.381,-23.134,-20.544,-21.867,-27.365,-24.912,-23.133,-24.686
10-24-2025-Fri 18-22-24-PM,-26.415,-23.167,-20.588,-21.922,-27.398,-24.956,-23.189,-24.753
10-24-2025-Fri 18-22-26-PM,-26.398,-23.167,-20.622,-21.956,-27.398,-24.99,-23.233,-24.786
10-24-2025-Fri 18-22-29-PM,-26.448,-23.212,-20.633,-21.978,-27.443,-25.012,-23.256,-24.82
10-24-2025-Fri 18-22-31-PM,-26.465,-23.223,-20.677,-22.023,-27.454,-25.045,-23.3,-24.87
10-24-2025-Fri 18-22-34-PM,-26.498,-23.234,-20.711,-22.078,-27.487,-25.067,-23.356,-24.92
10-24-2025-Fri 18-22-36-PM,-26.481,-23.256,-20.733,-22.089,-27.487,-25.101,-23.367,-24.936
10-24-2025-Fri 18-22-38-PM,-26.514,-23.267,-20.766,-22.156,-27.52,-25.123,-23.422,-25.003
10-24-2025-Fri 18-22-41-PM,-26.565,-23.323,-20.8,-22.189,-27.565,-25.167,-23.467,-25.053
10-24-2025-Fri 18-22-43-PM,-26.565,-23.334,-20.833,-22.223,-27.576,-25.201,-23.511,-25.086
10-24-2025-Fri 18-22-45-PM,-26.598,-23.39,-20.9,-22.267,-27.598,-25.256,-23.544,-25.136
10-24-2025-Fri 18-22-48-PM,-26.648,-23.423,-20.9,-22.3,-27.654,-25.267,-23.567,-25.169
10-24-2025-Fri 18-22-50-PM,-26.681,-23.456,-20.966,-22.356,-27.687,-25.323,-23.633,-25.219
10-24-2025-Fri 18-22-53-PM,-26.681,-23.467,-20.977,-22.378,-27.698,-25.345,-23.667,-25.253
10-24-2025-Fri 18-22-55-PM,-26.731,-23.501,-21.011,-22.434,-27.731,-25.367,-23.711,-25.319
10-24-2025-Fri 18-23-00-PM,-26.748,-23.501,-21.022,-22.478,-27.742,-25.367,-23.744,-25.369
10-24-2025-Fri 18-23-05-PM,-26.814,-23.59,-21.111,-22.545,-27.809,-25.456,-23.822,-25.436
10-24-2025-Fri 18-23-07-PM,-26.864,-23.601,-21.144,-22.634,-27.853,-25.478,-23.9,-25.536
10-24-2025-Fri 18-23-09-PM,-26.881,-23.656,-21.2,-22.645,-27.876,-25.545,-23.922,-25.553
10-24-2025-Fri 18-23-12-PM,-26.898,-23.656,-21.233,-22.701,-27.887,-25.556,-23.978,-25.603
10-24-2025-Fri 18-23-14-PM,-26.914,-23.701,-21.278,-22.734,-27.909,-25.6,-24.011,-25.636
10-24-2025-Fri 18-23-17-PM,-26.898,-23.69,-21.278,-22.767,-27.92,-25.611,-24.044,-25.669
10-24-2025-Fri 18-23-19-PM,-26.981,-23.723,-21.289,-22.8,-27.976,-25.622,-24.078,-25.719
10-24-2025-Fri 18-23-21-PM,-27.014,-23.767,-21.333,-22.845,-28.009,-25.667,-24.111,-25.769
10-24-2025-Fri 18-23-24-PM,-27.048,-23.823,-21.4,-22.889,-28.042,-25.722,-24.155,-25.802
10-24-2025-Fri 18-23-26-PM,-27.064,-23.812,-21.378,-22.923,-28.053,-25.7,-24.178,-25.852
10-24-2025-Fri 18-23-28-PM,-27.031,-23.834,-21.433,-22.956,-28.042,-25.756,-24.211,-25.886
10-24-2025-Fri 18-23-31-PM,-27.081,-23.867,-21.467,-22.989,-28.086,-25.789,-24.255,-25.919
10-24-2025-Fri 18-23-33-PM,-27.164,-23.901,-21.467,-23.034,-28.153,-25.789,-24.289,-25.969
10-24-2025-Fri 18-23-35-PM,-27.131,-23.934,-21.533,-23.067,-28.142,-25.856,-24.333,-26.002
10-24-2025-Fri 18-23-38-PM,-27.164,-23.956,-21.567,-23.101,-28.164,-25.878,-24.366,-26.036
10-24-2025-Fri 18-23-40-PM,-27.214,-23.99,-21.589,-23.134,-28.198,-25.889,-24.4,-26.069
10-24-2025-Fri 18-23-42-PM,-27.214,-23.99,-21.611,-23.189,-28.209,-25.911,-24.444,-26.136
10-24-2025-Fri 18-23-45-PM,-27.248,-24.023,-21.645,-23.223,-28.242,-25.945,-24.478,-26.169
10-24-2025-Fri 18-23-47-PM,-27.231,-24.034,-21.667,-23.256,-28.242,-25.978,-24.5,-26.219
10-24-2025-Fri 18-23-49-PM,-27.281,-24.078,-21.711,-23.301,-28.275,-26.0,-24.544,-26.252
10-24-2025-Fri 18-23-52-PM,-27.281,-24.078,-21.722,-23.323,-28.286,-26.022,-24.566,-26.285
10-24-2025-Fri 18-23-54-PM,-27.347,-24.123,-21.767,-23.378,-28.342,-26.056,-24.622,-26.335
10-24-2025-Fri 18-23-57-PM,-27.347,-24.134,-21.789,-23.412,-28.353,-26.078,-24.655,-26.369
10-24-2025-Fri 18-23-59-PM,-27.364,-24.179,-21.833,-23.434,-28.364,-26.122,-24.677,-26.402
10-24-2025-Fri 18-24-01-PM,-27.381,-24.19,-21.845,-23.456,-28.386,-26.133,-24.7,-26.419
10-24-2025-Fri 18-24-04-PM,-27.431,-24.234,-21.878,-23.501,-28.431,-26.167,-24.744,-26.469
10-24-2025-Fri 18-24-06-PM,-27.431,-24.234,-21.922,-23.545,-28.431,-26.189,-24.789,-26.502
10-24-2025-Fri 18-24-08-PM,-27.464,-24.245,-21.911,-23.578,-28.464,-26.189,-24.811,-26.552
10-24-2025-Fri 18-24-13-PM,-27.464,-24.29,-21.989,-23.623,-28.464,-26.244,-24.855,-26.585
10-24-2025-Fri 18-24-15-PM,-27.531,-24.345,-22.034,-23.689,-28.531,-26.289,-24.922,-26.652
10-24-2025-Fri 18-24-17-PM,-27.514,-24.356,-22.056,-23.712,-28.53,-26.322,-24.944,-26.685
10-24-2025-Fri 18-24-20-PM,-27.564,-24.367,-22.078,-23.756,-28.564,-26.333,-24.977,-26.735
10-24-2025-Fri 18-24-22-PM,-27.581,-24.401,-22.111,-23.801,-28.586,-26.366,-25.011,-26.785
10-24-2025-Fri 18-24-27-PM,-27.614,-24.445,-22.178,-23.823,-28.619,-26.422,-25.055,-26.785
10-24-2025-Fri 18-24-29-PM,-27.647,-24.489,-22.223,-23.912,-28.653,-26.455,-25.122,-26.885
10-24-2025-Fri 18-24-32-PM,-27.697,-24.523,-22.256,-23.934,-28.686,-26.477,-25.144,-26.902
10-24-2025-Fri 18-24-34-PM,-27.731,-24.556,-22.289,-23.978,-28.719,-26.511,-25.2,-26.952
10-24-2025-Fri 18-24-36-PM,-27.697,-24.534,-22.3,-24.012,-28.697,-26.522,-25.222,-27.002
10-24-2025-Fri 18-24-39-PM,-27.714,-24.578,-22.334,-24.056,-28.73,-26.555,-25.255,-27.035
10-24-2025-Fri 18-24-41-PM,-27.764,-24.634,-22.389,-24.089,-28.764,-26.599,-25.299,-27.068
10-24-2025-Fri 18-24-44-PM,-27.747,-24.623,-22.4,-24.101,-28.752,-26.611,-25.311,-27.085
10-24-2025-Fri 18-24-46-PM,-27.814,-24.667,-22.445,-24.156,-28.808,-26.644,-25.366,-27.135
10-24-2025-Fri 18-24-49-PM,-27.83,-24.69,-22.456,-24.178,-28.83,-26.655,-25.377,-27.151
10-24-2025-Fri 18-24-51-PM,-27.847,-24.712,-22.478,-24.223,-28.852,-26.677,-25.41,-27.201
10-24-2025-Fri 18-24-53-PM,-27.864,-24.712,-22.511,-24.256,-28.863,-26.699,-25.455,-27.235
10-24-2025-Fri 18-24-56-PM,-27.897,-24.767,-22.556,-24.301,-28.897,-26.744,-25.499,-27.285
10-24-2025-Fri 18-24-58-PM,-27.93,-24.79,-22.589,-24.345,-28.919,-26.755,-25.533,-27.318
10-24-2025-Fri 18-25-01-PM,-27.964,-24.823,-22.612,-24.356,-28.952,-26.788,-25.555,-27.334
10-24-2025-Fri 18-25-03-PM,-27.98,-24.834,-22.634,-24.389,-28.963,-26.799,-25.577,-27.368
10-24-2025-Fri 18-25-06-PM,-27.98,-24.856,-22.678,-24.434,-28.985,-26.844,-25.633,-27.401
10-24-2025-Fri 18-25-08-PM,-28.03,-24.889,-22.7,-24.456,-29.019,-26.866,-25.655,-27.434
10-24-2025-Fri 18-25-10-PM,-27.98,-24.867,-22.734,-24.512,-28.985,-26.877,-25.699,-27.484
10-24-2025-Fri 18-25-13-PM,-28.064,-24.945,-22.778,-24.545,-29.052,-26.921,-25.733,-27.518
10-24-2025-Fri 18-25-15-PM,-28.08,-24.945,-22.789,-24.578,-29.074,-26.932,-25.766,-27.551
10-24-2025-Fri 18-25-17-PM,-28.097,-24.967,-22.823,-24.623,-29.085,-26.955,-25.799,-27.601
10-24-2025-Fri 18-25-20-PM,-28.114,-25.001,-22.834,-24.634,-29.108,-26.977,-25.799,-27.618
10-24-2025-Fri 18-25-23-PM,-28.147,-25.023,-22.889,-24.678,-29.13,-27.01,-25.855,-27.651
10-24-2025-Fri 18-25-25-PM,-28.18,-25.067,-22.912,-24.712,-29.163,-27.032,-25.877,-27.684
10-24-2025-Fri 18-25-27-PM,-28.214,-25.089,-22.934,-24.734,-29.185,-27.055,-25.899,-27.717
10-24-2025-Fri 18-25-30-PM,-28.23,-25.089,-22.934,-24.778,-29.208,-27.043,-25.932,-27.751
10-24-2025-Fri 18-25-32-PM,-28.247,-25.123,-22.978,-24.812,-29.23,-27.088,-25.966,-27.784
10-24-2025-Fri 18-25-34-PM,-28.28,-25.156,-23.023,-24.845,-29.252,-27.121,-25.999,-27.817
10-24-2025-Fri 18-25-37-PM,-28.314,-25.212,-23.078,-24.889,-29.274,-27.166,-26.043,-27.867
10-24-2025-Fri 18-25-39-PM,-28.297,-25.212,-23.078,-24.923,-29.285,-27.177,-26.055,-27.901
10-24-2025-Fri 18-25-41-PM,-28.33,-25.245,-23.112,-24.934,-29.307,-27.199,-26.077,-27.901
10-24-2025-Fri 18-25-44-PM,-28.33,-25.245,-23.134,-24.978,-29.318,-27.221,-26.121,-27.95
10-24-2025-Fri 18-25-46-PM,-28.38,-25.289,-23.178,-25.012,-29.352,-27.243,-26.155,-27.967
10-24-2025-Fri 18-25-49-PM,-28.413,-25.312,-23.212,-25.045,-29.374,-27.266,-26.188,-28.0
10-24-2025-Fri 18-25-51-PM,-28.397,-25.334,-23.245,-25.067,-29.374,-27.299,-26.21,-28.017
10-24-2025-Fri 18-25-53-PM,-28.447,-25.356,-23.245,-25.112,-29.407,-27.299,-26.232,-28.084
10-24-2025-Fri 18-25-56-PM,-28.413,-25.356,-23.29,-25.145,-29.396,-27.332,-26.277,-28.1
10-24-2025-Fri 18-25-58-PM,-28.48,-25.389,-23.312,-25.167,-29.44,-27.343,-26.299,-28.117
10-24-2025-Fri 18-26-00-PM,-28.447,-25.378,-23.345,-25.2,-29.418,-27.365,-26.332,-28.15
10-24-2025-Fri 18-26-03-PM,-28.497,-25.434,-23.39,-25.223,-29.452,-27.399,-26.354,-28.167
10-24-2025-Fri 18-26-05-PM,-28.513,-25.434,-23.378,-25.245,-29.463,-27.388,-26.366,-28.2
10-24-2025-Fri 18-26-07-PM,-28.513,-25.434,-23.412,-25.289,-29.452,-27.388,-26.399,-28.234
10-24-2025-Fri 18-26-10-PM,-28.513,-25.445,-23.445,-25.311,-29.452,-27.41,-26.421,-28.25
10-24-2025-Fri 18-26-12-PM,-28.597,-25.501,-23.456,-25.345,-29.496,-27.399,-26.432,-28.283
10-24-2025-Fri 18-26-14-PM,-28.564,-25.478,-23.478,-25.356,-29.463,-27.399,-26.443,-28.283
10-24-2025-Fri 18-26-17-PM,-28.564,-25.467,-23.501,-25.389,-29.452,-27.399,-26.477,-28.317
10-24-2025-Fri 18-26-19-PM,-28.597,-25.501,-23.501,-25.389,-29.474,-27.399,-26.466,-28.317
10-24-2025-Fri 18-26-21-PM,-28.58,-25.49,-23.523,-25.4,-29.452,-27.399,-26.477,-28.317
10-24-2025-Fri 18-26-24-PM,-28.597,-25.501,-23.523,-25.423,-29.474,-27.41,-26.488,-28.35
10-24-2025-Fri 18-26-26-PM,-28.58,-25.49,-23.567,-25.456,-29.441,-27.41,-26.532,-28.367
10-24-2025-Fri 18-26-28-PM,-28.597,-25.49,-23.556,-25.489,-29.452,-27.388,-26.532,-28.4
10-24-2025-Fri 18-26-30-PM,-28.63,-25.545,-23.601,-25.5,-29.485,-27.432,-26.554,-28.4
10-24-2025-Fri 18-26-33-PM,-28.58,-25.512,-23.612,-25.523,-29.452,-27.432,-26.566,-28.417
10-24-2025-Fri 18-26-36-PM,-28.647,-25.567,-23.612,-25.545,-29.496,-27.432,-26.577,-28.45
10-24-2025-Fri 18-26-40-PM,-28.664,-25.556,-23.623,-25.556,-29.496,-27.421,-26.599,-28.45
10-24-2025-Fri 18-26-42-PM,-28.647,-25.556,-23.656,-25.6,-29.474,-27.421,-26.61,-28.483
10-24-2025-Fri 18-26-45-PM,-28.647,-25.567,-23.679,-25.611,-29.463,-27.432,-26.621,-28.5
10-24-2025-Fri 18-26-47-PM,-28.647,-25.59,-23.701,-25.623,-29.463,-27.443,-26.632,-28.5
10-24-2025-Fri 18-26-52-PM,-28.647,-25.59,-23.723,-25.656,-29.452,-27.443,-26.654,-28.533
10-24-2025-Fri 18-26-54-PM,-28.647,-25.59,-23.734,-25.667,-29.441,-27.432,-26.666,-28.533
10-24-2025-Fri 18-26-57-PM,-28.68,-25.612,-23.768,-25.689,-29.463,-27.443,-26.688,-28.533
10-24-2025-Fri 18-26-59-PM,-28.68,-25.612,-23.779,-25.723,-29.463,-27.443,-26.71,-28.566
10-24-2025-Fri 18-27-01-PM,-28.664,-25.612,-23.779,-25.734,-29.441,-27.421,-26.71,-28.566
10-24-2025-Fri 18-27-04-PM,-28.68,-25.645,-23.801,-25.756,-29.463,-27.443,-26.721,-28.583
10-24-2025-Fri 18-27-06-PM,-28.664,-25.634,-23.812,-25.767,-29.441,-27.443,-26.721,-28.6
10-24-2025-Fri 18-27-09-PM,-28.664,-25.634,-23.834,-25.778,-29.43,-27.443,-26.743,-28.6
10-24-2025-Fri 18-27-11-PM,-28.647,-25.612,-23.823,-25.789,-29.419,-27.432,-26.743,-28.616
10-24-2025-Fri 18-27-14-PM,-28.697,-25.634,-23.834,-25.823,-29.441,-27.41,-26.766,-28.633
10-24-2025-Fri 18-27-16-PM,-28.714,-25.656,-23.857,-25.845,-29.452,-27.421,-26.777,-28.65
10-24-2025-Fri 18-27-18-PM,-28.664,-25.668,-23.89,-25.856,-29.408,-27.444,-26.766,-28.666
10-24-2025-Fri 18-27-21-PM,-28.697,-25.679,-23.879,-25.867,-29.43,-27.421,-26.777,-28.666
10-24-2025-Fri 18-27-23-PM,-28.647,-25.634,-23.868,-25.845,-29.386,-27.399,-26.766,-28.633
10-24-2025-Fri 18-27-25-PM,-28.681,-25.679,-23.923,-25.889,-29.408,-27.444,-26.799,-28.683
10-24-2025-Fri 18-27-28-PM,-28.664,-25.656,-23.923,-25.912,-29.397,-27.421,-26.821,-28.683
10-24-2025-Fri 18-27-30-PM,-28.664,-25.668,-23.934,-25.923,-29.386,-27.421,-26.821,-28.7
10-24-2025-Fri 18-27-33-PM,-28.681,-25.69,-23.957,-25.934,-29.397,-27.432,-26.832,-28.7
10-24-2025-Fri 18-27-35-PM,-28.664,-25.679,-23.968,-25.934,-29.375,-27.421,-26.832,-28.683
10-24-2025-Fri 18-27-38-PM,-28.681,-25.668,-23.946,-25.956,-29.386,-27.399,-26.844,-28.716
10-24-2025-Fri 18-27-40-PM,-28.681,-25.69,-23.99,-25.989,-29.375,-27.41,-26.866,-28.733
10-24-2025-Fri 18-27-42-PM,-28.648,-25.712,-24.023,-25.978,-29.353,-27.444,-26.866,-28.716
10-24-2025-Fri 18-27-45-PM,-28.648,-25.679,-23.99,-26.001,-29.353,-27.399,-26.866,-28.733
10-24-2025-Fri 18-27-47-PM,-28.664,-25.701,-24.023,-26.023,-29.353,-27.41,-26.888,-28.75
10-24-2025-Fri 18-27-50-PM,-28.681,-25.712,-24.023,-26.034,-29.364,-27.399,-26.888,-28.75
10-24-2025-Fri 18-27-52-PM,-28.648,-25.712,-24.057,-26.045,-29.342,-27.421,-26.899,-28.75
10-24-2025-Fri 18-27-54-PM,-28.681,-25.745,-24.046,-26.045,-29.364,-27.41,-26.888,-28.75
10-24-2025-Fri 18-27-57-PM,-28.648,-25.723,-24.09,-26.078,-29.331,-27.421,-26.921,-28.766
10-24-2025-Fri 18-27-59-PM,-28.648,-25.757,-24.101,-26.067,-29.331,-27.433,-26.899,-28.75
10-24-2025-Fri 18-28-01-PM,-28.664,-25.745,-24.101,-26.078,-29.331,-27.421,-26.921,-28.766
10-24-2025-Fri 18-28-04-PM,-28.664,-25.745,-24.101,-26.1,-29.331,-27.41,-26.933,-28.783
10-24-2025-Fri 18-28-06-PM,-28.664,-25.768,-24.135,-26.112,-29.331,-27.433,-26.944,-28.783
10-24-2025-Fri 18-28-09-PM,-28.648,-25.734,-24.112,-26.134,-29.308,-27.388,-26.944,-28.8
10-24-2025-Fri 18-28-11-PM,-28.631,-25.746,-24.146,-26.145,-29.286,-27.399,-26.955,-28.8
10-24-2025-Fri 18-28-14-PM,-28.631,-25.746,-24.146,-26.156,-29.286,-27.399,-26.955,-28.816
10-24-2025-Fri 18-28-16-PM,-28.631,-25.779,-24.19,-26.167,-29.286,-27.422,-26.966,-28.8
10-24-2025-Fri 18-28-18-PM,-28.615,-25.757,-24.179,-26.167,-29.264,-27.399,-26.966,-28.8
10-24-2025-Fri 18-28-21-PM,-28.598,-25.757,-24.179,-26.178,-29.253,-27.399,-26.966,-28.816
10-24-2025-Fri 18-28-23-PM,-28.648,-25.79,-24.19,-26.19,-29.286,-27.388,-26.966,-28.8
10-24-2025-Fri 18-28-25-PM,-28.665,-25.823,-24.224,-26.212,-29.298,-27.422,-26.988,-28.833
10-24-2025-Fri 18-28-28-PM,-28.631,-25.801,-24.235,-26.212,-29.264,-27.41,-26.988,-28.816
10-24-2025-Fri 18-28-30-PM,-28.648,-25.812,-24.235,-26.234,-29.275,-27.399,-26.999,-28.833
10-24-2025-Fri 18-28-33-PM,-28.631,-25.823,-24.257,-26.234,-29.275,-27.422,-27.011,-28.816
10-24-2025-Fri 18-28-35-PM,-28.598,-25.801,-24.257,-26.245,-29.242,-27.41,-27.011,-28.833
10-24-2025-Fri 18-28-38-PM,-28.681,-25.846,-24.279,-26.278,-29.286,-27.411,-27.033,-28.866
10-24-2025-Fri 18-28-40-PM,-28.648,-25.857,-24.301,-26.278,-29.264,-27.422,-27.033,-28.85
10-24-2025-Fri 18-28-42-PM,-28.615,-25.846,-24.324,-26.29,-29.242,-27.433,-27.044,-28.85
10-24-2025-Fri 18-28-45-PM,-28.615,-25.857,-24.335,-26.301,-29.242,-27.422,-27.044,-28.833
10-24-2025-Fri 18-28-47-PM,-28.598,-25.835,-24.335,-26.301,-29.22,-27.422,-27.044,-28.85
10-24-2025-Fri 18-28-50-PM,-28.615,-25.868,-24.357,-26.334,-29.242,-27.433,-27.066,-28.866
10-24-2025-Fri 18-28-52-PM,-28.632,-25.89,-24.357,-26.334,-29.242,-27.422,-27.055,-28.866
10-24-2025-Fri 18-28-54-PM,-28.598,-25.857,-24.357,-26.323,-29.22,-27.422,-27.055,-28.85
10-24-2025-Fri 18-28-57-PM,-28.632,-25.901,-24.379,-26.334,-29.231,-27.422,-27.055,-28.85
10-24-2025-Fri 18-28-59-PM,-28.615,-25.901,-24.402,-26.367,-29.22,-27.433,-27.088,-28.883
10-24-2025-Fri 18-29-01-PM,-28.598,-25.879,-24.402,-26.367,-29.198,-27.411,-27.077,-28.866
10-24-2025-Fri 18-29-04-PM,-28.615,-25.912,-24.424,-26.378,-29.22,-27.433,-27.1,-28.866
10-24-2025-Fri 18-29-07-PM,-28.615,-25.935,-24.446,-26.39,-29.209,-27.444,-27.088,-28.883
10-24-2025-Fri 18-29-09-PM,-28.632,-25.912,-24.424,-26.412,-29.22,-27.411,-27.111,-28.9
10-24-2025-Fri 18-29-11-PM,-28.615,-25.935,-24.457,-26.423,-29.209,-27.433,-27.111,-28.9
10-24-2025-Fri 18-29-14-PM,-28.598,-25.935,-24.479,-26.434,-29.187,-27.433,-27.122,-28.9
10-24-2025-Fri 18-29-16-PM,-28.615,-25.946,-24.49,-26.445,-29.198,-27.433,-27.133,-28.9
10-24-2025-Fri 18-29-19-PM,-28.582,-25.935,-24.49,-26.434,-29.176,-27.433,-27.122,-28.883
10-24-2025-Fri 18-29-21-PM,-28.565,-25.912,-24.49,-26.456,-29.154,-27.411,-27.122,-28.9
10-24-2025-Fri 18-29-24-PM,-28.598,-25.957,-24.524,-26.467,-29.187,-27.444,-27.144,-28.9
10-24-2025-Fri 18-29-26-PM,-28.615,-25.99,-24.546,-26.467,-29.198,-27.455,-27.144,-28.883
10-24-2025-Fri 18-29-28-PM,-28.598,-25.979,-24.568,-26.501,-29.176,-27.455,-27.166,-28.916
10-24-2025-Fri 18-29-31-PM,-28.598,-25.968,-24.546,-26.49,-29.165,-27.422,-27.144,-28.9
10-24-2025-Fri 18-29-33-PM,-28.615,-26.001,-24.591,-26.501,-29.176,-27.455,-27.166,-28.9
10-24-2025-Fri 18-29-35-PM,-28.615,-26.001,-24.602,-26.534,-29.176,-27.455,-27.189,-28.933
10-24-2025-Fri 18-29-38-PM,-28.599,-26.013,-24.613,-26.545,-29.165,-27.455,-27.189,-28.933
10-24-2025-Fri 18-29-40-PM,-28.615,-26.024,-24.602,-26.523,-29.176,-27.444,-27.178,-28.9
10-24-2025-Fri 18-29-42-PM,-28.599,-26.024,-24.624,-26.556,-29.165,-27.455,-27.2,-28.933
10-24-2025-Fri 18-29-45-PM,-28.599,-26.057,-24.668,-26.567,-29.165,-27.489,-27.211,-28.933
10-24-2025-Fri 18-29-47-PM,-28.632,-26.057,-24.646,-26.567,-29.176,-27.455,-27.2,-28.933
10-24-2025-Fri 18-29-50-PM,-28.582,-26.024,-24.646,-26.579,-29.143,-27.444,-27.211,-28.933
10-24-2025-Fri 18-29-52-PM,-28.582,-26.035,-24.668,-26.59,-29.143,-27.455,-27.222,-28.933
10-24-2025-Fri 18-29-54-PM,-28.615,-26.09,-24.702,-26.59,-29.165,-27.489,-27.211,-28.933
10-24-2025-Fri 18-29-57-PM,-28.615,-26.068,-24.68,-26.612,-29.165,-27.455,-27.233,-28.95
10-24-2025-Fri 18-29-59-PM,-28.599,-26.057,-24.702,-26.623,-29.143,-27.444,-27.233,-28.933
10-24-2025-Fri 18-30-01-PM,-28.615,-26.09,-24.724,-26.634,-29.154,-27.466,-27.244,-28.95
10-24-2025-Fri 18-30-04-PM,-28.599,-26.09,-24.746,-26.645,-29.132,-27.466,-27.233,-28.95
10-24-2025-Fri 18-30-07-PM,-28.582,-26.079,-24.735,-26.645,-29.132,-27.466,-27.244,-28.95
10-24-2025-Fri 18-30-09-PM,-28.615,-26.113,-24.757,-26.656,-29.154,-27.478,-27.255,-28.95
10-24-2025-Fri 18-30-11-PM,-28.632,-26.135,-24.78,-26.668,-29.165,-27.489,-27.267,-28.95
10-24-2025-Fri 18-30-14-PM,-28.599,-26.124,-24.802,-26.69,-29.132,-27.489,-27.289,-28.966
10-24-2025-Fri 18-30-16-PM,-28.582,-26.124,-24.802,-26.69,-29.121,-27.489,-27.289,-28.966
10-24-2025-Fri 18-30-18-PM,-28.599,-26.135,-24.791,-26.69,-29.132,-27.478,-27.278,-28.966
10-24-2025-Fri 18-30-21-PM,-28.615,-26.146,-24.835,-26.712,-29.132,-27.489,-27.289,-28.966
10-24-2025-Fri 18-30-23-PM,-28.616,-26.168,-24.835,-26.712,-29.143,-27.5,-27.289,-28.966
10-24-2025-Fri 18-30-25-PM,-28.599,-26.157,-24.835,-26.701,-29.132,-27.5,-27.289,-28.95
10-24-2025-Fri 18-30-28-PM,-28.599,-26.146,-24.846,-26.734,-29.121,-27.489,-27.311,-28.983
10-24-2025-Fri 18-30-30-PM,-28.649,-26.19,-24.835,-26.734,-29.176,-27.489,-27.3,-28.966
10-24-2025-Fri 18-30-32-PM,-28.615,-26.19,-24.88,-26.768,-29.154,-27.511,-27.333,-28.983
10-24-2025-Fri 18-30-35-PM,-28.649,-26.246,-24.891,-26.767,-29.209,-27.566,-27.344,-28.999
10-24-2025-Fri 18-30-37-PM,-28.715,-26.324,-24.924,-26.779,-29.298,-27.633,-27.367,-28.999
10-24-2025-Fri 18-30-39-PM,-28.765,-26.368,-24.969,-26.823,-29.376,-27.699,-27.422,-29.033
10-24-2025-Fri 18-30-42-PM,-28.815,-26.457,-25.024,-26.867,-29.464,-27.799,-27.466,-29.083
10-24-2025-Fri 18-30-44-PM,-28.932,-26.568,-25.057,-26.878,-29.597,-27.888,-27.489,-29.099
10-24-2025-Fri 18-30-46-PM,-28.998,-26.579,-25.102,-26.945,-29.686,-27.955,-27.577,-29.166
10-24-2025-Fri 18-30-49-PM,-29.065,-26.656,-25.168,-26.989,-29.786,-28.066,-27.633,-29.216
10-24-2025-Fri 18-30-51-PM,-29.197,-26.756,-25.224,-27.023,-29.908,-28.143,-27.666,-29.249
10-24-2025-Fri 18-30-53-PM,-29.297,-26.801,-25.279,-27.078,-29.996,-28.199,-27.744,-29.299
10-24-2025-Fri 18-30-56-PM,-29.364,-26.878,-25.335,-27.123,-30.085,-28.287,-27.799,-29.349
10-24-2025-Fri 18-30-58-PM,-29.464,-26.934,-25.39,-27.167,-30.174,-28.354,-27.844,-29.399
10-24-2025-Fri 18-31-01-PM,-29.547,-26.989,-25.435,-27.211,-30.262,-28.409,-27.899,-29.432
10-24-2025-Fri 18-31-03-PM,-29.647,-27.078,-25.513,-27.267,-30.373,-28.509,-27.977,-29.482
10-24-2025-Fri 18-31-06-PM,-29.746,-27.178,-25.59,-27.334,-30.495,-28.62,-28.054,-29.548
10-24-2025-Fri 18-31-08-PM,-29.813,-27.233,-25.635,-27.389,-30.584,-28.698,-28.11,-29.615
10-24-2025-Fri 18-31-10-PM,-29.946,-27.355,-25.712,-27.422,-30.717,-28.809,-28.165,-29.648
10-24-2025-Fri 18-31-13-PM,-30.046,-27.411,-25.757,-27.5,-30.817,-28.864,-28.243,-29.731
10-24-2025-Fri 18-31-15-PM,-30.129,-27.511,-25.868,-27.555,-30.916,-28.997,-28.321,-29.781
10-24-2025-Fri 18-31-18-PM,-30.212,-27.544,-25.901,-27.611,-30.994,-29.03,-28.376,-29.831
10-24-2025-Fri 18-31-23-PM,-30.328,-27.655,-25.99,-27.655,-31.116,-29.152,-28.443,-29.881
10-24-2025-Fri 18-31-27-PM,-30.494,-27.777,-26.101,-27.766,-31.282,-29.286,-28.565,-29.998
10-24-2025-Fri 18-31-30-PM,-30.644,-27.932,-26.256,-27.899,-31.459,-29.474,-28.709,-30.131
10-24-2025-Fri 18-31-32-PM,-30.76,-28.01,-26.301,-27.944,-31.57,-29.541,-28.764,-30.181
10-24-2025-Fri 18-31-34-PM,-30.827,-28.065,-26.356,-27.999,-31.648,-29.607,-28.831,-30.23
10-24-2025-Fri 18-31-37-PM,-30.943,-28.198,-26.467,-28.066,-31.77,-29.74,-28.909,-30.297
10-24-2025-Fri 18-31-39-PM,-31.01,-28.243,-26.501,-28.121,-31.836,-29.784,-28.964,-30.363
10-24-2025-Fri 18-31-42-PM,-31.126,-28.309,-26.556,-28.188,-31.947,-29.851,-29.053,-30.43
10-24-2025-Fri 18-31-44-PM,-31.176,-28.376,-26.623,-28.232,-32.002,-29.929,-29.097,-30.48
