Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
,,,,,09-12-2025-Fri 13-15-34-PM,0.1,5.984,-89.5431,74.8,09-12-2025-Fri 13-14-00-PM,0.1,6.028,-87.775,75.35,09-12-2025-Fri 13-15-20-PM,0.1,5.984,-87.8509,74.8,09-12-2025-Fri 13-00-20-PM,0.0,5.948,-78.663,inf,09-12-2025-Fri 13-11-46-PM,-0.1,5.976,-83.7452,-74.7,09-12-2025-Fri 13-01-57-PM,0.1,5.968,-80.634,74.6,09-12-2025-Fri 13-03-35-PM,-0.1,5.964,-82.2445,-74.55,,,,,,09-12-2025-Fri 13-15-34-PM,0.1,5.984,-91.981,74.8,09-12-2025-Fri 13-14-00-PM,0.1,6.028,-89.3804,75.35,09-12-2025-Fri 13-15-20-PM,0.1,5.984,-89.684,74.8,09-12-2025-Fri 13-00-20-PM,0.0,5.948,-80.5796,inf,09-12-2025-Fri 13-11-46-PM,-0.1,5.976,-84.626,-74.7,09-12-2025-Fri 13-01-57-PM,0.1,5.968,-81.5263,74.6,09-12-2025-Fri 13-03-35-PM,-0.1,5.964,-82.342,-74.55
,,,,,09-12-2025-Fri 13-15-37-PM,0.0,5.984,-89.5757,inf,09-12-2025-Fri 13-14-02-PM,-0.1,6.02,-87.807,-75.25,09-12-2025-Fri 13-15-22-PM,-0.5,5.988,-87.916,-14.97,09-12-2025-Fri 13-00-23-PM,-0.1,5.948,-78.695,-74.35,09-12-2025-Fri 13-11-48-PM,0.0,5.98,-83.7778,inf,09-12-2025-Fri 13-02-00-PM,0.1,5.972,-80.688,74.65,09-12-2025-Fri 13-03-37-PM,-0.1,5.964,-82.3098,-74.55,,,,,,09-12-2025-Fri 13-15-37-PM,0.0,5.984,-92.024,inf,09-12-2025-Fri 13-14-02-PM,-0.1,6.02,-89.4455,-75.25,09-12-2025-Fri 13-15-22-PM,-0.5,5.988,-89.738,-14.97,09-12-2025-Fri 13-00-23-PM,-0.1,5.948,-80.5796,-74.35,09-12-2025-Fri 13-11-48-PM,0.0,5.98,-84.669,inf,09-12-2025-Fri 13-02-00-PM,0.1,5.972,-81.5917,74.65,09-12-2025-Fri 13-03-37-PM,-0.1,5.964,-82.391,-74.55
,,,,,09-12-2025-Fri 13-15-39-PM,-0.2,5.988,-89.6731,-37.425,09-12-2025-Fri 13-14-05-PM,-0.3,6.016,-87.894,-25.0667,09-12-2025-Fri 13-15-25-PM,-0.2,5.984,-87.9485,-37.4,09-12-2025-Fri 13-00-25-PM,-0.1,5.944,-78.717,-74.3,09-12-2025-Fri 13-11-50-PM,-0.1,5.976,-83.8103,-74.7,09-12-2025-Fri 13-02-02-PM,0.1,5.976,-80.71,74.7,09-12-2025-Fri 13-03-39-PM,0.1,5.96,-82.3098,74.5,,,,,,09-12-2025-Fri 13-15-39-PM,-0.2,5.988,-92.067,-37.425,09-12-2025-Fri 13-14-05-PM,-0.3,6.016,-89.5106,-25.0667,09-12-2025-Fri 13-15-25-PM,-0.2,5.984,-89.77,-37.4,09-12-2025-Fri 13-00-25-PM,-0.1,5.944,-80.6122,-74.3,09-12-2025-Fri 13-11-50-PM,-0.1,5.976,-84.723,-74.7,09-12-2025-Fri 13-02-02-PM,0.1,5.976,-81.5917,74.7,09-12-2025-Fri 13-03-39-PM,0.1,5.96,-82.408,74.5
,,,,,09-12-2025-Fri 13-15-41-PM,-0.1,5.988,-89.7057,-74.85,09-12-2025-Fri 13-14-09-PM,-0.1,6.0,-87.948,-75.0,09-12-2025-Fri 13-15-27-PM,-0.2,5.984,-87.9485,-37.4,09-12-2025-Fri 13-00-27-PM,-0.2,5.944,-78.772,-37.15,09-12-2025-Fri 13-11-53-PM,0.1,5.976,-83.8756,74.7,09-12-2025-Fri 13-02-45-PM,-0.1,5.976,-81.189,-74.7,09-12-2025-Fri 13-03-42-PM,0.2,5.964,-82.3423,37.275,,,,,,09-12-2025-Fri 13-15-41-PM,-0.1,5.988,-92.1,-74.85,09-12-2025-Fri 13-14-09-PM,-0.1,6.0,-89.5757,-75.0,09-12-2025-Fri 13-15-27-PM,-0.2,5.984,-89.803,-37.4,09-12-2025-Fri 13-00-27-PM,-0.2,5.944,-80.6449,-37.15,09-12-2025-Fri 13-11-53-PM,0.1,5.976,-84.778,74.7,09-12-2025-Fri 13-02-45-PM,-0.1,5.976,-82.0486,-74.7,09-12-2025-Fri 13-03-42-PM,0.2,5.964,-82.424,37.275
,,,,,09-12-2025-Fri 13-15-44-PM,0.1,5.984,-89.7057,74.8,09-12-2025-Fri 13-14-14-PM,-0.1,5.992,-88.089,-74.9,09-12-2025-Fri 13-15-30-PM,-0.1,5.988,-87.9811,-74.85,09-12-2025-Fri 13-00-30-PM,-0.2,5.948,-78.804,-37.175,09-12-2025-Fri 13-11-55-PM,0.1,5.976,-83.8756,74.7,09-12-2025-Fri 13-02-47-PM,0.0,5.976,-81.211,inf,09-12-2025-Fri 13-03-44-PM,0.2,5.964,-82.375,37.275,,,,,,09-12-2025-Fri 13-15-44-PM,0.1,5.984,-92.111,74.8,09-12-2025-Fri 13-14-14-PM,-0.1,5.992,-89.7057,-74.9,09-12-2025-Fri 13-15-30-PM,-0.1,5.988,-89.835,-74.85,09-12-2025-Fri 13-00-30-PM,-0.2,5.948,-80.6775,-37.175,09-12-2025-Fri 13-11-55-PM,0.1,5.976,-84.799,74.7,09-12-2025-Fri 13-02-47-PM,0.0,5.976,-82.0813,inf,09-12-2025-Fri 13-03-44-PM,0.2,5.964,-82.457,37.275
,,,,,09-12-2025-Fri 13-15-46-PM,0.1,5.988,-89.7708,74.85,09-12-2025-Fri 13-14-16-PM,-0.1,5.996,-88.165,-74.95,09-12-2025-Fri 13-15-32-PM,0.0,5.984,-88.0787,inf,09-12-2025-Fri 13-00-32-PM,0.0,5.948,-78.837,inf,09-12-2025-Fri 13-12-47-PM,0.0,5.984,-84.7234,inf,09-12-2025-Fri 13-02-50-PM,-0.1,5.972,-81.232,-74.65,09-12-2025-Fri 13-03-46-PM,0.0,5.964,-82.375,inf,,,,,,09-12-2025-Fri 13-15-46-PM,0.1,5.988,-92.165,74.85,09-12-2025-Fri 13-14-16-PM,-0.1,5.996,-89.8684,-74.95,09-12-2025-Fri 13-15-32-PM,0.0,5.984,-89.911,inf,09-12-2025-Fri 13-00-32-PM,0.0,5.948,-80.7101,inf,09-12-2025-Fri 13-12-47-PM,0.0,5.984,-85.766,inf,09-12-2025-Fri 13-02-50-PM,-0.1,5.972,-82.0813,-74.65,09-12-2025-Fri 13-03-46-PM,0.0,5.964,-82.457,inf
,,,,,09-12-2025-Fri 13-15-48-PM,0.0,5.984,-89.7057,inf,09-12-2025-Fri 13-15-01-PM,-0.1,5.988,-89.152,-74.85,09-12-2025-Fri 13-15-34-PM,-0.2,5.984,-88.1113,-37.4,09-12-2025-Fri 13-00-35-PM,-0.2,5.948,-78.859,-37.175,09-12-2025-Fri 13-12-50-PM,-0.1,5.984,-84.756,-74.8,09-12-2025-Fri 13-02-52-PM,0.1,5.972,-81.254,74.65,09-12-2025-Fri 13-03-49-PM,-0.1,5.964,-82.375,-74.55,,,,,,09-12-2025-Fri 13-15-48-PM,0.0,5.984,-92.143,inf,09-12-2025-Fri 13-15-01-PM,-0.1,5.988,-90.9739,-74.85,09-12-2025-Fri 13-15-34-PM,-0.2,5.984,-89.933,-37.4,09-12-2025-Fri 13-00-35-PM,-0.2,5.948,-80.7101,-37.175,09-12-2025-Fri 13-12-50-PM,-0.1,5.984,-85.788,-74.8,09-12-2025-Fri 13-02-52-PM,0.1,5.972,-82.0813,74.65,09-12-2025-Fri 13-03-49-PM,-0.1,5.964,-82.473,-74.55
,,,,,09-12-2025-Fri 13-16-24-PM,0.1,5.988,-90.2913,74.85,09-12-2025-Fri 13-15-04-PM,0.1,5.988,-89.196,74.85,09-12-2025-Fri 13-15-37-PM,0.0,5.98,-88.1439,inf,09-12-2025-Fri 13-00-37-PM,-0.1,5.944,-78.924,-74.3,09-12-2025-Fri 13-12-52-PM,-0.1,5.984,-84.8212,-74.8,09-12-2025-Fri 13-02-55-PM,0.0,5.968,-81.287,inf,09-12-2025-Fri 13-03-51-PM,0.1,5.96,-82.375,74.5,,,,,,09-12-2025-Fri 13-16-24-PM,0.1,5.988,-92.609,74.85,09-12-2025-Fri 13-15-04-PM,0.1,5.988,-91.0065,74.85,09-12-2025-Fri 13-15-37-PM,0.0,5.98,-89.976,inf,09-12-2025-Fri 13-00-37-PM,-0.1,5.944,-80.7755,-74.3,09-12-2025-Fri 13-12-52-PM,-0.1,5.984,-85.853,-74.8,09-12-2025-Fri 13-02-55-PM,0.0,5.968,-82.114,inf,09-12-2025-Fri 13-03-51-PM,0.1,5.96,-82.473,74.5
,,,,,09-12-2025-Fri 13-16-27-PM,0.0,5.988,-90.4538,inf,09-12-2025-Fri 13-15-06-PM,-0.2,5.988,-89.261,-37.425,09-12-2025-Fri 13-15-39-PM,-0.2,5.984,-88.2089,-37.4,09-12-2025-Fri 13-01-29-PM,0.0,5.952,-79.599,inf,09-12-2025-Fri 13-12-54-PM,-0.1,5.984,-84.8538,-74.8,09-12-2025-Fri 13-02-57-PM,0.0,5.968,-81.319,inf,09-12-2025-Fri 13-03-56-PM,0.0,5.968,-82.4076,inf,,,,,,09-12-2025-Fri 13-16-27-PM,0.0,5.988,-92.674,inf,09-12-2025-Fri 13-15-06-PM,-0.2,5.988,-91.039,-37.425,09-12-2025-Fri 13-15-39-PM,-0.2,5.984,-90.02,-37.4,09-12-2025-Fri 13-01-29-PM,0.0,5.952,-81.3958,inf,09-12-2025-Fri 13-12-54-PM,-0.1,5.984,-85.886,-74.8,09-12-2025-Fri 13-02-57-PM,0.0,5.968,-82.1466,inf,09-12-2025-Fri 13-03-56-PM,0.0,5.968,-82.506,inf
,,,,,09-12-2025-Fri 13-16-29-PM,0.3,5.988,-90.3887,24.95,09-12-2025-Fri 13-15-08-PM,-0.2,5.988,-89.293,-37.425,09-12-2025-Fri 13-15-41-PM,0.0,5.988,-88.274,inf,09-12-2025-Fri 13-01-31-PM,-0.1,5.952,-79.621,-74.4,09-12-2025-Fri 13-12-57-PM,0.2,5.984,-84.8538,37.4,09-12-2025-Fri 13-02-59-PM,0.1,5.964,-81.319,74.55,09-12-2025-Fri 13-04-12-PM,0.2,5.964,-82.5708,37.275,,,,,,09-12-2025-Fri 13-16-29-PM,0.3,5.988,-92.663,24.95,09-12-2025-Fri 13-15-08-PM,-0.2,5.988,-91.1041,-37.425,09-12-2025-Fri 13-15-41-PM,0.0,5.988,-90.074,inf,09-12-2025-Fri 13-01-31-PM,-0.1,5.952,-81.4285,-74.4,09-12-2025-Fri 13-12-57-PM,0.2,5.984,-85.897,37.4,09-12-2025-Fri 13-02-59-PM,0.1,5.964,-82.1466,74.55,09-12-2025-Fri 13-04-12-PM,0.2,5.964,-82.652,37.275
,,,,,09-12-2025-Fri 13-16-31-PM,0.1,5.988,-90.4213,74.85,09-12-2025-Fri 13-15-11-PM,-0.3,5.988,-89.326,-24.95,09-12-2025-Fri 13-15-44-PM,-0.1,5.988,-88.274,-74.85,09-12-2025-Fri 13-01-33-PM,0.2,5.956,-79.632,37.225,09-12-2025-Fri 13-12-59-PM,-0.2,5.984,-84.919,-37.4,09-12-2025-Fri 13-03-02-PM,0.1,5.964,-81.363,74.55,09-12-2025-Fri 13-07-07-PM,0.2,5.98,-83.5821,37.375,,,,,,09-12-2025-Fri 13-16-31-PM,0.1,5.988,-92.685,74.85,09-12-2025-Fri 13-15-11-PM,-0.3,5.988,-91.1365,-24.95,09-12-2025-Fri 13-15-44-PM,-0.1,5.988,-90.096,-74.85,09-12-2025-Fri 13-01-33-PM,0.2,5.956,-81.4611,37.225,09-12-2025-Fri 13-12-59-PM,-0.2,5.984,-85.951,-37.4,09-12-2025-Fri 13-03-02-PM,0.1,5.964,-82.2119,74.55,09-12-2025-Fri 13-07-07-PM,0.2,5.98,-83.647,37.375
,,,,,09-12-2025-Fri 13-16-34-PM,-0.1,5.988,-90.4538,-74.85,09-12-2025-Fri 13-15-13-PM,0.0,5.984,-89.369,inf,09-12-2025-Fri 13-15-46-PM,0.1,5.984,-88.274,74.8,09-12-2025-Fri 13-01-36-PM,-0.1,5.956,-79.675,-74.45,09-12-2025-Fri 13-13-01-PM,-0.1,5.988,-84.919,-74.85,09-12-2025-Fri 13-03-32-PM,-0.2,5.96,-81.635,-37.25,09-12-2025-Fri 13-07-09-PM,0.0,5.984,-83.5821,inf,,,,,,09-12-2025-Fri 13-16-34-PM,-0.1,5.988,-92.717,-74.85,09-12-2025-Fri 13-15-13-PM,0.0,5.984,-91.2016,inf,09-12-2025-Fri 13-15-46-PM,0.1,5.984,-90.128,74.8,09-12-2025-Fri 13-01-36-PM,-0.1,5.956,-81.4938,-74.45,09-12-2025-Fri 13-13-01-PM,-0.1,5.988,-85.973,-74.85,09-12-2025-Fri 13-03-32-PM,-0.2,5.96,-82.4076,-37.25,09-12-2025-Fri 13-07-09-PM,0.0,5.984,-83.647,inf
,,,,,09-12-2025-Fri 13-16-36-PM,0.1,5.984,-90.4538,74.8,09-12-2025-Fri 13-15-15-PM,-0.3,5.988,-89.445,-24.95,09-12-2025-Fri 13-15-48-PM,0.1,5.984,-88.3716,74.8,09-12-2025-Fri 13-01-38-PM,0.0,5.96,-79.752,inf,09-12-2025-Fri 13-13-04-PM,0.0,5.988,-84.9515,inf,09-12-2025-Fri 13-03-35-PM,0.0,5.964,-81.646,inf,09-12-2025-Fri 13-07-12-PM,0.0,5.98,-83.5821,inf,,,,,,09-12-2025-Fri 13-16-36-PM,0.1,5.984,-92.739,74.8,09-12-2025-Fri 13-15-15-PM,-0.3,5.988,-91.2666,-24.95,09-12-2025-Fri 13-15-48-PM,0.1,5.984,-90.182,74.8,09-12-2025-Fri 13-01-38-PM,0.0,5.96,-81.5263,inf,09-12-2025-Fri 13-13-04-PM,0.0,5.988,-86.005,inf,09-12-2025-Fri 13-03-35-PM,0.0,5.964,-82.4403,inf,09-12-2025-Fri 13-07-12-PM,0.0,5.98,-83.647,inf
,,,,,09-12-2025-Fri 13-16-38-PM,-0.2,5.992,-90.5514,-37.45,09-12-2025-Fri 13-15-18-PM,0.1,5.988,-89.467,74.85,09-12-2025-Fri 13-16-24-PM,0.0,5.988,-88.7948,inf,09-12-2025-Fri 13-01-40-PM,-0.1,5.96,-79.741,-74.5,09-12-2025-Fri 13-13-06-PM,0.2,5.988,-85.0167,37.425,09-12-2025-Fri 13-03-37-PM,0.0,5.96,-81.689,inf,09-12-2025-Fri 13-07-14-PM,0.1,5.98,-83.6147,74.75,,,,,,09-12-2025-Fri 13-16-38-PM,-0.2,5.992,-92.761,-37.45,09-12-2025-Fri 13-15-18-PM,0.1,5.988,-91.299,74.85,09-12-2025-Fri 13-16-24-PM,0.0,5.988,-90.681,inf,09-12-2025-Fri 13-01-40-PM,-0.1,5.96,-81.4938,-74.5,09-12-2025-Fri 13-13-06-PM,0.2,5.988,-86.059,37.425,09-12-2025-Fri 13-03-37-PM,0.0,5.96,-82.4729,inf,09-12-2025-Fri 13-07-14-PM,0.1,5.98,-83.68,74.75
,,,,,09-12-2025-Fri 13-16-41-PM,0.1,5.988,-90.5514,74.85,09-12-2025-Fri 13-15-20-PM,-0.1,5.988,-89.499,-74.85,09-12-2025-Fri 13-16-27-PM,0.0,5.988,-88.8924,inf,09-12-2025-Fri 13-01-43-PM,-0.2,5.956,-79.752,-37.225,09-12-2025-Fri 13-13-08-PM,-0.1,5.988,-85.0167,-74.85,09-12-2025-Fri 13-03-39-PM,0.2,5.96,-81.711,37.25,09-12-2025-Fri 13-07-16-PM,0.0,5.984,-83.6147,inf,,,,,,09-12-2025-Fri 13-16-41-PM,0.1,5.988,-92.771,74.85,09-12-2025-Fri 13-15-20-PM,-0.1,5.988,-91.3316,-74.85,09-12-2025-Fri 13-16-27-PM,0.0,5.988,-90.746,inf,09-12-2025-Fri 13-01-43-PM,-0.2,5.956,-81.5591,-37.225,09-12-2025-Fri 13-13-08-PM,-0.1,5.988,-86.092,-74.85,09-12-2025-Fri 13-03-39-PM,0.2,5.96,-82.5055,37.25,09-12-2025-Fri 13-07-16-PM,0.0,5.984,-83.696,inf
,,,,,09-12-2025-Fri 13-16-43-PM,-0.1,5.992,-90.5839,-74.9,09-12-2025-Fri 13-15-22-PM,-0.1,5.988,-89.543,-74.85,09-12-2025-Fri 13-16-29-PM,0.0,5.988,-88.8598,inf,09-12-2025-Fri 13-01-45-PM,-0.1,5.96,-79.795,-74.5,09-12-2025-Fri 13-13-11-PM,-0.2,5.988,-85.0819,-37.425,09-12-2025-Fri 13-03-42-PM,0.1,5.964,-81.733,74.55,09-12-2025-Fri 13-07-19-PM,-0.3,5.98,-83.6472,-24.9167,,,,,,09-12-2025-Fri 13-16-43-PM,-0.1,5.992,-92.804,-74.9,09-12-2025-Fri 13-15-22-PM,-0.1,5.988,-91.3966,-74.85,09-12-2025-Fri 13-16-29-PM,0.0,5.988,-90.746,inf,09-12-2025-Fri 13-01-45-PM,-0.1,5.96,-81.5917,-74.5,09-12-2025-Fri 13-13-11-PM,-0.2,5.988,-86.114,-37.425,09-12-2025-Fri 13-03-42-PM,0.1,5.964,-82.5055,74.55,09-12-2025-Fri 13-07-19-PM,-0.3,5.98,-83.729,-24.9167
,,,,,09-12-2025-Fri 13-16-45-PM,-0.1,5.992,-90.6814,-74.9,09-12-2025-Fri 13-15-25-PM,-0.1,5.984,-89.564,-74.8,09-12-2025-Fri 13-16-31-PM,-0.1,5.988,-88.9249,-74.85,09-12-2025-Fri 13-01-47-PM,-0.1,5.956,-79.85,-74.45,09-12-2025-Fri 13-13-46-PM,0.2,6.008,-85.8641,37.55,09-12-2025-Fri 13-03-44-PM,0.0,5.96,-81.776,inf,09-12-2025-Fri 13-07-21-PM,0.0,5.98,-83.6472,inf,,,,,,09-12-2025-Fri 13-16-45-PM,-0.1,5.992,-92.836,-74.9,09-12-2025-Fri 13-15-25-PM,-0.1,5.984,-91.4291,-74.8,09-12-2025-Fri 13-16-31-PM,-0.1,5.988,-90.778,-74.85,09-12-2025-Fri 13-01-47-PM,-0.1,5.956,-81.6243,-74.45,09-12-2025-Fri 13-13-46-PM,0.2,6.008,-87.048,37.55,09-12-2025-Fri 13-03-44-PM,0.0,5.96,-82.5382,inf,09-12-2025-Fri 13-07-21-PM,0.0,5.98,-83.745,inf
,,,,,09-12-2025-Fri 13-16-48-PM,0.2,5.992,-90.6488,37.45,09-12-2025-Fri 13-15-27-PM,0.1,5.988,-89.608,74.85,09-12-2025-Fri 13-16-34-PM,-0.3,5.988,-88.8924,-24.95,09-12-2025-Fri 13-01-50-PM,-0.1,5.96,-79.882,-74.5,09-12-2025-Fri 13-13-48-PM,0.1,6.008,-85.8967,75.1,09-12-2025-Fri 13-03-46-PM,-0.1,5.96,-81.776,-74.5,09-12-2025-Fri 13-07-23-PM,-0.1,5.98,-83.6799,-74.75,,,,,,09-12-2025-Fri 13-16-48-PM,0.2,5.992,-92.826,37.45,09-12-2025-Fri 13-15-27-PM,0.1,5.988,-91.4616,74.85,09-12-2025-Fri 13-16-34-PM,-0.3,5.988,-90.811,-24.95,09-12-2025-Fri 13-01-50-PM,-0.1,5.96,-81.6895,-74.5,09-12-2025-Fri 13-13-48-PM,0.1,6.008,-87.102,75.1,09-12-2025-Fri 13-03-46-PM,-0.1,5.96,-82.5382,-74.5,09-12-2025-Fri 13-07-23-PM,-0.1,5.98,-83.761,-74.75
,,,,,09-12-2025-Fri 13-16-50-PM,-0.1,5.992,-90.6814,-74.9,09-12-2025-Fri 13-15-30-PM,-0.1,5.984,-89.629,-74.8,09-12-2025-Fri 13-16-36-PM,0.0,5.988,-88.99,inf,09-12-2025-Fri 13-01-52-PM,-0.2,5.964,-79.904,-37.275,09-12-2025-Fri 13-13-51-PM,0.1,6.012,-85.9292,75.15,09-12-2025-Fri 13-03-49-PM,-0.1,5.956,-81.787,-74.45,09-12-2025-Fri 13-07-26-PM,0.3,5.98,-83.7126,24.9167,,,,,,09-12-2025-Fri 13-16-50-PM,-0.1,5.992,-92.869,-74.9,09-12-2025-Fri 13-15-30-PM,-0.1,5.984,-91.4941,-74.8,09-12-2025-Fri 13-16-36-PM,0.0,5.988,-90.854,inf,09-12-2025-Fri 13-01-52-PM,-0.2,5.964,-81.657,-37.275,09-12-2025-Fri 13-13-51-PM,0.1,6.012,-87.145,75.15,09-12-2025-Fri 13-03-49-PM,-0.1,5.956,-82.5708,-74.45,09-12-2025-Fri 13-07-26-PM,0.3,5.98,-83.794,24.9167
,,,,,09-12-2025-Fri 13-16-52-PM,-0.1,5.996,-90.5839,-74.95,09-12-2025-Fri 13-15-32-PM,-0.1,5.988,-89.716,-74.85,09-12-2025-Fri 13-16-38-PM,0.0,5.988,-89.0225,inf,09-12-2025-Fri 13-01-54-PM,-0.2,5.964,-79.904,-37.275,09-12-2025-Fri 13-13-53-PM,0.1,6.02,-85.9944,75.25,09-12-2025-Fri 13-03-51-PM,-0.1,5.96,-81.798,-74.5,09-12-2025-Fri 13-07-28-PM,0.0,5.98,-83.7452,inf,,,,,,09-12-2025-Fri 13-16-52-PM,-0.1,5.996,-92.847,-74.95,09-12-2025-Fri 13-15-32-PM,-0.1,5.988,-91.5916,-74.85,09-12-2025-Fri 13-16-38-PM,0.0,5.988,-90.876,inf,09-12-2025-Fri 13-01-54-PM,-0.2,5.964,-81.6895,-37.275,09-12-2025-Fri 13-13-53-PM,0.1,6.02,-87.221,75.25,09-12-2025-Fri 13-03-51-PM,-0.1,5.96,-82.5708,-74.5,09-12-2025-Fri 13-07-28-PM,0.0,5.98,-83.827,inf
,,,,,09-12-2025-Fri 13-16-55-PM,-0.2,5.996,-90.6814,-37.475,09-12-2025-Fri 13-15-34-PM,-0.3,5.988,-89.749,-24.95,09-12-2025-Fri 13-16-41-PM,0.0,5.988,-89.0225,inf,09-12-2025-Fri 13-01-57-PM,0.0,5.964,-79.959,inf,09-12-2025-Fri 13-13-55-PM,-0.3,6.024,-86.0596,-25.1,09-12-2025-Fri 13-03-56-PM,0.1,5.96,-81.831,74.5,09-12-2025-Fri 13-07-30-PM,-0.1,5.984,-83.7778,-74.8,,,,,,09-12-2025-Fri 13-16-55-PM,-0.2,5.996,-92.869,-37.475,09-12-2025-Fri 13-15-34-PM,-0.3,5.988,-91.5916,-24.95,09-12-2025-Fri 13-16-41-PM,0.0,5.988,-90.898,inf,09-12-2025-Fri 13-01-57-PM,0.0,5.964,-81.7223,inf,09-12-2025-Fri 13-13-55-PM,-0.3,6.024,-87.275,-25.1,09-12-2025-Fri 13-03-56-PM,0.1,5.96,-82.6034,74.5,09-12-2025-Fri 13-07-30-PM,-0.1,5.984,-83.859,-74.8
,,,,,09-12-2025-Fri 13-17-40-PM,-0.2,6.004,-91.039,-37.525,09-12-2025-Fri 13-15-37-PM,-0.1,5.984,-89.792,-74.8,09-12-2025-Fri 13-16-43-PM,0.1,5.992,-88.99,74.9,09-12-2025-Fri 13-02-00-PM,-0.2,5.972,-80.002,-37.325,09-12-2025-Fri 13-13-58-PM,-0.1,6.048,-86.1248,-75.6,09-12-2025-Fri 13-04-12-PM,0.1,5.96,-81.994,74.5,09-12-2025-Fri 13-07-33-PM,0.4,5.984,-83.7778,18.7,,,,,,09-12-2025-Fri 13-17-40-PM,-0.2,6.004,-93.064,-37.525,09-12-2025-Fri 13-15-37-PM,-0.1,5.984,-91.6566,-74.8,09-12-2025-Fri 13-16-43-PM,0.1,5.992,-90.908,74.9,09-12-2025-Fri 13-02-00-PM,-0.2,5.972,-81.7549,-37.325,09-12-2025-Fri 13-13-58-PM,-0.1,6.048,-87.33,-75.6,09-12-2025-Fri 13-04-12-PM,0.1,5.96,-82.7339,74.5,09-12-2025-Fri 13-07-33-PM,0.4,5.984,-83.859,18.7
,,,,,09-12-2025-Fri 13-17-43-PM,0.0,6.0,-91.039,inf,09-12-2025-Fri 13-15-39-PM,0.2,5.984,-89.857,37.4,09-12-2025-Fri 13-16-45-PM,0.1,5.992,-89.0876,74.9,09-12-2025-Fri 13-02-02-PM,-0.1,5.976,-80.024,-74.7,09-12-2025-Fri 13-14-00-PM,0.0,6.032,-86.1573,inf,09-12-2025-Fri 13-07-07-PM,0.0,5.98,-83.114,inf,09-12-2025-Fri 13-07-35-PM,0.1,5.988,-83.7778,74.85,,,,,,09-12-2025-Fri 13-17-43-PM,0.0,6.0,-93.086,inf,09-12-2025-Fri 13-15-39-PM,0.2,5.984,-91.6891,37.4,09-12-2025-Fri 13-16-45-PM,0.1,5.992,-90.963,74.9,09-12-2025-Fri 13-02-02-PM,-0.1,5.976,-81.7876,-74.7,09-12-2025-Fri 13-14-00-PM,0.0,6.032,-87.384,inf,09-12-2025-Fri 13-07-07-PM,0.0,5.98,-83.7126,inf,09-12-2025-Fri 13-07-35-PM,0.1,5.988,-83.876,74.85
